ncbi_816,ncbi_158846,ncbi_216851,ncbi_1730,ncbi_29465,ncbi_1678,ncbi_572511,ncbi_1301,ncbi_841,ncbi_1263,ncbi_724,ncbi_33042,ncbi_186928,ncbi_561,ncbi_102106,ncbi_1485,ncbi_292632,ncbi_906,ncbi_375288,ncbi_1578,ncbi_80841,ncbi_544447,ncbi_459786,ncbi_35832,ncbi_239759,ncbi_84111,ncbi_1411023,ncbi_100883,ncbi_577310,ncbi_39779,ncbi_207244,ncbi_946234,ncbi_713,ncbi_189330,ncbi_117563,ncbi_848,ncbi_1378,ncbi_191303,ncbi_244127,ncbi_32207,ncbi_1895827,ncbi_1654,ncbi_123375,ncbi_838,ncbi_196082,ncbi_239934,ncbi_1348911,ncbi_52225,ncbi_577309,ncbi_283168,ncbi_846,ncbi_185291,ncbi_40544,ncbi_1283313,ncbi_447020,ncbi_570,ncbi_61170,ncbi_1951303,ncbi_194,ncbi_547,ncbi_872,ncbi_196081,ncbi_133925,ncbi_2305133,ncbi_580596,ncbi_543311,ncbi_1257,ncbi_904,ncbi_162289,ncbi_836,ncbi_416916,ncbi_1284678,ncbi_1350,ncbi_156973,ncbi_583,ncbi_644652,ncbi_84113,ncbi_46255,ncbi_1243,ncbi_1357,ncbi_638847,ncbi_39948,ncbi_1507525,ncbi_189971,ncbi_33024,ncbi_2172,ncbi_150022,ncbi_165779,ncbi_118747,ncbi_1380,ncbi_397864,ncbi_84108,ncbi_419014,ncbi_248744,ncbi_1017280,ncbi_286,ncbi_538,ncbi_620,ncbi_180162,ncbi_2701,ncbi_830,ncbi_135858,ncbi_642,ncbi_177971,ncbi_46123,ncbi_265975,ncbi_544,ncbi_1716,ncbi_36866,ncbi_568,ncbi_160674,ncbi_156454,ncbi_2753,ncbi_32067,ncbi_1334011,ncbi_970,ncbi_581,ncbi_1253,ncbi_44259,ncbi_157,ncbi_264995,ncbi_1434006,ncbi_433334,ncbi_1279384,ncbi_1743,ncbi_2316,ncbi_86331,ncbi_674963,ncbi_200630,ncbi_1696,ncbi_184869,ncbi_413496,ncbi_1279,ncbi_698776,ncbi_29521,ncbi_209,ncbi_400634,ncbi_43996,ncbi_2160,ncbi_207769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1756047138265654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037542462499247205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16464394052812906,-0.13044385304926176,0.0,0.0,-0.25019892538189586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3242820550710101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21204910554910106,0.0,0.0,0.0,0.0,0.0,-0.3397395408291693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09097384848544418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11204574111246435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.4781239863219727,0.0,0.0,0.0,0.0,0.0,0.0,-0.07244839761964579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33133134220078664,0.0,0.0,0.0,0.0,-0.03373824171420181,0.0,0.0,0.0,0.0,0.0,0.0,1.490106858926526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17994884051540733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24098212476993955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03463940720751165,0.0,0.0,0.3242376055620291,-0.08936518913333727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874586591222122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21176698500843247,0.0,0.0,0.0,0.0,0.28949969847686413,0.0,0.0,0.0,0.0,0.0,-0.27221583555536455,0.0,0.0,0.0,0.0,0.5975077130952949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12173284199872147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619111422448914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05385126480218888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337162271061374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05580940936819044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.2718505926795718,0.0,0.0,0.0,0.0,-0.009503671336671612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3610063980048113,0.0,0.0,0.0,0.0,-0.01880549081497582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5975218722189222,0.0,0.0,-0.14026192864103776,0.0,0.0,0.0,-0.15224058463337103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13593832680750634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14442501416171383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09727910927718937,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20247345924285368,0.0,0.0,0.0,0.11752555527536585,0.0,0.0,0.0,0.037948316601014866,0.0,0.0,0.0,0.0,0.0,0.19528441455562404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647276907703455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28434164190795186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050716647527752734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918555187338372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743319748016425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004717707501297262,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.39394847727773413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3802206774448765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19400808991886379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11871970896639958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38694760375356585,0.0,0.0,-0.22410083222944271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03973839776312116,0.0,0.0,-0.2241008322294429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3590164382384011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.019171769273107084,0.0,0.0,0.0,0.0,0.1419199668523074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10241986244922674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02876792397999099,0.0,-0.27251913642294845,0.0,0.0,0.0,0.0,0.0,-0.38937975228691135,0.0,0.0,0.0,-0.034948965275240176,0.0,0.0,0.0010966925315385502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0792599315381659,0.0,0.0,0.0,0.0,0.0,-0.028430943361611092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.218380351477645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021682655915154413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06091170426370317,0.0,0.0,-0.262479071003559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03842840986321947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1393721023869472,0.0,0.0,-0.21838681525794432,0.0,0.0,0.0,0.0,0.0,-0.02557686765403751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1965127199395461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07328325258256574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.04994511939577816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27399696459514833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34268723214769614,0.0,0.0,-0.26075846413438164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17462658009618634,0.0,0.0,-0.10590365506461841,0.0,0.0,0.0,0.0,0.0,0.0,-0.32148598766961023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02071525249590208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06484487837755575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.07390501233562445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2821927926541029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1315715338126615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541125859480633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7006862234611467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33405843379602673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09668627877607118,0.0,0.0,0.0,0.0,0.0,0.0,-0.16882285079650966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07611656915837921,0.0
0.0,0.0,0.0,0.06052575756268294,0.0,-0.0007912009959854933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7899950442539797,0.0,0.0,-0.5823732839984653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10709300618795004,0.0,0.0,0.0,0.0,0.0,-0.10111741267930086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014251678229027379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15324946039129417,0.21414815231318485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4350134087411633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.05161070724955885,0.0,0.0,0.0,0.0,0.0,-0.07523573262233987,0.0,0.0,0.0,-0.4828037636991075,0.0,0.0,0.0,-0.002411852861583935,0.0,0.0,0.0,0.0,-0.1657713106420071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0752357326223398,0.0,0.0,-0.337754340672212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01885791109575599,0.0,0.0,0.0,0.0,-0.10332295472488076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07989246836077463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.203117859386511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889905408298678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44098809965970276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03901360414673761,0.0,0.0,0.0,0.0,0.0,0.0,-0.05415033997439193,0.0,0.0,0.0,0.0,-0.012318825682379776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018044803768377582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06247945587681729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0793997360124873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.2546820623773849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04348464398021461,0.0,0.0,-0.11209941365907083,0.0,0.0,0.0,0.0,0.0,-0.27412022384628504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019398248621727083,0.0,0.0,0.0,0.13898895626967328,-0.2454610783627729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04924323673544557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3998605990123699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.14010936866559265,0.02333909969466735,-0.14712182123693215,0.0,0.0,0.0,0.0,0.0,0.0,-0.02488172753471739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09620151849756511,0.0,0.0,0.0,0.0,0.0,0.1362744846849322,0.0,0.0,0.0,0.0,0.054734971190841225,0.0,0.0,0.0,0.0,0.0,0.0,-0.4098831447072114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22211876237283903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44173094121356554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09946776964239938,0.0,0.0,0.0,-0.02992548942112761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20142416063574275,0.0,0.0,0.0,0.0,-0.391674848972163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410458418605916,0.0,0.0,0.0,-0.5456465790791146,0.0,0.0,0.0,-0.19952633120762578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004142675755153189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05690363400046296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016678851830701846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06473852775032343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19626813985206426,0.0,0.0,0.0,0.0,0.0,-0.07386359564083839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237925268555328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04851111622128316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07852047505351893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24605149416375266,-0.15417516115564073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03400437315582599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45070152999062807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20391629353448362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26121712020584814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22184012508192286,-0.30368141884267663,0.0,0.0,0.0,0.0,0.0,-0.6396581177402181,0.0,0.0,0.0,0.0,0.0,-0.19271379920405507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08956758951511924,0.0,0.0,0.0,0.0,-0.4556050373230346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0569834867142013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04987170038830511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538560148782984,0.0,0.0,0.0,0.0,0.0,0.0,0.3000944405202946,1.0367685160653288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07124832167637228,0.0,0.0,0.019277288169510135,0.007413177555568861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05175294294570065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048263759804150624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.16513044032836696,0.0,0.0,0.0,0.0,0.0,0.0,-0.02813028008980744,0.0,0.0,0.0,0.0,-0.18055001127345152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142511758866998,0.0,-0.012206007230178263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12388463072969484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15724397934177656,-0.5712631092579411,0.0,0.0,0.0,0.0,0.0,0.0,-0.10265415236242435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23187396389305892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
