feature,mean_abs_shap
ncbi_846,5545461625618.536
ncbi_158846,5545461625618.526
ncbi_204475,0.3683256687044832
ncbi_1506553,0.20354191273230463
ncbi_39948,0.12093872945544104
ncbi_375288,0.09357484566921327
ncbi_1257,0.09105975648626793
ncbi_1263,0.07960424091992864
ncbi_816,0.05953766089572845
ncbi_133925,0.05433183916749318
ncbi_1506577,0.04823063840652101
ncbi_590,0.043928100560891026
ncbi_581,0.03979214791955056
ncbi_135858,0.03758695324145346
ncbi_2039240,0.035802702116315234
ncbi_244127,0.03212272358874658
ncbi_577310,0.031533417727221694
ncbi_1357,0.029487322883612336
ncbi_239934,0.028825802882897638
ncbi_207244,0.028750110196171744
ncbi_447020,0.028200779928863835
ncbi_836,0.028135988357873447
ncbi_216851,0.0270329786616156
ncbi_165779,0.02702447940358708
ncbi_32207,0.02681338662545594
ncbi_119852,0.026778832024559895
ncbi_572511,0.024811954331246895
ncbi_150022,0.024332655147920473
ncbi_583,0.023972472522143663
ncbi_1678,0.022006903551828508
ncbi_580596,0.021990698961858554
ncbi_61170,0.021885151418022344
ncbi_184869,0.021300789354648814
ncbi_1386,0.02127292860329836
ncbi_283168,0.02115637248655362
ncbi_1350,0.0206278895186639
ncbi_904,0.02028732097757937
ncbi_1301,0.020093811356526062
ncbi_40544,0.02001659134691991
ncbi_416916,0.01996075857764932
ncbi_32067,0.01981215308681754
ncbi_1573535,0.019580980317557808
ncbi_102106,0.019280624610754245
ncbi_1716,0.019263640477884002
ncbi_724,0.019151235060863282
ncbi_613,0.018977559334587092
ncbi_264995,0.018807265949134087
ncbi_100175,0.018114129066362856
ncbi_1505657,0.01801566443327219
ncbi_1573534,0.01775698153677909
ncbi_194,0.017598267535293744
ncbi_160795,0.01750997527405691
ncbi_100883,0.017506433462284657
ncbi_1883,0.01728487827417478
ncbi_44748,0.0172720213689233
ncbi_2050,0.016815294202092525
ncbi_990721,0.01680160707201599
ncbi_1508657,0.016795861081867796
ncbi_1380,0.016774595623880083
ncbi_397864,0.016747365162981292
ncbi_84108,0.0161361969576179
ncbi_1279,0.01603470034747783
ncbi_638847,0.015931542634015083
ncbi_33024,0.015574193544040204
ncbi_2048137,0.015565314177758624
ncbi_570,0.015477366435280217
ncbi_423604,0.01537669938135908
ncbi_400634,0.015189016416714253
ncbi_41273,0.01512059461934385
ncbi_189330,0.01421989437913992
ncbi_86331,0.014167538745427729
ncbi_574697,0.013571179330996426
ncbi_442430,0.013475572357424187
ncbi_51514,0.013463818779079859
ncbi_33042,0.013383394722266254
ncbi_644652,0.01302582909246836
ncbi_1730,0.012554480157231972
ncbi_84111,0.012423096915075298
ncbi_172900,0.012361160104046164
ncbi_2147,0.012206500123531812
ncbi_713,0.012079943138313419
ncbi_239759,0.011473477381981418
ncbi_46255,0.011352506281580644
ncbi_33071,0.011332285415448548
ncbi_52784,0.01125075593063905
ncbi_1654,0.011193022022986436
ncbi_1279388,0.01116742401706431
ncbi_848,0.010953686643760655
ncbi_2172,0.01074885218927249
ncbi_1578,0.010422015161346542
ncbi_40323,0.010064356081864203
ncbi_538,0.00954347074227757
ncbi_13334,0.009510466390825048
ncbi_698776,0.009494929459985436
ncbi_2316,0.00925212957836414
ncbi_906,0.009164506742002825
ncbi_577309,0.009045902173366592
ncbi_117563,0.008958694605720567
ncbi_28050,0.008883549802267403
ncbi_830,0.008847507158300731
ncbi_118747,0.008817691347729906
ncbi_841,0.008674571987926564
ncbi_40840,0.008545879026071344
ncbi_29465,0.008449686960642926
ncbi_1243,0.008371181510293467
ncbi_1505663,0.008334120210807606
ncbi_83660,0.00811010391105082
ncbi_35832,0.008037580761165411
ncbi_162289,0.007795466498611929
ncbi_1291539,0.0077069018757122115
ncbi_561,0.007611969313777312
ncbi_2057233,0.0075750787183924305
ncbi_2304692,0.007491774726197743
ncbi_2132,0.007425091175441811
ncbi_543311,0.007373268310357074
ncbi_157,0.007059906123697201
ncbi_838,0.00694509998042688
ncbi_191303,0.006765754497357012
ncbi_2005359,0.006678669085223034
ncbi_140625,0.006635182958114473
ncbi_1253,0.006602935359585985
ncbi_420345,0.006499263954842192
ncbi_180162,0.006356910746080546
ncbi_292632,0.006294622355766724
ncbi_286,0.006159179232101488
ncbi_1378,0.006127856142162457
ncbi_459786,0.006085631405383276
ncbi_1485,0.005479554418986239
ncbi_1017280,0.005408674322404788
ncbi_2740,0.005130389244026467
ncbi_168808,0.005108415140384783
ncbi_872,0.005021780569026061
ncbi_84162,0.0042196296888812315
ncbi_864,0.003945771613490709
ncbi_174708,0.003320001467104991
ncbi_52225,0.002930673085023424
ncbi_1573,0.0011621907421740494
