ncbi_1654,ncbi_1716,ncbi_32207,ncbi_1678,ncbi_102106,ncbi_816,ncbi_375288,ncbi_1578,ncbi_1301,ncbi_191303,ncbi_572511,ncbi_33042,ncbi_189330,ncbi_841,ncbi_216851,ncbi_39948,ncbi_29465,ncbi_86331,ncbi_239934,ncbi_1263,ncbi_1350,ncbi_1485,ncbi_447020,ncbi_84111,ncbi_239759,ncbi_264995,ncbi_207244,ncbi_204475,ncbi_119852,ncbi_150022,ncbi_184869,ncbi_990721,ncbi_162289,ncbi_838,ncbi_1357,ncbi_28050,ncbi_906,ncbi_33024,ncbi_35832,ncbi_2172,ncbi_84108,ncbi_577309,ncbi_51514,ncbi_140625,ncbi_580596,ncbi_52225,ncbi_135858,ncbi_846,ncbi_574697,ncbi_61170,ncbi_1380,ncbi_100883,ncbi_836,ncbi_117563,ncbi_1243,ncbi_40544,ncbi_283168,ncbi_420345,ncbi_543311,ncbi_2740,ncbi_904,ncbi_158846,ncbi_165779,ncbi_1257,ncbi_46255,ncbi_872,ncbi_724,ncbi_118747,ncbi_1279,ncbi_830,ncbi_2050,ncbi_286,ncbi_1253,ncbi_40840,ncbi_397864,ncbi_40323,ncbi_174708,ncbi_194,ncbi_561,ncbi_570,ncbi_581,ncbi_583,ncbi_590,ncbi_713,ncbi_848,ncbi_1378,ncbi_1386,ncbi_1730,ncbi_1883,ncbi_2147,ncbi_32067,ncbi_44748,ncbi_52784,ncbi_83660,ncbi_100175,ncbi_133925,ncbi_172900,ncbi_244127,ncbi_400634,ncbi_459786,ncbi_644652,ncbi_698776,ncbi_1017280,ncbi_1505657,ncbi_1505663,ncbi_1506553,ncbi_1508657,ncbi_1573534,ncbi_1573535,ncbi_2005359,ncbi_2039240,ncbi_2048137,ncbi_2057233,ncbi_864,ncbi_2132,ncbi_2316,ncbi_13334,ncbi_33071,ncbi_416916,ncbi_442430,ncbi_577310,ncbi_1279388,ncbi_1291539,ncbi_1506577,ncbi_423604,ncbi_160795,ncbi_638847,ncbi_41273,ncbi_1573,ncbi_292632,ncbi_2304692,ncbi_168808,ncbi_84162,ncbi_157,ncbi_538,ncbi_180162,ncbi_613
0.0,0.0,-0.04579419804605299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4976070396121522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514349615003554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016757410039414777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292442064733027,0.0,0.0,0.0,0.0,0.0,0.08641538786897282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641538786897288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0799121919676719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349054457401923,0.0,0.0,0.0,0.0,0.0,0.20224410881192137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404992311208941,0.0,0.0,0.0,0.0,0.0,0.0,0.7211048469127633,0.0,0.0,-0.3717136672273498,0.5809840644776616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15551942328568114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08027458999934965,0.0,0.8854934164339281,0.13696603267061663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14365608630607837,0.0,0.0,0.0,0.0,0.18789633862968663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1699444068591152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19536964044809688,0.0,0.0,0.0,1.1409448497740708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.873996070402518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3459710704871386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34338747387146173,0.0,0.0,0.0,0.0,0.0,0.0,0.1519771934031801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365005925369024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.21666843512286657,0.594578955657715,0.027015847087389435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42403330512697895,0.0,0.0,0.0,0.6375275303879939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153034106110306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18053284099863331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001621449308882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10329288823540834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196461609300182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.09664942808721688,0.0,0.0,0.0,0.0,0.545637116109686,0.662687228312282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42836989619236493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273026877796125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340553636572192,0.4273026877796127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07307375949053019,0.0,0.0,0.0,0.0,0.028832859075558062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568175255966801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809175430923754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1616187329174321,0.6758725753378335,0.0,0.0,1.6337013312411153,0.0,0.0,0.0,0.0,0.5959108166884792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5496918883134235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2872504298661799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22648996446005532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5833300435458518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3438548261668579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599246244235698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27728313540591176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24889123005301608,0.0,0.0,0.0,0.0,0.0,0.0,0.5770535712015654,0.0,0.0,0.0,0.0,0.0,0.0,0.12190073289109331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34368852711255543,0.0,0.3304559737476979,0.0,0.0,0.0,0.4801931299676612,0.0,0.22130243394429047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22529069776077001,0.0,0.776919651904744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7613106365853388,0.29045457541447955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2089368678234345,0.0,0.0,0.9618629846464084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983876608826107,0.3296901879527018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8720487300152236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36665649312783716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2636026082180745,0.0,0.0,0.0,0.0,0.7569170935860674,1.1012798821343224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181798618016583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2806419242142769,0.0,0.0,0.044545621659047685,0.0,0.0,0.0,0.0,0.048681971618312954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0437951367047222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21190205738907245,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8764857528019534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3225555489427077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19452677296266901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16086195247321283,0.0,0.0,0.0,0.0,0.41727653283151334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9817359801025436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.176081766197683,0.0,0.0,0.0,0.0,0.0,0.48291767809462305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1511919763728955,0.0,0.0,0.0,0.0,0.8101426336550904,0.0,0.0,0.0,0.3870581190754916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0663917409813652,0.0,0.04686244305192618,0.0,0.0,0.0,0.0,0.0,0.4432043343392785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088338187040097,0.0,0.0,0.309164181306642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04522597706402114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13994494556205606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0677769102407488,0.0,0.0,0.8345116761493299,0.0,0.0,0.0,0.713102962396577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22116083258308572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46849228245949337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43359584142010865,0.14793666291311905,0.0,0.0,0.0,0.0,0.7087929937101336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2854941776132892,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.24583118294019699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42484563163662337,0.0,0.0,0.10260843478548912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013470203378822654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09274928305434665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27929641345248474,0.0,0.0,0.0,0.0,1.459310832179705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49531681737308186,0.0,0.10497042054766616,0.0,0.0,0.0,0.3217976106522002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.32768894303823903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24027195573715165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327688943038239,0.0,0.0,0.0,0.244892442345618,0.0,0.0,0.0,0.0,-0.40615404433645586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14203230297059932,0.0,0.0,0.0,0.2559310357922315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07955535909421521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2887968263013906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08615924929626025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41997522212185057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601656965776426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48715918737823316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07790645911052664,0.0,-0.0001771899340264879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05393944539076246,0.0,0.001910021122763428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019346405673467817,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5669780137524374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047486624361222717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2489947611185519,0.0,0.0,0.0,0.0,0.46078138291280674,0.0,0.0,0.15382826866151023,0.0,0.0,0.4569250254544037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21626958033374866,0.0,0.7940879619651795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756911616591374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4003730635427505,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6616795311567196,0.0,0.0,1.5207443702868746,0.0,0.0,0.0,0.0,-0.4088698491745314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08240396309895105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0580864818123256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5857651246097669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206326469197614,0.0,0.0,-0.09297858527456433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817720850745751,0.0,0.0,0.20650167605792466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808777664564102,0.0,0.0,0.0,0.5659144545627364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059853433344822196,0.0,0.0,0.0,0.0,0.20222031316554406,0.0,0.21447073461945884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791059443810896,0.0,-0.0969158157595373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5112427576042016,0.10166189579919448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2122438277943016,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4735561258541688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37577601078108913,0.0,0.0,0.0,0.0,0.0,0.37577601078108913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384966464445959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14586787727357522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26610125387730155,0.0,0.7300948026631663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04078987278926316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09894397818183265,0.0,0.0,0.0,-0.04539884952773978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.15923899287444676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19977478732439882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043823975732821166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07093891574681055,0.0,-0.0387522519332561,0.0,0.0,0.0,0.3614641002737462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384140921692752,0.0,0.0,0.0,0.0,0.0,0.0,0.135003266051306,0.0,0.0,0.0,0.0,0.0,0.0,0.21588470467837256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006431021328038672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4948202242012946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024633623194785112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061496815505842815,0.0,0.0,0.0,0.8548489550000553,-0.04271520229128738,0.0,0.0,0.0,0.0,0.0,-0.0011295076506667773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4738046383000558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363789712232763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21531998579529785,0.0,0.0,0.42565930178833716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
