g__Acholeplasma,g__Acidaminococcus,g__Acinetobacter,g__Actinobaculum,g__Actinomyces,g__Akkermansia,g__Alistipes,g__Allobaculum,g__Alloscardovia,g__Anaerobiospirillum,g__Anaerococcus,g__Anaerofilum,g__Anaerofustis,g__Anaerorhabdus,g__Anaerosinus,g__Anaerotruncus,g__Atopobium,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brachyspira,g__Brevundimonas,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Christensenella,g__Cloacibacillus,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Coriobacterium,g__Corynebacterium,g__Desulfomicrobium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Faecalibacterium,g__Finegoldia,g__Gardnerella,g__Gemmiger,g__Granulicatella,g__Helicobacter,g__Herbaspirillum,g__Hespellia,g__Holdemania,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lactonifactor,g__Leuconostoc,g__Limnobacter,g__Marvinbryantia,g__Megamonas,g__Melissococcus,g__Methanobrevibacter,g__Methanomassiliicoccus,g__Methanosphaera,g__Mitsuokella,g__Neisseria,g__Odoribacter,g__Olsenella,g__Oribacterium,g__Papillibacter,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Prevotella,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Rhizobium,g__Rikenella,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Slackia,g__Sneathia,g__Sphingomonas,g__Sporobacter,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Succinispira,g__Succinivibrio,g__Sutterella,g__Synergistes,g__Varibaculum,g__Veillonella,g__Victivallis,g__Weissella,g__Acidovorax,g__Actinomadura,g__Adlercreutzia,g__Advenella,g__Aerococcus,g__Aeromicrobium,g__Aggregatibacter,g__Agrobacterium,g__Algoriphagus,g__Aminobacter,g__Anaerobacillus,g__Anaeroplasma,g__Anaerostipes,g__Arcanobacterium,g__Arthrobacter,g__Aurantimonas,g__Blastomonas,g__Brachybacterium,g__Brevibacillus,g__Brevibacterium,g__Cellulomonas,g__Cellulosimicrobium,g__Chryseobacterium,g__Comamonas,g__Cronobacter,g__Deinococcus,g__Dermabacter,g__Edwardsiella,g__Enhydrobacter,g__Erwinia,g__Erythrobacter,g__Escherichia,g__Facklamia,g__Flavobacterium,g__Fusobacterium,g__Gallicola,g__Gemella,g__Gordonia,g__Gracilibacillus,g__Haemophilus,g__Halomonas,g__Helcococcus,g__Herminiimonas,g__Hyphomicrobium,g__Ignatzschineria,g__Jeotgalicoccus,g__Jonquetella,g__Kocuria,g__Lachnobacterium,g__Leucobacter,g__Lyngbya,g__Lysinibacillus,g__Macrococcus,g__Megasphaera,g__Mesorhizobium,g__Methylobacterium,g__Microbacterium,g__Micrococcus,g__Mobiluncus,g__Mogibacterium,g__Morganella,g__Mycobacterium,g__Mycoplana,g__Nesterenkonia,g__Nocardioides,g__Nocardiopsis,g__Novosphingobium,g__Oceanobacillus,g__Ochrobactrum,g__Oligella,g__Oxalobacter,g__Paenibacillus,g__Paracoccus,g__Pectinatus,g__Pedobacter,g__Phascolarctobacterium,g__Phenylobacterium,g__Porphyromonas,g__Propionibacterium,g__Propionicimonas,g__Propionimicrobium,g__Providencia,g__Pseudoclavibacter,g__Pseudoxanthomonas,g__Rhodococcus,g__Rhodoplanes,g__Roseomonas,g__Rummeliibacillus,g__Serratia,g__Shigella,g__Shinella,g__Skermanella,g__Solibacillus,g__Sphaerochaeta,g__Sphingobacterium,g__Sphingobium,g__Sphingopyxis,g__Sporosarcina,g__Stenotrophomonas,g__Streptomyces,g__Syntrophomonas,g__Terribacillus,g__Trueperella,g__Turicibacter,g__Variovorax,g__Xanthomonas,g__Capnocytophaga,g__Elusimicrobium,g__Alicyclobacillus,g__Ammoniphilus,g__Azospirillum,g__Bartonella,g__Cellulosilyticum,g__Chitinophaga,g__Clavibacter,g__Coraliomargarita,g__Desulfonispora,g__Ethanoligenens,g__Eubacterium,g__Faecalicoccus,g__Faecalitalea,g__Geofilum,g__Gloeobacter,g__Gordonibacter,g__Gottschalkia,g__Holdemanella,g__Intestinibacter,g__Jejuia,g__Kandleria,g__Lachnoclostridium,g__Lentisphaera,g__Mahella,g__Oscillibacter,g__Paludibacter,g__Parasutterella,g__Plesiomonas,g__Pseudobacteroides,g__Ruminiclostridium,g__Shewanella,g__Solobacterium,g__Spiroplasma,g__Synechococcus,g__Tannerella,g__Tyzzerella,g__Vibrio
0.0,0.0,0.0,0.0,0.0,0.030226361,0.024275644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027136697,0.024415398,0.0524984,0.067664586,0.0,0.0,0.0,0.0,0.056087773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035601895,0.0,0.0,0.023342416,0.0,0.0,0.0,0.0,0.0,0.02589058,0.0,0.0,0.0,0.08133024,0.020274287,0.0,0.0,0.020872997,0.0,0.0,0.0,0.0,0.0,0.0,0.08472827,0.0,0.02806638,0.0,0.0,0.0,0.0,0.0,0.029349392,0.0,0.0,0.0,0.0,0.037719827,0.0,0.0,0.042027466,0.029710723,0.0,0.0,0.04060141,0.0,0.0,0.0,0.026484458,0.0,0.0,0.0,0.0,0.0,0.0,0.035086013,0.0,0.01816803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04032665,0.07764768,0.0,0.020466484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.01239126,0.0,0.0,0.041544184,0.019284457,0.022857174,0.0,0.0,0.0,0.045238666,0.0,0.0,0.009753985,0.0,0.0,0.0,0.0,0.029391238,0.0,0.0144029,0.026017757,0.0,0.0,0.0,0.0,0.0,0.012782787,0.0,0.0,0.026476083,0.0,0.0090646325,0.0,0.013467304,0.0142211355,0.010257722,0.0,0.0,0.0,0.0,0.02032198,0.0,0.021126164,0.0,0.011646254,0.0,0.022279827,0.04513031,0.05812509,0.0,0.01375433,0.0,0.0,0.0,0.0,0.0,0.0,0.060128633,0.0,0.010737439,0.0,0.0,0.0,0.0,0.0,0.013118812,0.0,0.0,0.0,0.0,0.0177324,0.0,0.0,0.026307387,0.035366487,0.0,0.025702586,0.020769203,0.011133328,0.034472864,0.0,0.05158174,0.0,0.0,0.020354334,0.0,0.0,0.0,0.043084823,0.0,0.009375092,0.0,0.0,0.0,0.0,0.0,0.010489843,0.0,0.029130219,0.0332629,0.0,0.010201521,0.0,0.0,0.0145024,0.0,0.0,0.0,0.023012746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.02911511,0.0,0.0,0.06467081,0.0,0.019799238,0.0,0.0,0.0,0.0,0.0,0.01901964,0.015115771,0.0,0.030970935,0.0,0.044871844,0.020203954,0.017028652,0.021032624,0.035702802,0.0,0.0,0.0,0.0,0.02898398,0.032544285,0.0,0.0,0.0,0.0,0.0,0.0,0.025873123,0.017364835,0.016875809,0.0,0.0,0.0,0.026800595,0.038518757,0.0,0.019734932,0.0,0.02161903,0.0,0.034905754,0.016798563,0.0,0.0,0.016887024,0.077720374,0.0,0.0,0.0,0.021904526,0.0,0.0,0.0,0.014115364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02655752,0.0,0.0,0.0,0.058153182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018445577,0.0,0.01184412,0.0,0.021012971,0.020246604,0.0,0.0,0.01783783,0.0,0.030111091,0.052849848,0.0,0.014762923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.060832858,0.0,0.034577277,0.0,0.0,0.0,0.0,0.0,0.026532797,0.0,0.0,0.036150355,0.0,0.0,0.028105617,0.0,0.028183857,0.028374426,0.0,0.0,0.0,0.0,0.06289022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040289998,0.030890705,0.02743461,0.0,0.0,0.0,0.0,0.0,0.0,0.04939376,0.0,0.0,0.0,0.0,0.07589413,0.049916632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08052251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035640217,0.0,0.0,0.0,0.0,0.036416683,0.0,0.025720268,0.0,0.0,0.0,0.06961286,0.0,0.0,0.0,0.0,0.0,0.0,0.021563863,0.0,0.019772606,0.0,0.0,0.0,0.0,0.0,0.019921316,0.0,0.04080153,0.03291208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037648823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.091872126,0.0,0.024129778,0.0,0.0,0.0,0.0,0.0,0.026295118,0.0,0.0,0.0,0.0,0.06628459,0.032302387,0.0,0.062624566,0.0,0.0,0.0,0.0,0.025082514,0.034760408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03718086,0.029211842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03950255,0.0,0.035895303,0.0,0.059924647,0.0,0.0,0.0,0.0,0.10941309,0.0,0.0,0.0,0.0,0.0,0.056994192,0.055598553,0.024455113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040094446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031954575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02590381,0.024657292,0.0,0.021496693,0.0,0.0,0.0,0.0,0.0,0.0,0.044365644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.021310795,0.04092738,0.0,0.013289684,0.0,0.0,0.0,0.0,0.0,0.0,0.02582239,0.0,0.04096642,0.06579296,0.025663272,0.02377211,0.0,0.0,0.0,0.0,0.0,0.0,0.026070843,0.0,0.0,0.0,0.0,0.0,0.018004347,0.024661537,0.02140418,0.0,0.01479656,0.0,0.0,0.0,0.0,0.0,0.05900957,0.0,0.020027502,0.0,0.0,0.0,0.0,0.0,0.014898935,0.0,0.0,0.0,0.0,0.034943674,0.0,0.029411642,0.0,0.014098951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029167315,0.0,0.0,0.030699918,0.071764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07171761,0.08127276,0.013502409,0.0,0.0,0.0,0.0,0.0,0.01395128,0.079836786,0.017773218,0.026723651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028718287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.06038176,0.020662231,0.009906311,0.0,0.0,0.0,0.0,0.033264957,0.04026524,0.015607921,0.0,0.04122839,0.0,0.0,0.027358016,0.016765006,0.01752213,0.06526687,0.0,0.0,0.0,0.0,0.038728096,0.027453177,0.0,0.0,0.0,0.0,0.023213247,0.0,0.026042987,0.02421683,0.0,0.0,0.0,0.0,0.0,0.028430674,0.0,0.040784407,0.0,0.02480731,0.0,0.0,0.020950718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04855559,0.0,0.023239572,0.0,0.0,0.0,0.0,0.0,0.0,0.028278122,0.0,0.0,0.0,0.024827981,0.0,0.0,0.019452717,0.044227563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032846823,0.0,0.018940596,0.0,0.012854735,0.0,0.0,0.0,0.0,0.0,0.013660138,0.0,0.03774911,0.03681705,0.0,0.015273257,0.0,0.0,0.0,0.0,0.0,0.04042047,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06679894,0.0,0.0,0.0,0.055632748,0.0,0.082479365,0.0,0.0,0.0,0.0,0.0,0.12335724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083100356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06254415,0.0,0.0,0.0,0.0,0.0813484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043694604,0.15323456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05657785,0.0,0.06608691,0.0,0.0,0.0,0.0,0.0,0.057519775,0.06762508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.07924542,0.021333646,0.011240534,0.0,0.0,0.0,0.0,0.0,0.019696651,0.018123198,0.027711038,0.0,0.0,0.0,0.029962461,0.022901146,0.018788556,0.02557892,0.0,0.0,0.0,0.0,0.05334747,0.031078786,0.0,0.0,0.0,0.0,0.0,0.0,0.02675386,0.032269176,0.02079194,0.0,0.0,0.06688465,0.0,0.0,0.0,0.030909268,0.0,0.021700168,0.0,0.061789814,0.047246568,0.0,0.0,0.021884935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049234968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02419011,0.0,0.0,0.023017367,0.0,0.015826425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07518299,0.0,0.017600615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043779846,0.014571471,0.0,0.018530373,0.0,0.0,0.0,0.0,0.0,0.0,0.028827567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.020784782,0.027365137,0.0,0.0,0.0,0.0,0.0,0.0,0.020928675,0.0,0.0,0.0,0.0,0.027928563,0.029819157,0.05414934,0.058728345,0.0,0.0,0.0,0.0,0.03975068,0.028082699,0.0,0.0,0.0,0.0,0.0,0.0,0.03217417,0.0,0.0,0.028371451,0.0,0.0,0.0,0.0,0.0,0.030620124,0.0,0.0,0.0,0.049910795,0.035150953,0.0,0.0,0.023542223,0.0,0.0,0.0,0.0,0.034409747,0.0,0.0,0.0,0.023200791,0.0,0.045997214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04089068,0.049648352,0.0,0.031851694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10718674,0.0,0.0,0.0,0.0,0.0,0.0,0.05087878,0.0,0.018915048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683214,0.0,0.02139241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.06450572,0.0,0.038796835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06940098,0.03452045,0.03737955,0.033706766,0.0,0.0,0.0,0.0,0.0,0.050781477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03269655,0.0,0.042105317,0.025561245,0.0,0.068319604,0.0,0.0,0.0,0.030689228,0.0,0.031966735,0.0,0.0,0.032200787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11560732,0.0,0.02131126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045606207,0.0,0.0,0.031449027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653818,0.023873,0.0,0.029088922,0.0,0.0,0.0,0.0,0.0,0.035951093,0.039100055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.021113202,0.018821636,0.074987076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019346315,0.02736377,0.027634794,0.035485126,0.046764575,0.02493892,0.027146332,0.0,0.0,0.0,0.0,0.011908729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020738926,0.020271705,0.0,0.01259395,0.014972445,0.06072257,0.0,0.0,0.0,0.022277493,0.0,0.021688782,0.0,0.0,0.05847597,0.0,0.0,0.019413006,0.033470668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014303405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05015501,0.023998344,0.0,0.0,0.0,0.0,0.0,0.0,0.015847659,0.0,0.02610136,0.060493663,0.0,0.0,0.0,0.0,0.0,0.0,0.017240953,0.050904237,0.014200033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01586695,0.05363207,0.0,0.012766788,0.0,0.0,0.02435353,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.026500957,0.014191663,0.0,0.019160764,0.0,0.0,0.0,0.0,0.017346956,0.0,0.0,0.0,0.05805177,0.024829615,0.020955455,0.032075416,0.03208068,0.0,0.0,0.0,0.0,0.040940296,0.020829316,0.0,0.0,0.0,0.0,0.0132152615,0.0,0.023990937,0.021012424,0.0,0.0,0.0,0.0,0.0,0.024342192,0.0,0.024862658,0.0,0.020660322,0.0,0.0,0.0,0.0,0.0,0.018471584,0.0,0.0,0.0,0.0,0.0,0.0,0.05708886,0.0,0.020338733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033739947,0.0,0.0,0.023595857,0.017210254,0.076411754,0.06736083,0.02720669,0.0,0.0,0.0,0.055597637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016736934,0.0,0.0,0.0,0.0,0.0,0.02139751,0.05538022,0.03775241,0.021024631,0.0,0.015639447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.055293135,0.0770342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047544584,0.07487384,0.035572346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043770805,0.05760881,0.0,0.0,0.0,0.0,0.0,0.07517172,0.0,0.0,0.0,0.0,0.0,0.0,0.070150256,0.0,0.0,0.03417938,0.0,0.0,0.0,0.0,0.0,0.0,0.03915368,0.0,0.04237689,0.0,0.0,0.0,0.0,0.0,0.048760682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051735386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06278298,0.0,0.030690482,0.0,0.0,0.0,0.0,0.0,0.033949617,0.0,0.066490605,0.0,0.0,0.0,0.0,0.0,0.052860633,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.04891553,0.022875441,0.030593133,0.0,0.0,0.0,0.0,0.0,0.0,0.013604005,0.0,0.027413944,0.0,0.049783036,0.031077545,0.022704387,0.019019336,0.04311455,0.0,0.0,0.0,0.014508863,0.03287349,0.0,0.0,0.0,0.0,0.0,0.014487512,0.0,0.02274662,0.017668584,0.023920335,0.0,0.0,0.04230874,0.0,0.0,0.0,0.033454012,0.0,0.023025144,0.0,0.036624223,0.060140632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029908078,0.0,0.08948889,0.0,0.012593142,0.028089324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025876239,0.029593779,0.0,0.025704684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054605696,0.019114068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01936281,0.021855421,0.0,0.012948771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.020970903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015335364,0.039862443,0.0,0.0,0.030078206,0.0,0.022089489,0.0,0.0,0.0,0.0,0.0,0.07364565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02382829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022309428,0.0,0.030363465,0.0,0.038647592,0.0,0.04695849,0.0,0.0,0.0,0.0,0.0,0.0,0.033379417,0.0,0.042310685,0.0,0.013191915,0.038416993,0.0,0.0,0.0,0.01773542,0.0,0.0,0.0,0.0,0.0,0.0,0.04092845,0.0,0.0,0.0,0.0,0.032085113,0.01788439,0.0,0.061011743,0.0,0.05720896,0.028881771,0.0,0.039828293,0.0,0.0,0.0,0.053551733,0.060707595,0.023585977,0.015940499,0.0,0.0,0.0,0.0,0.0,0.0,0.018803572,0.04045821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.05785793,0.026041497,0.01445378,0.0,0.013212327,0.0,0.0,0.0,0.018104045,0.0,0.0,0.02946184,0.0,0.03779589,0.020877464,0.015678905,0.016074553,0.022224987,0.0,0.0,0.0,0.014097279,0.028892776,0.018367525,0.0,0.0,0.0,0.0,0.0,0.0,0.01663491,0.016744256,0.0,0.0,0.0,0.0,0.0,0.01595366,0.0,0.043480076,0.0,0.0,0.0,0.037775777,0.03569149,0.0,0.0,0.022962183,0.0,0.0,0.012658897,0.0,0.042627193,0.0,0.08113888,0.0,0.016331708,0.0,0.0,0.0,0.0,0.0,0.01930139,0.0,0.0,0.0,0.0,0.022400036,0.0,0.0,0.016554417,0.023014313,0.028573873,0.0,0.022028262,0.0,0.0,0.0,0.037314452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04443404,0.013852128,0.0,0.0,0.0,0.0,0.0,0.014894588,0.0,0.017553205,0.020779857,0.0,0.019930037,0.0,0.0,0.0,0.0,0.0,0.024229508,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
