g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Akkermansia,g__Alistipes,g__Allobaculum,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Christensenella,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterococcus,g__Faecalibacterium,g__Finegoldia,g__Gemmiger,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lactonifactor,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Mitsuokella,g__Mobiluncus,g__Mogibacterium,g__Odoribacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Pseudomonas,g__Roseburia,g__Rothia,g__Ruminococcus,g__Slackia,g__Staphylococcus,g__Stenotrophomonas,g__Streptococcus,g__Sutterella,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Weissella,g__Acetivibrio,g__Acholeplasma,g__Actinobacillus,g__Aggregatibacter,g__Anaerobiospirillum,g__Anaerofilum,g__Anaerotruncus,g__Bacillus,g__Campylobacter,g__Cellulosilyticum,g__Clavibacter,g__Coraliomargarita,g__Cryptobacterium,g__Desulfonispora,g__Eikenella,g__Elusimicrobium,g__Escherichia,g__Eubacterium,g__Faecalitalea,g__Fusobacterium,g__Gemella,g__Gloeobacter,g__Gordonibacter,g__Holdemanella,g__Intestinibacter,g__Kandleria,g__Klebsiella,g__Lachnoclostridium,g__Leptotrichia,g__Lysinibacillus,g__Methanosphaera,g__Morganella,g__Olsenella,g__Oscillibacter,g__Papillibacter,g__Parasutterella,g__Pectinatus,g__Proteus,g__Pseudoflavonifractor,g__Pyramidobacter,g__Ruminiclostridium,g__Salmonella,g__Sneathia,g__Spiroplasma,g__Sporobacter,g__Streptomyces,g__Subdoligranulum,g__Tissierella,g__Treponema,g__Tyzzerella,g__Ureibacillus,g__Victivallis,g__Cetobacterium,g__Serratia
0.0,0.069875695,0.04345935,0.040220995,0.088678256,0.0,0.0,0.0,0.0,0.0,0.088099234,0.0,0.046269424,0.0,0.031417176,0.0,0.0,0.0,0.0,0.0,0.0,0.06043452,0.03789102,0.0,0.056544363,0.0,0.0,0.0,0.04469354,0.08542304,0.0,0.040472247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06494933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04510434,0.0,0.049154736,0.0,0.0,0.0,0.04892231,0.0,0.05839042,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.09591805,0.0,0.04404843,0.0,0.0,0.0,0.0,0.0,0.0,0.090060376,0.0,0.03489318,0.0,0.053116407,0.0,0.0,0.0,0.059571307,0.03339599,0.0,0.03891298,0.04376919,0.03964837,0.02803443,0.0,0.0,0.030476809,0.029845912,0.0,0.0,0.05869624,0.0,0.0,0.0,0.0,0.0,0.042917136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052294284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055816125,0.0,0.054751366,0.0,0.038589753,0.035315376,0.0,0.0,0.0,0.0,0.039928243,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07464568,0.0,0.041193664,0.0,0.031790793,0.0,0.0,0.0,0.05367818,0.032040615,0.0,0.047989555,0.034608357,0.0,0.042353384,0.0,0.0,0.052361872,0.030012181,0.0,0.0,0.04776941,0.0,0.04555868,0.0,0.0,0.0,0.0,0.04393055,0.0,0.0,0.0,0.0,0.0,0.0,0.053567037,0.0,0.0,0.053366873,0.0,0.0,0.050926812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055211052,0.0,0.03934277,0.0,0.041242916,0.03705505,0.0,0.0,0.050737064,0.0,0.040617533,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.030766506,0.028930392,0.063441455,0.0,0.0,0.0,0.0,0.0,0.05403802,0.0,0.036123853,0.0,0.021761488,0.0,0.0,0.035284538,0.0,0.0,0.0,0.023843123,0.030343726,0.0,0.030884916,0.0,0.0,0.033187717,0.029418673,0.030928956,0.0,0.04844831,0.0,0.030555189,0.0,0.0,0.034516912,0.0,0.03830645,0.0,0.033216216,0.0,0.0,0.0,0.0,0.031482194,0.0,0.0,0.04895717,0.0,0.0,0.04439476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05451177,0.0,0.04595498,0.042089917,0.034588963,0.0,0.0,0.0,0.035242464,0.0,0.028781373,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.023847869,0.036878567,0.059230834,0.0,0.0,0.035877082,0.053367864,0.0,0.060598556,0.0,0.0,0.0,0.018785635,0.0,0.03589333,0.0,0.0,0.0,0.0,0.039995097,0.025901156,0.04204889,0.028473139,0.0,0.0,0.026714733,0.027505048,0.0,0.0,0.022861395,0.0,0.031378232,0.0,0.0,0.0,0.030517863,0.027457623,0.0,0.0,0.0,0.0,0.0,0.0,0.046047267,0.0,0.0,0.0,0.0,0.0,0.026320716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037266213,0.0,0.03581533,0.0,0.043806106,0.0,0.0,0.0,0.05125138,0.0,0.031973805,0.0,0.10018627,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.049503777,0.024406057,0.036539383,0.0,0.0,0.0,0.028966714,0.0,0.0,0.059017114,0.0,0.028689757,0.0,0.02659978,0.0,0.0,0.0,0.0,0.0,0.0,0.035605337,0.022556504,0.0,0.02792249,0.040702228,0.0,0.0,0.0275121,0.0,0.0,0.027045598,0.05884161,0.0,0.0,0.0,0.048276182,0.0,0.058454502,0.08263856,0.042764865,0.0,0.04286148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034001946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041252706,0.0,0.03188776,0.03770462,0.052724108,0.0,0.03352488,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.054907843,0.02507125,0.037237376,0.050134894,0.0,0.0,0.026321929,0.0,0.0,0.055292275,0.0,0.028141102,0.0,0.01791935,0.022421546,0.0,0.0,0.0,0.0,0.020730173,0.0322893,0.021248806,0.0,0.034833875,0.0,0.0,0.0,0.034808524,0.0,0.0,0.019675858,0.0,0.03706397,0.0,0.0,0.0,0.0,0.04356964,0.05484745,0.03444008,0.0,0.040636525,0.0,0.0,0.0,0.0,0.0,0.047700092,0.0,0.0,0.03038596,0.05343769,0.0,0.0,0.0,0.064452365,0.0,0.0,0.0,0.0,0.0,0.029641062,0.0,0.029845992,0.029656554,0.0,0.0,0.023288462,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.034589767,0.06621397,0.06764765,0.0,0.0,0.0,0.06592957,0.0,0.05239963,0.0,0.0,0.0,0.028636487,0.0,0.0,0.0,0.0,0.0,0.0,0.059930544,0.039658036,0.0,0.039551876,0.0,0.0,0.049491767,0.042348355,0.0740475,0.0,0.04292306,0.08587137,0.04597815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050863277,0.0,0.05559217,0.0,0.0,0.0,0.05330001,0.0,0.045026865,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.06912838,0.04465551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04296611,0.0,0.02828529,0.0,0.0,0.0,0.0,0.04519514,0.0,0.055668868,0.03148884,0.0,0.050463647,0.0,0.0,0.0,0.03129259,0.0,0.047413297,0.0530805,0.0,0.057160243,0.0,0.0,0.07605658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040515285,0.0,0.0,0.0,0.0,0.06892443,0.0,0.04748147,0.0,0.06986566,0.046540562,0.0,0.0,0.037757855,0.0,0.056059793,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.025646916,0.048301525,0.0,0.0,0.0,0.0,0.05948246,0.0,0.0,0.0,0.0318339,0.0,0.023147035,0.0,0.0,0.0,0.0,0.0,0.0,0.052687008,0.033667516,0.0,0.03196275,0.0,0.061392955,0.0,0.042539883,0.06341872,0.0,0.056457702,0.0,0.03616598,0.0,0.0,0.0,0.034362525,0.0,0.09524595,0.0,0.0,0.0,0.0,0.0,0.075162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057191007,0.0,0.0,0.0,0.0,0.0,0.0,0.032557376,0.054570943,0.041837536,0.0,0.0,0.0,0.04236832,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.01804472,0.06890843,0.0,0.0,0.0,0.03776694,0.0,0.066294596,0.0,0.021525618,0.0,0.018767329,0.0,0.0,0.0,0.0,0.0,0.019763295,0.026088974,0.01855203,0.031781886,0.019444352,0.0,0.0,0.05165336,0.02306389,0.028897958,0.02302267,0.029471429,0.0,0.0,0.0,0.05203679,0.03307367,0.0,0.032373734,0.0,0.027812328,0.0,0.033604972,0.0,0.0,0.0,0.0,0.0,0.034842864,0.038622487,0.0,0.04416041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026728425,0.03884087,0.022996914,0.0,0.0,0.0,0.02074879,0.0,0.029368903,0.0,0.061741434,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.03496264,0.0,0.066150844,0.0,0.09152461,0.041568696,0.0,0.0,0.06420074,0.0,0.060476545,0.0,0.022483163,0.0,0.04660761,0.0,0.0,0.0,0.0,0.050727982,0.030288134,0.043959204,0.04129433,0.0,0.0,0.0,0.027265768,0.0,0.0,0.03185135,0.07801784,0.05110576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052691024,0.0,0.0,0.0,0.0,0.0,0.04159322,0.0,0.03853193,0.03972751,0.0,0.0,0.044971082,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.049317088,0.0,0.0,0.0,0.0,0.086622216,0.062390763,0.0,0.0,0.0,0.051689003,0.0,0.036713697,0.0,0.0,0.0,0.0,0.0,0.0,0.078038566,0.035431575,0.0,0.053083703,0.0,0.0,0.0,0.05201247,0.09594318,0.0,0.0,0.0,0.05731196,0.0,0.0,0.0,0.0,0.0,0.09638919,0.08616803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046594266,0.0,0.06406313,0.0,0.0,0.0,0.048231184,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796359,0.0,0.052114885,0.0,0.0,0.0,0.0,0.0,0.0,0.059233177,0.04598978,0.0,0.07086862,0.0,0.0,0.0,0.055898152,0.0,0.0,0.0,0.0,0.070610166,0.09179275,0.0,0.0,0.0,0.0,0.070571646,0.078181185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07343409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852353,0.0,0.0,0.0,0.109696224,0.0,0.035434972,0.0,0.052975476,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.060946044,0.03233561,0.023152454,0.0,0.0,0.0,0.0,0.03763686,0.0,0.0625906,0.0,0.039140765,0.0,0.029377291,0.0,0.0,0.04129277,0.0,0.0,0.0,0.03268223,0.024098285,0.0,0.03561815,0.0,0.0,0.034826603,0.035163485,0.0,0.029809063,0.028131973,0.0,0.0,0.066457346,0.0,0.0,0.0,0.046976462,0.0,0.036981672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053547133,0.068227895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025695583,0.046497524,0.03848657,0.0,0.0,0.0,0.034879945,0.0,0.03544778,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.043122392,0.0,0.0,0.0,0.0,0.0,0.0,0.059264503,0.0,0.062149145,0.0,0.032219686,0.0,0.03893461,0.0,0.0,0.0,0.0,0.0,0.0,0.037638918,0.022843027,0.0,0.038705766,0.0,0.0,0.0,0.036744937,0.037054215,0.0,0.038287163,0.0,0.0,0.0,0.0,0.055229645,0.0,0.04389869,0.05906083,0.04230578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044542063,0.051068004,0.042803384,0.036745958,0.0,0.0,0.027330307,0.0641563,0.04110506,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.05439929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080051124,0.0,0.052526146,0.0,0.040738378,0.0,0.07666443,0.0,0.0,0.0,0.0,0.06025416,0.031925812,0.048107203,0.06922016,0.0,0.0,0.058274515,0.038268976,0.06765358,0.0,0.0388597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090593554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059865512,0.0,0.0,0.0,0.057813834,0.0,0.0,0.0,0.074783586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.051143985,0.033243854,0.040437825,0.0,0.0,0.0,0.0,0.03237245,0.05238762,0.05632181,0.0,0.024729582,0.0,0.03167314,0.0,0.0,0.0,0.0,0.029022254,0.0,0.030399164,0.026162848,0.0,0.04042113,0.0,0.0,0.0,0.041645758,0.0,0.0,0.029096408,0.0,0.035720177,0.0,0.0,0.0,0.0,0.046259392,0.07071964,0.031165635,0.0,0.032031212,0.0,0.02390958,0.0,0.0,0.0,0.049956925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03924792,0.0,0.0,0.0,0.0,0.04648038,0.0,0.036109556,0.0,0.0,0.0,0.028159482,0.0,0.0,0.041182324,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.05323798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09034951,0.0,0.05257534,0.0,0.041223828,0.0,0.0,0.0,0.069610834,0.0,0.0,0.0,0.03614876,0.0,0.058605496,0.0,0.0,0.0,0.051217463,0.07043928,0.033259794,0.048700616,0.0,0.06021165,0.0,0.0,0.0,0.0,0.06464599,0.0,0.04836321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056779422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266557,0.0,0.0,0.0,0.051531713,0.0,0.050433584,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.027043603,0.039589953,0.0,0.0,0.0,0.026027353,0.0,0.0,0.0,0.0,0.033689123,0.0,0.027061187,0.0,0.0,0.0,0.0,0.0,0.029956765,0.048865106,0.0267352,0.0,0.034417406,0.051788926,0.0,0.0,0.030934036,0.0515837,0.0,0.028352132,0.068233386,0.0,0.0,0.0,0.0,0.0,0.0,0.085951135,0.0,0.0,0.045363396,0.0,0.0,0.0,0.0,0.0,0.0,0.07629598,0.0,0.0,0.0,0.04105682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05930228,0.0,0.031111086,0.03573653,0.066815935,0.0,0.03408897,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.031563006,0.0203954,0.0,0.0,0.0,0.0,0.0,0.056960028,0.03780481,0.042730693,0.0,0.027330704,0.0,0.022135869,0.0,0.0,0.0,0.0,0.024649212,0.0,0.031141112,0.019681258,0.0,0.024214568,0.0,0.0,0.038450748,0.031531215,0.0,0.0,0.05636219,0.0,0.022924041,0.0,0.0,0.0,0.0,0.0,0.0,0.039095864,0.0,0.0,0.0,0.0,0.040763374,0.0,0.0,0.0,0.0,0.0,0.044644695,0.045627262,0.0,0.0,0.023271477,0.0,0.037284516,0.0,0.0,0.047355406,0.0,0.025155574,0.0,0.022868954,0.023674535,0.062178135,0.0,0.03365621,0.0,0.032724895,0.033824183,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.038968995,0.0,0.08586507,0.0,0.0,0.0,0.042353947,0.0,0.06720594,0.0,0.038762428,0.0,0.024346717,0.0,0.0,0.0,0.0,0.0,0.0,0.05390231,0.03429699,0.0,0.044287223,0.0,0.0,0.0,0.04295479,0.0,0.0,0.04250244,0.0,0.05305733,0.0,0.0,0.0,0.0,0.0,0.0697121,0.064139865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06506144,0.0,0.04221468,0.0,0.055502627,0.049719997,0.0,0.0,0.038288474,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07039163,0.01737767,0.038653288,0.0,0.0,0.044776317,0.026122237,0.0,0.062480774,0.06007992,0.0,0.029812451,0.0,0.01648898,0.0,0.0,0.0,0.0,0.0,0.022841284,0.031851802,0.016498309,0.028367547,0.019845461,0.0,0.0,0.0,0.034245066,0.03769554,0.0,0.02690442,0.030575171,0.02725505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04263613,0.0,0.0,0.0,0.0,0.0,0.04528197,0.0,0.0,0.04422911,0.0,0.0,0.0,0.0,0.032625373,0.0,0.0,0.046747256,0.06872524,0.0,0.022234967,0.0,0.023064995,0.0,0.0,0.0,0.032192033,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.046475574,0.022867125,0.03293057,0.05761818,0.0,0.0,0.0,0.021009862,0.0,0.047824375,0.0,0.023706455,0.0,0.01745207,0.0,0.0,0.0,0.0,0.0,0.0,0.026149154,0.024039619,0.025293382,0.028126355,0.0,0.02756798,0.032262467,0.021493157,0.03317439,0.022068493,0.023037752,0.0,0.0308403,0.0,0.0,0.037286654,0.0,0.03132428,0.07154787,0.033671793,0.0,0.03923158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04412285,0.0,0.0,0.0,0.0,0.0,0.0,0.038202412,0.0,0.0,0.0,0.026712516,0.0,0.030076893,0.028088326,0.0,0.0,0.027815249,0.0,0.02798233,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.07679897,0.028008204,0.049196534,0.0,0.0,0.0,0.0,0.055364646,0.0,0.060842887,0.0,0.03178023,0.052983027,0.02017674,0.0,0.0,0.0,0.0,0.0,0.0,0.048492406,0.024995472,0.0,0.04001742,0.0,0.0,0.0,0.034124985,0.0,0.026841423,0.037755348,0.0,0.035372894,0.0,0.0,0.0,0.0,0.04903325,0.0,0.050488316,0.0,0.05077396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04542962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036875527,0.0,0.03845345,0.03803951,0.0,0.0,0.03516041,0.0,0.032994784,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.043995887,0.0197715,0.026631663,0.061819434,0.0,0.0,0.03096484,0.04450056,0.0,0.05217359,0.0,0.05010408,0.0,0.015214175,0.0,0.0,0.0,0.0,0.0,0.020837644,0.031163057,0.0279983,0.031180548,0.020983545,0.0,0.028416602,0.0,0.024440909,0.0,0.0,0.023081053,0.0,0.02232797,0.0,0.0,0.0,0.0,0.033025395,0.08743636,0.0,0.0,0.0,0.0,0.0,0.03466113,0.0,0.0,0.0,0.0,0.0,0.034755737,0.0,0.0,0.0,0.0,0.0,0.0,0.031564757,0.0,0.03282996,0.0,0.029151535,0.0,0.025901824,0.030865913,0.0,0.0,0.0360864,0.048115566,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.080937274,0.04106811,0.05047888,0.0824561,0.0,0.0,0.04969293,0.0,0.0,0.06297041,0.0,0.039535955,0.0,0.026299542,0.0,0.0,0.07543073,0.0,0.0,0.0,0.058148056,0.03412128,0.0,0.052952826,0.0,0.0,0.0,0.051729728,0.0,0.0,0.033427615,0.0,0.06121746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06819577,0.0,0.03587772,0.0,0.048453312,0.0,0.0,0.0,0.04700636,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.03783952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06449392,0.0,0.04130737,0.0,0.029336808,0.0,0.0,0.0,0.0,0.0,0.0,0.06328901,0.035205618,0.0,0.049874406,0.0,0.09362917,0.06397428,0.046674594,0.0,0.0,0.04876238,0.0,0.065389514,0.0,0.0,0.0,0.0,0.0,0.06457321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590285,0.0,0.0,0.0,0.0,0.09414927,0.0,0.0,0.0,0.0,0.0,0.052634574,0.0,0.05396845,0.0,0.0,0.0,0.04899507,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.050580822,0.056058053,0.0,0.06757521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03908279,0.0,0.026936602,0.06863362,0.0,0.0,0.0,0.04793723,0.06353285,0.06199895,0.050889168,0.0,0.051835783,0.0,0.0,0.0,0.044447683,0.0,0.0,0.029488783,0.0,0.055420283,0.0,0.0,0.0,0.0,0.06486253,0.07208392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048754293,0.0,0.060942255,0.0,0.0,0.0,0.0389392,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.041248295,0.045358226,0.08967302,0.0,0.0,0.090947814,0.06900135,0.0,0.06583708,0.0,0.036294308,0.0,0.026567467,0.0,0.0,0.0,0.0,0.0,0.0,0.08344382,0.030983038,0.0,0.056150295,0.0,0.0,0.0,0.052617993,0.0,0.0,0.03769037,0.0,0.05804474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058509354,0.0,0.0,0.0,0.03727862,0.0,0.058812406,0.0,0.0,0.0,0.061541792,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.033555605,0.0,0.0,0.0,0.0,0.0,0.07260985,0.0,0.06864639,0.0,0.03936142,0.0,0.025947649,0.0,0.061779186,0.0,0.0,0.0,0.0,0.05000568,0.0,0.04475233,0.03381731,0.0,0.0,0.0,0.046962,0.050880536,0.0,0.049216386,0.0,0.0,0.0,0.0,0.0,0.0,0.066347726,0.05060338,0.0,0.0,0.07275271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061289538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201004,0.0,0.05066964,0.0,0.0,0.0,0.041609615,0.0,0.047183063,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.045824453,0.017557492,0.02695572,0.0,0.0,0.0,0.03000571,0.0,0.0,0.051280163,0.0,0.01641612,0.0,0.01615209,0.023841664,0.0,0.0,0.0,0.023306992,0.018757759,0.028973237,0.016498419,0.0,0.02383189,0.0,0.0,0.039275326,0.021718023,0.027570516,0.0,0.025426334,0.0,0.031654444,0.0,0.0,0.0,0.033168174,0.0,0.05183793,0.03399857,0.0,0.040278405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041639574,0.0,0.0,0.0,0.029853083,0.0,0.0,0.037814733,0.0,0.025517546,0.0,0.026075542,0.0,0.02833789,0.035618406,0.0,0.0,0.024598977,0.0,0.029280163,0.0,0.0769346,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
