g__Acidaminococcus,g__Actinomyces,g__Adlercreutzia,g__Alistipes,g__Allobaculum,g__Anaerofilum,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Catenibacterium,g__Christensenella,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprococcus,g__Dialister,g__Dorea,g__Eggerthella,g__Ethanoligenens,g__Faecalibacterium,g__Gemmiger,g__Haemophilus,g__Holdemania,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Megamonas,g__Megasphaera,g__Mitsuokella,g__Odoribacter,g__Parabacteroides,g__Paraprevotella,g__Peptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Pseudomonas,g__Roseburia,g__Ruminococcus,g__Slackia,g__Streptococcus,g__Sutterella,g__Turicibacter,g__Veillonella,g__Abiotrophia,g__Acholeplasma,g__Acinetobacter,g__Aggregatibacter,g__Akkermansia,g__Algoriphagus,g__Anaerobiospirillum,g__Anaeroplasma,g__Anaerostipes,g__Asteroleplasma,g__Bacillus,g__Barnesiella,g__Bulleidia,g__Campylobacter,g__Capnocytophaga,g__Clavibacter,g__Cloacibacillus,g__Coraliomargarita,g__Desulfonispora,g__Desulfovibrio,g__Elusimicrobium,g__Enhydrobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Facklamia,g__Faecalicoccus,g__Faecalitalea,g__Flavobacterium,g__Fodinicurvata,g__Fructobacillus,g__Fusobacterium,g__Gardnerella,g__Geofilum,g__Gloeobacter,g__Granulicatella,g__Hespellia,g__Holdemanella,g__Hungatella,g__Insolitispirillum,g__Intestinibacter,g__Jejuia,g__Kandleria,g__Klebsiella,g__Lachnoclostridium,g__Lactococcus,g__Lentisphaera,g__Leuconostoc,g__Marivirga,g__Marvinbryantia,g__Methanobrevibacter,g__Methanosphaera,g__Mogibacterium,g__Mycoplasma,g__Olsenella,g__Oscillibacter,g__Oxalobacter,g__Paenibacillus,g__Paeniclostridium,g__Paludibacter,g__Papillibacter,g__Parasutterella,g__Parvimonas,g__Pectinatus,g__Peptoniphilus,g__Peptostreptococcus,g__Proteus,g__Pseudobacteroides,g__Pseudobutyrivibrio,g__Pyramidobacter,g__Ruminiclostridium,g__Saccharofermentans,g__Sharpea,g__Solobacterium,g__Spiroplasma,g__Sporobacter,g__Sporosarcina,g__Staphylococcus,g__Streptomyces,g__Succinivibrio,g__Tannerella,g__Terrisporobacter,g__Tissierella,g__Treponema,g__Tyzzerella,g__Ureibacillus,g__Varibaculum,g__Verrucomicrobium,g__Victivallis,g__Weissella,g__Brachyspira
0.008682735,0.06365201,0.0,0.013005021,0.0,0.008312382,0.010008042,0.0,0.015824398,0.020768179,0.009083397,0.007799494,,0.0,0.0,,0.007589814,0.0150374295,0.0,0.009006477,0.0074443268,0.06807235,0.00795289,0.016759701,0.0,0.013747101,0.0,0.054709177,0.009174411,0.0,0.020748815,0.08751281,0.0,0.008414219,0.0,0.009540263,0.0064527104,0.0,0.0,0.0,0.0,0.008163921,,0.0,0.0408446,0.008345542,0.013211049,0.049590893,0.013107461,,0.05083024,0.0,0.0,0.039608434,0.0,0.029816503,0.0,0.0,0.0,0.028039088,0.0,0.019115862,0.010250968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018385405,0.0,0.0,0.0,0.0,0.008345647,0.0,0.0,0.015489764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012075453,0.0,0.0,0.0,0.023410419,0.0,0.0,0.0148658585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009480714,0.0,0.0,0.0,0.0,0.0,0.009193497,0.0,0.014571636,0.018542431,0.01667499,0.0,0.0,0.0,0.0,0.0077540176,0.0,0.0,0.0,0.0,0.0072663687,0.0,0.0,0.0,0.0,0.0,0.0,0.013721058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.008967203,0.0,0.0,0.0161059,0.0,0.009048015,0.010785861,0.0,0.013736584,0.010564795,0.008783391,0.006842436,,0.0,0.015255156,,0.00832253,0.01376898,0.03924033,0.0,0.0075617065,0.020374736,0.007690401,0.017291872,0.0,0.016172701,0.0,0.018894417,0.010341347,0.0,0.0,0.06433554,0.0,0.009745669,0.0,0.010752758,0.008204335,0.0,0.0,0.0,0.047782682,0.010668812,,0.087588206,0.07123576,0.008963217,0.013991856,0.05127709,0.013925002,,0.048443653,0.0,0.0,0.0,0.0,0.03708343,0.0,0.0,0.0,0.017759653,0.0,0.018235812,0.0099956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018846778,0.0,0.0,0.0,0.0,0.009509544,0.0,0.0,0.0,0.0,0.0,0.0,0.04817115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01286784,0.0,0.0,0.0,0.022624364,0.0,0.0,0.016457628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088531645,0.0,0.0,0.0,0.0,0.0,0.009290798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084192045,0.0,0.0,0.0,0.0,0.0074244454,0.0,0.029622942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018174717,0.0,
0.010511645,0.08047734,0.0,0.013493877,0.0,0.010866023,0.011974934,0.0,0.01619336,0.0,0.012092504,0.011283772,,0.0,0.0,,0.007579362,0.017877119,0.039337717,0.0,0.00901679,0.0,0.01812414,0.016475894,0.0,0.019807426,0.0,0.037773732,0.016890766,0.0,0.0,0.0,0.0,0.0,0.0,0.015636105,0.00795757,0.009726303,0.0,0.0,0.04233587,0.060727127,,0.0,0.060059264,0.010008862,0.0,0.0396731,0.025940701,,0.0,0.0,0.0,0.0,0.0,0.013394312,0.0,0.0,0.0,0.03995355,0.0,0.025652094,0.021210667,0.00877804,0.0,0.0,0.0,0.0,0.015489496,0.0,0.020508619,0.0,0.0,0.0,0.0,0.009993082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013573007,0.0,0.0,0.0,0.027277205,0.018203855,0.0,0.0,0.0,0.0,0.013921921,0.01855317,0.0121682715,0.0,0.0,0.0135028465,0.0,0.020489242,0.0,0.0,0.0,0.022254065,0.0,0.0,0.0,0.0,0.0,0.009839883,0.0,0.0,0.011478062,0.020262687,0.0,0.0,0.0,0.009052502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012602076,0.0,
0.01064712,0.06346364,0.0,0.012640916,0.0,0.014185704,0.015643213,0.0,0.020318659,0.011781705,0.01751653,0.012093293,,0.0,0.016985642,,0.008006991,0.01682537,0.0,0.011920616,0.0,0.015684532,0.0,0.0,0.0,0.0138089815,0.0,0.040267304,0.016769119,0.0,0.0,0.0,0.0,0.016883455,0.0,0.014962528,0.009816156,0.0,0.019295534,0.0,0.0,0.06312532,,0.07371654,0.030393435,0.011051784,0.0,0.049499277,0.0,,0.056358494,0.0,0.011105969,0.0,0.0,0.0,0.0,0.0,0.0,0.036474448,0.0,0.028570058,0.018224984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024895104,0.0,0.0,0.0,0.01545149,0.010450325,0.0,0.0,0.0122420825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010775988,0.0,0.0,0.0,0.030023413,0.018146766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012708328,0.0,0.0,0.0,0.0,0.023202538,0.012770999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01629115,0.009633944,0.021142326,0.0,0.0,0.0,0.011478053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012750138,0.0,0.0,0.0,0.0,0.0,
0.0,0.058296356,0.0,0.06125211,0.0,0.01187481,0.0,0.0,0.05860588,0.036464237,0.0,0.010995679,,0.0,0.016772421,,0.0,0.016292715,0.0,0.0,0.009572386,0.014117145,0.015412716,0.0,0.0,0.01110255,0.0,0.0166316,0.0,0.0,0.0,0.062135037,0.0,0.015436958,0.016211951,0.0,0.070133045,0.020587716,0.0,0.0,0.0,0.012576982,,0.0,0.009690164,0.010500517,0.0,0.037900686,0.030893479,,0.0128499875,0.0,0.0,0.053171746,0.018329512,0.0,0.0,0.011647492,0.0,0.020363223,0.0,0.0,0.017132053,0.0,0.017516665,0.0,0.0,0.0,0.0,0.0,0.01943359,0.0,0.0,0.017350206,0.011405895,0.012449948,0.0,0.0,0.0,0.0,0.0,0.0,0.05115032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011056294,0.0,0.0235244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012521864,0.0,0.020766523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01380376,0.0,0.0,0.0,0.0,0.010058465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022010958,0.0,0.0,0.0,0.0,0.0,
0.008995678,0.08076978,0.0,0.01956698,0.0,0.015034117,0.012561024,0.026230352,0.017078642,0.01566362,0.015907396,0.0099357255,,0.0,0.022459928,,0.01028051,0.017519815,0.0,0.012727257,0.008568503,0.03736645,0.012282252,0.0,0.0,0.01775597,0.0,0.05307485,0.01802608,0.0,0.0,0.0,0.0,0.0,0.0,0.019516297,0.013541393,0.031039659,0.0,0.0,0.0,0.073102556,,0.0,0.014584532,0.010459931,0.0,0.04133867,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039528474,0.0,0.029409053,0.024155088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033396315,0.0,0.0,0.0,0.014405084,0.009230527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013791208,0.0,0.0,0.0,0.02987421,0.022782575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014454173,0.0,0.0,0.0,0.0,0.027713528,0.012230168,0.019305926,0.0,0.0,0.017500771,0.0,0.0,0.0,0.015077675,0.015334889,0.0,0.0,0.0,0.0,0.008992199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017430197,0.0,
0.007838875,0.055891514,0.0,0.03628325,0.0,0.011902319,0.010323212,0.0,0.014087506,0.026685882,0.013324613,0.010252714,,0.0,0.0,,0.0081626475,0.012982457,0.0,0.008861639,0.007880333,0.0,0.011652782,0.012590932,0.0,0.013650361,0.0,0.026711633,0.011491385,0.0,0.0,0.0,0.0,0.0,0.015088648,0.014948223,0.008924369,0.007574553,0.0,0.0,0.0,0.019336319,,0.07473694,0.0074598137,0.009497181,0.0,0.0437419,0.0,,0.059742123,0.0,0.0,0.0,0.0,0.020904224,0.0,0.0,0.0,0.049258076,0.0,0.023269346,0.011747302,0.0,0.0,0.0,0.0,0.009335433,0.0,0.0,0.022102198,0.0,0.0,0.0,0.0,0.008933159,0.0,0.0,0.014107064,0.0,0.0,0.0,0.034626603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007489278,0.010086746,0.0,0.008717844,0.0,0.01982008,0.01794242,0.0,0.0,0.0,0.0,0.0,0.0122107975,0.019905983,0.0,0.0,0.013945165,0.0,0.0,0.0,0.0,0.0,0.010689722,0.0,0.015271413,0.0,0.0,0.0,0.0,0.013012049,0.0,0.009471217,0.018594515,0.0,0.0,0.0,0.0066324887,0.0,0.0,0.0,0.0,0.0,0.016579397,0.0,0.0,0.023054006,0.009168057,0.0,0.0,0.011501254,0.0,
0.008113365,0.0,0.0,0.060447946,0.0,0.0,0.008964818,0.0,0.05730633,0.032239772,0.010684451,0.014362307,,0.0,0.011354257,,0.007017331,0.011464951,0.0,0.0,0.007644507,0.03415992,0.018120522,0.013418445,0.0,0.010509671,0.0,0.04233909,0.0,0.0,0.0,0.064524874,0.0,0.0,0.0,0.015585076,0.01863505,0.008950024,0.010725952,0.0,0.0,0.014061856,,0.0,0.03303583,0.0077180257,0.0,0.06477581,0.0,,0.058697015,0.0,0.010218742,0.0,0.0,0.021958351,0.0,0.0,0.0,0.051561624,0.0,0.01694866,0.010737494,0.007212539,0.0,0.0,0.0,0.0,0.0,0.0,0.010473665,0.0,0.0,0.0,0.009142853,0.008383566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204551,0.0,0.0,0.012547834,0.0,0.007790914,0.0,0.024790807,0.0,0.0,0.0,0.0,0.0,0.011070563,0.010720089,0.010568542,0.0,0.010277412,0.010265927,0.0069845654,0.0,0.0,0.0,0.014461306,0.02098759,0.0,0.010765192,0.0,0.0,0.0,0.0,0.0,0.0,0.0087051075,0.0,0.0,0.0,0.00788482,0.007689512,0.0,0.0,0.0,0.0,0.0,0.011435757,0.0,0.0,0.0,0.0,0.0,0.0,0.010354906,0.0,
0.008702749,0.0485501,0.0,0.015671264,0.0,0.011750491,0.012111805,0.0,0.017000161,0.02230079,0.012680693,0.011808453,,0.0,0.0,,0.0,0.014254088,0.0,0.0,0.008592422,0.0,0.009037277,0.0,0.0,0.013467323,0.0,0.043698777,0.0,0.0,0.0,0.060365077,0.0,0.0,0.0,0.012281692,0.010137979,0.0,0.0,0.0,0.04176836,0.028999852,,0.0,0.01823778,0.008530668,0.0,0.048682764,0.0,,0.073650606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054304153,0.0,0.0,0.014758232,0.008788214,0.019285854,0.0,0.0,0.0,0.0,0.0,0.021165216,0.0,0.0,0.0,0.0116697345,0.009304345,0.0,0.0,0.013240055,0.0,0.0,0.0,0.045684505,0.0,0.0,0.0,0.0,0.0,0.010724011,0.0,0.0,0.010279184,0.0,0.0,0.0,0.027299365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016635476,0.0,0.0,0.009703846,0.010091674,0.0,0.0,0.0,0.0,0.009929467,0.015148351,0.0,0.019877816,0.0,0.0,0.0,0.0,0.0,0.014382416,0.016370595,0.0,0.0,0.0,0.008682358,0.0,0.03493445,0.0,0.0,0.0,0.016427664,0.011694975,0.0,0.0,0.0,0.0,0.0,0.017336912,0.0,
0.0,0.054517698,0.0,0.016120894,0.0,0.010476104,0.008161598,0.0,0.012895764,0.0,0.009419864,0.008098985,,0.0,0.0073315306,,0.007361982,0.011804524,0.0,0.0088806525,0.006807195,0.015841067,0.008155693,0.0,0.0068687797,0.013593739,0.0,0.03294233,0.014988836,0.0,0.0,0.0,0.0,0.0,0.0,0.012605431,0.007190864,0.007836692,0.0,0.0,0.0,0.010421851,,0.0812768,0.017228415,0.010357003,0.0,0.043517675,0.024125228,,0.051485475,0.022362573,0.0,0.0,0.013032133,0.014620038,0.0,0.0,0.0,0.036605984,0.0,0.024461461,0.017025428,0.007964611,0.0,0.0,0.0,0.0071477653,0.0,0.0,0.014751285,0.0,0.0,0.0,0.011264581,0.0074155773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802196,0.0,0.0,0.0,0.0,0.009932879,0.0,0.008043081,0.0,0.024696607,0.016242748,0.0,0.0,0.0,0.0,0.0,0.0,0.01718025,0.0,0.012173916,0.008592272,0.008142345,0.015668647,0.0,0.0,0.015199866,0.014808453,0.0,0.0,0.0,0.016213126,0.0,0.0,0.0,0.0,0.0071718027,0.0149850845,0.0,0.0,0.0,0.0067107645,0.0,0.03620224,0.0,0.0,0.0,0.013713382,0.0,0.0,0.009298523,0.0,0.0,0.0,0.010038001,0.0,
0.009267194,0.042984884,0.0,0.008920349,0.0,0.010168471,0.009356856,0.011675611,0.017028956,0.010050563,0.010290735,0.012866903,,0.0,0.009475096,,0.007797943,0.010551043,0.021287931,0.0094581675,0.007812949,0.012395736,0.009369757,0.010519973,0.0,0.012601997,0.0,0.0,0.010671012,0.0,0.0,0.05840695,0.0,0.0,0.0,0.009026879,0.0081801955,0.010118915,0.0,0.0,0.04001222,0.009351792,,0.06273681,0.06503996,0.008114567,0.0,0.041647643,0.019074537,,0.054554433,0.012146562,0.0,0.035052445,0.0,0.0,0.0,0.0,0.0,0.04428613,0.0,0.014333628,0.011049805,0.0,0.011724994,0.0,0.0,0.0,0.0,0.0,0.015001931,0.0,0.0,0.0106542,0.0,0.008639756,0.0,0.0,0.009544477,0.0,0.0,0.0,0.01985959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009836828,0.0,0.0,0.0,0.022684414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010858071,0.0,0.010434639,0.010032944,0.007437859,0.0,0.0,0.0,0.0,0.019378262,0.0,0.0,0.011134473,0.009524369,0.0,0.0,0.0,0.0,0.008241146,0.012483784,0.0,0.0,0.0,0.007740374,0.0,0.0,0.0,0.0,0.0,0.0,0.00853156,0.0,0.0,0.0,0.0,0.0,0.0,0.0085707465,
0.0,0.065193206,0.0,0.012093702,0.0,0.013998843,0.011474931,0.023755686,0.017655618,0.018772457,0.011348736,0.014634847,,0.0,0.0,,0.007528014,0.016318986,0.0,0.010584639,0.007813032,0.018668436,0.014673682,0.025657479,0.0,0.012558879,0.0,0.0,0.019060265,0.0,0.038469654,0.0,0.0,0.0,0.0,0.015853472,0.009653141,0.011901512,0.0,0.0,0.0,0.05218712,,0.0,0.017472155,0.011151208,0.016426586,0.032242715,0.021448657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632997,0.0,0.029566852,0.014351944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029989349,0.0,0.0,0.026910082,0.014996013,0.0092956945,0.0,0.0,0.0,0.0,0.0,0.0,0.05578018,0.019191671,0.0,0.0,0.0,0.0,0.012987217,0.0,0.0,0.011944321,0.0,0.0,0.0,0.026673604,0.015738152,0.0,0.018931132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011962052,0.0116879735,0.0,0.0,0.0,0.023834188,0.02148749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008914303,0.01631353,0.0,0.0,0.0,0.011855716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012660895,0.0,
0.0,0.060859688,0.0,0.01622001,0.0,0.011982028,0.012321451,0.020048482,0.017125715,0.026550202,0.010839796,0.009011605,,0.0,0.017193606,,0.0,0.01685113,0.0,0.010706133,0.009749758,0.011225834,0.054407645,0.02051341,0.0,0.039422948,0.0,0.0,0.015864223,0.0,0.0,0.07038064,0.0,0.0,0.0,0.015888637,0.0076721204,0.025047068,0.0,0.0,0.0,0.055245172,,0.0,0.0,0.013054613,0.0,0.045216132,0.024996897,,0.073993966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019249529,0.0,0.02373451,0.015548939,0.00913614,0.0,0.0,0.0,0.0,0.0,0.0,0.012326921,0.0,0.0,0.0,0.015933117,0.01133986,0.0,0.0,0.010075652,0.0,0.0,0.0,0.025760274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011356621,0.0,0.0,0.0,0.025939371,0.0,0.0,0.020130023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011960419,0.0,0.01812975,0.0,0.0,0.024236571,0.0104479045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012084756,0.0,0.0,0.0,0.0,0.010220731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.00763786,0.059878778,0.008293928,0.008863662,0.0,0.008291811,0.013195634,0.0,0.021944216,0.021597994,0.012531504,0.0096909925,,0.0,0.0,,0.0060583046,0.011223566,0.0,0.0,0.0067257867,0.0,0.0097949905,0.016228706,0.0,0.013345698,0.0,0.054937784,0.016414361,0.0,0.0,0.07214274,0.0,0.013713684,0.0,0.013706308,0.010588411,0.009776802,0.007340749,0.0,0.043117575,0.019597147,,0.0,0.016057482,0.007040957,0.0,0.037962135,0.018095985,,0.0,0.0,0.01426314,0.0,0.0,0.03150601,0.0,0.0,0.0,0.043664042,0.0,0.023944413,0.010387563,0.007594382,0.0,0.0,0.0,0.008067207,0.0,0.0,0.008253112,0.0,0.0,0.018534197,0.0,0.0073959976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011826855,0.0,0.011196541,0.0,0.0,0.00932599,0.0,0.0,0.0,0.025392612,0.0,0.0,0.0,0.012766506,0.0,0.01225898,0.0,0.01848992,0.0,0.0,0.008331209,0.0072427294,0.014965275,0.0,0.0,0.018073581,0.02849601,0.0,0.0,0.0,0.0,0.0,0.0,0.012810629,0.0,0.0070193294,0.0141102895,0.0,0.0,0.009583764,0.006152672,0.0,0.0,0.0,0.0,0.014502486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008049053,0.0,
0.009661149,0.062217288,0.0,0.010489791,0.0,0.010464225,0.012376403,0.0,0.021353675,0.022817936,0.012158088,0.022346372,,0.0,0.0,,0.0063729193,0.011797861,0.0,0.0,0.0069497083,0.022980355,0.013255929,0.0,0.0,0.011736181,0.0,0.008030804,0.013754768,0.0,0.0,0.08711902,0.0,0.0,0.0,0.013972999,0.0135806035,0.008245837,0.0,0.0,0.0,0.012613898,,0.079861805,0.010383201,0.012136602,0.0,0.056889005,0.0,,0.012175653,0.0,0.0,0.0,0.015146454,0.037449546,0.0,0.0,0.0,0.058716286,0.0,0.018716592,0.013210567,0.0,0.01984752,0.0,0.0,0.0,0.013186108,0.0,0.0,0.0,0.0,0.016670259,0.010946211,0.009243067,0.0,0.0,0.0,0.0,0.0,0.0,0.038175184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010678141,0.0,0.0,0.0,0.023399135,0.0,0.0,0.015382535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011987188,0.008540491,0.0,0.0,0.0,0.021726787,0.01036924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008729127,0.018316135,0.0,0.0,0.0,0.007348024,0.0,0.0,0.0,0.0,0.0,0.014018733,0.0,0.0,0.0,0.0,0.0,0.0,0.012454558,0.0,
0.008469666,0.0,0.0,0.009492874,0.0,0.008016269,0.009120034,0.0,0.011909106,0.009580092,0.012045854,0.008332062,,0.0,0.013467427,,0.006145099,0.010985199,0.0,0.007771535,0.006132575,0.008897756,0.014883477,0.0,0.0,0.010334235,0.0,0.055634987,0.010848197,0.0,0.021595012,0.038034566,0.0,0.0,0.0,0.012041961,0.015911499,0.0,0.0,0.0,0.0422722,0.026061727,,0.08255471,0.011057118,0.0077006607,0.009793569,0.016673688,0.0,,0.0797752,0.0,0.009861348,0.0,0.0,0.006587471,0.0,0.0,0.0,0.047628425,0.0,0.019014673,0.019543007,0.0,0.0,0.0,0.0,0.008590057,0.009538541,0.0,0.014541399,0.0,0.0,0.0,0.00883131,0.006441396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008011263,0.0,0.007767266,0.0,0.02514768,0.0145459,0.0,0.0,0.0,0.0,0.012671138,0.011568842,0.0,0.0,0.0,0.010511266,0.0,0.0,0.0,0.0,0.017098397,0.009623224,0.014449822,0.0,0.0,0.0,0.0,0.010101581,0.0,0.0,0.010283963,0.01731358,0.0,0.0,0.0070734955,0.005818407,0.0,0.033559307,0.0,0.0,0.0,0.012329972,0.0,0.0,0.018636363,0.0071206074,0.0,0.0,0.010251909,0.0,
0.007941458,0.0642583,0.0,0.01135457,0.0,0.0075331195,0.008985916,0.0,0.01508516,0.0075330376,0.008980219,0.011501322,,0.0,0.009303483,,0.0053559174,0.01030872,0.0,0.007834162,0.005491077,0.010397122,0.0140328165,0.014900232,0.0,0.010454729,0.0,0.0,0.009561786,0.0,0.0,0.042330626,0.0,0.01232771,0.0,0.010479222,0.012706554,0.0,0.0,0.0,0.036489233,0.028703552,,0.07052775,0.013644356,0.0068566687,0.0,0.01766915,0.02196574,,0.058707543,0.0,0.009357968,0.0,0.0,0.0064375415,0.0,0.0,0.0,0.05687099,0.0,0.016739523,0.013318494,0.0,0.0,0.0,0.0,0.007953146,0.009016256,0.0,0.016619371,0.0,0.0,0.0,0.008936393,0.0063459603,0.0,0.0,0.0,0.0,0.0,0.0,0.039278645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072685047,0.0,0.0,0.0,0.024071742,0.012916599,0.0,0.0,0.0,0.0,0.011296248,0.0,0.0,0.0,0.0,0.01050684,0.0067974636,0.014325741,0.0,0.0,0.014651621,0.008017184,0.0,0.0,0.014626729,0.0,0.0,0.008584623,0.0,0.0,0.0069294116,0.014926499,0.0,0.0,0.0063759903,0.005962619,0.0,0.03161109,0.0,0.0,0.0,0.0,0.008485673,0.0,0.0125430515,0.006587167,0.0,0.0,0.00941967,0.0,
0.0,0.07106245,0.0,0.015066081,0.0,0.01485809,0.020505065,0.0,0.017682446,0.025158655,0.016971376,0.019815903,,0.0,0.0,,0.0,0.017425513,0.0,0.0121838655,0.010463914,0.012636644,0.016902154,0.0,0.0,0.014871561,0.0,0.031438775,0.0,0.010264558,0.0,0.08094964,0.0,0.0,0.0,0.01332559,0.011164351,0.0,0.0,0.0,0.062397428,0.0832004,,0.0,0.012482298,0.011667324,0.0,0.066146106,0.023252085,,0.021558318,0.0,0.0,0.0,0.0,0.018220823,0.0,0.0,0.0,0.02152856,0.0,0.031617846,0.014892368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021152042,0.020338982,0.014606447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016304152,0.0,0.0,0.0,0.027711507,0.01658589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786818,0.018434828,0.0,0.0,0.0,0.0,0.0,0.023701707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012428004,0.0,0.0,0.0,0.0,0.011158036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.014911451,0.0,0.0,0.019143604,0.0,0.008663316,0.011330499,0.0,0.030377708,0.032216024,0.012044792,0.010522031,,0.0,0.014512655,,0.006433958,0.012483258,0.0,0.0,0.0074226037,0.013046031,0.017091211,0.0,0.0,0.0116579635,0.0,0.051831953,0.010738617,0.0,0.030811153,0.0,0.0,0.0,0.0,0.013326961,0.008068749,0.02317683,0.0,0.0,0.0,0.009909589,,0.0,0.038986884,0.011177295,0.013641572,0.05583971,0.03644485,,0.073705904,0.0,0.0,0.0,0.0,0.043793388,0.0,0.0,0.0,0.06614259,0.0,0.02926691,0.0106046675,0.0,0.0,0.0,0.0,0.009071499,0.012116113,0.0,0.020568194,0.0,0.0,0.0,0.010132531,0.009328464,0.0,0.0,0.0,0.0,0.012630958,0.0,0.0,0.0,0.0,0.0,0.0,0.011283024,0.0,0.0,0.0,0.012822686,0.0,0.014501722,0.0,0.02471571,0.0,0.0,0.0,0.0150739495,0.0,0.012978284,0.011852621,0.0,0.0,0.0,0.012914473,0.0,0.0,0.0,0.0,0.012303082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010394847,0.01823476,0.0,0.0,0.0,0.008240216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011512131,0.0,
