g__Abiotrophia,g__Acidaminococcus,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aeromonas,g__Aggregatibacter,g__Akkermansia,g__Alistipes,g__Alloprevotella,g__Alloscardovia,g__Anaerococcus,g__Anaerofustis,g__Anaeroglobus,g__Anaerostipes,g__Anaerotruncus,g__Atopobium,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Bulleidia,g__Butyricicoccus,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Corynebacterium,g__Desulfovibrio,g__Dialister,g__Dorea,g__Dysgonomonas,g__Eggerthella,g__Eggerthia,g__Eikenella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavonifractor,g__Fretibacterium,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Hafnia,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leptotrichia,g__Leuconostoc,g__Marvinbryantia,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Mogibacterium,g__Morganella,g__Odoribacter,g__Olsenella,g__Oribacterium,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parascardovia,g__Parasutterella,g__Parvimonas,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudoflavonifractor,g__Pseudomonas,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Scardovia,g__Selenomonas,g__Shigella,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Sutterella,g__Synergistes,g__Treponema,g__Turicibacter,g__Veillonella,g__Weissella,g__Brevibacterium,g__Varibaculum,g__Cronobacter,g__Staphylococcus,g__Brachyspira,g__Cellulosilyticum,g__Helicobacter,g__Catonella,g__Lysinibacillus,g__Methanobacterium
0.0,0.0,,0.07151396,0.016871996,,0.0,0.0,0.01725961,0.0,0.0,0.0,,0.0,0.03967365,0.028001167,0.0,0.023070073,0.017443227,0.022364495,0.015334234,0.027947707,,0.0,0.0,0.0,0.0,,0.0,0.025533604,0.013159322,0.0,0.03253386,0.015981896,0.0,0.0,0.0,0.01235839,,0.022886857,,0.0,0.0,0.0,0.021385659,0.016500823,0.0118304435,0.0,0.0,0.026703266,,0.0,0.0,0.0,0.016167315,0.0,0.0,0.0,0.020293014,0.0,0.0,0.05703175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02353729,0.0,0.0,0.01858008,0.0,0.015809184,0.0,0.0,0.039946742,0.0,0.0,0.0,0.0,0.06198114,0.0,0.059599034,0.0,,0.017566685,0.0,,,0.018634776,0.05710276,0.016436316,0.0,0.0,0.0,0.0,0.0,0.0,0.013258659,0.0,0.0,0.0,0.0,0.0,0.08570111,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.01499691,,0.0,0.025985569,0.020952461,0.0,0.013322737,0.0,,0.0,0.031969283,0.0,0.0,0.017828932,0.015902866,0.014930867,0.012105639,0.021357894,,0.0,0.0,0.0,0.0,,0.0,0.032879185,0.011618117,0.0,0.015363008,0.014453615,0.0,0.03099561,0.0,0.00943836,,0.05249234,,0.0,0.0,0.0,0.022204475,0.014176449,0.010486673,0.0,0.0,0.020089151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030311434,0.0,0.0,0.0,,0.01550443,0.0,0.0,0.044140875,0.0,0.01042636,0.012704327,0.018883774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036218237,0.0,,0.010472727,0.09713147,,,0.020196827,0.045291997,0.0137141,0.0,0.0,0.0,0.0,0.0,0.044108342,0.011399228,0.0,0.0651765,0.0,0.0,0.0,0.071958505,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.0139735155,,0.0,0.019504901,0.013684092,0.0,0.0,0.0,,0.0,0.0,0.021495018,0.0,0.019415654,0.0112166535,0.057240255,0.013493875,0.012033808,,0.0,0.0,0.0,0.0,,0.022765145,0.021548063,0.011566494,0.0,0.019063486,0.014712448,0.0,0.022065476,0.0,0.010626044,,0.0513644,,0.0,0.018731909,0.0,0.015001937,0.011595084,0.009470782,0.0,0.0,0.022810461,,0.0,0.0,0.0,0.013112675,0.06040111,0.021483786,0.0,0.013864724,0.014299158,0.0,0.0,0.0,0.029174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.013263531,0.0,0.0,0.015853666,0.011635323,0.01643892,0.0119859995,0.0,0.043936945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011894067,0.0,,,0.026758699,0.030526122,0.01246713,0.0,0.0,0.0,0.0,0.0544057,0.05706373,0.008238968,0.0,0.0,0.0,0.0,0.0,0.06516516,0.034650266,0.0,0.0,,,,,,,,
0.0,0.0,,0.030095577,0.015947856,,0.0,0.0,0.016203284,0.0,0.0,0.0,,0.0,0.07075272,0.018593043,0.0,0.018415881,0.0111052515,0.011547577,0.015248715,0.015226088,,0.0,0.0,0.029141836,0.0,,0.0,0.017936526,0.019722901,0.0,0.014684775,0.012831821,0.054103862,0.022906344,0.0,0.009927005,,0.017681392,,0.0,0.0,0.0,0.017029155,0.013798999,0.012669349,0.0,0.0,0.018871846,,0.08741179,0.0,0.0,0.0,0.0,0.0,0.0,0.022085182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.013181536,0.0,0.0,0.018782746,0.0,0.0,0.0,0.0,0.043193754,0.0,0.0,0.03212192,0.027888926,0.0,0.04000688,0.05269166,0.0,,0.008542553,0.0,,,0.030629758,0.0,0.010312875,0.0,0.0,0.0,0.0,0.0175934,0.052888375,0.01115507,0.0,0.0153370565,0.0,0.0,0.031734683,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.0,,0.0,0.015691018,0.021868667,0.0,0.0,0.0,,0.0,0.04403155,0.0,0.0,0.021238249,0.020004949,0.0,0.023879632,0.06999283,,0.0,0.0,0.0,0.0,,0.034710202,0.027457625,0.0,0.0,0.04713152,0.028029645,0.0,0.0,0.066685915,0.022428103,,0.0424522,,0.0,0.027119176,0.0,0.026097497,0.019380024,0.0131014185,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.018586049,0.0,0.0,0.032447472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.018354481,0.0,0.0,0.04712716,0.0,0.026783876,0.013160826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014249295,0.0,,0.0,0.0,,,0.015389505,0.041925337,0.030510247,0.016484508,0.0,0.0,0.0,0.0,0.066559024,0.010790771,0.0,0.01779382,0.0,0.0,0.0,0.05853732,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.0,,0.0,0.020719407,0.02493555,0.0,0.0,0.0,,0.0,0.04270317,0.0,0.0,0.025830634,0.02486314,0.067863755,0.02979748,0.03315659,,0.0,0.0,0.0,0.0,,0.0,0.052975558,0.018362558,0.0,0.041439638,0.03579963,0.0,0.05986743,0.0,0.016387116,,0.0,,0.0,0.0,0.0,0.0,0.02602538,0.01748198,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.05140446,0.0,0.05580256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.028493205,0.0,0.0,0.09377073,0.0,0.014242928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06432666,0.0,,0.0,0.0,,,0.023704156,0.0,0.027288865,0.0,0.0,0.0,0.0,0.0,0.051762402,0.02072141,0.0,0.030273573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.052936394,0.021294521,,0.0,0.036709495,0.0146620795,0.0,0.0,0.0,,0.0,0.040797167,0.0,0.044628717,0.017525164,0.011338737,0.018207664,0.019942459,0.039704923,,0.0,0.021645505,0.0,0.0,,0.0,0.0,0.016679863,0.0,0.0,0.01592371,0.0,0.0,0.017142497,0.0123152165,,0.0,,0.0,0.0,0.0,0.02657639,0.016297,0.013663243,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043429825,0.0,0.044767182,0.0,0.0,0.0,0.0,0.0,0.0,0.028173227,0.0,0.0,0.0,,0.048347816,0.0,0.0,0.032762792,0.0,0.0,0.013617159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044667885,0.0,,0.018860206,0.0,,,0.012707931,0.049163196,0.013458635,0.0,0.0,0.0,0.0,0.048671596,0.04580756,0.007997439,0.0,0.023390507,0.0,0.0,0.0,0.06618628,0.0,0.0,0.0,,,,,,,,
0.0,0.03374829,,0.043473102,0.015119498,,0.0,0.049199563,0.012087167,0.0,0.0,0.0,,0.0,0.0,0.015894346,0.04454338,0.017194852,0.021776903,0.023829317,0.014357839,0.020625675,,0.0,0.0,0.0,0.0,,0.0,0.027910663,0.018390998,0.0,0.027062414,0.025123417,0.0,0.020723665,0.016108012,0.009212715,,0.07366501,,0.0,0.0,0.0,0.019059382,0.015700255,0.015015571,0.0,0.0,0.028765546,,0.0,0.0,0.0,0.0,0.098628655,0.0,0.0,0.015586814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038376823,0.0,0.0,0.0,,0.010828868,0.0,0.0,0.02187657,0.0,0.010956443,0.011650773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.014739922,0.0,0.014993154,0.0,0.0,0.0,0.0,0.0,0.05541174,0.013259012,0.0,0.012664113,0.0,0.0,0.0,0.072439514,0.0,0.0,0.0,,,,,,,,
0.020015277,0.0,,0.062042333,0.016225649,,0.0,0.052136194,0.06175888,0.0,0.0,0.0,,0.0,0.035995767,0.0,0.01959176,0.018176546,0.012355296,0.014108425,0.024504764,0.012693599,,0.0,0.0,0.0,0.0,,0.0,0.0,0.008047695,0.0,0.0,0.011552188,0.0,0.0,0.018321898,0.009300907,,0.03196591,,0.0,0.0,0.0,0.017859183,0.015792869,0.011912414,0.0,0.0,0.01932765,,0.0,0.0,0.062148243,0.00889649,0.039945178,0.04770744,0.0,0.0,0.0,0.0,0.018971162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.021731641,0.0,0.0,0.031192763,0.0,0.016396156,0.0,0.0,0.012859821,0.0,0.0,0.0,0.020767681,0.0,0.056844722,0.0,0.0,,0.008771667,0.0,,,0.014234533,0.0,0.011180622,0.009929592,0.0,0.0,0.0,0.018655676,0.047660973,0.011190711,0.0,0.0,0.0,0.0,0.0,0.047229733,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.027514705,,0.0,0.012984003,0.014111886,0.0,0.0,0.0,,0.0,0.0,0.05254148,0.07478645,0.037129562,0.018533181,0.016850712,0.0,0.027470915,,0.0,0.0,0.0,0.0,,0.0,0.0345605,0.016087148,0.0,0.021073502,0.020137832,0.0,0.036175877,0.0,0.016645724,,0.0,,0.0,0.0,0.0,0.032896645,0.015401106,0.013549747,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030820047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.032008495,0.0,0.032504674,0.0,0.0,0.0,0.032189347,0.0,0.0,0.06769767,0.0,0.10546391,0.07551106,0.0,,0.0,0.0,,,0.03587498,0.0,0.0151327355,0.0,0.0,0.0,0.0,0.0,0.045293603,0.012380028,0.0,0.026672412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.01678214,,0.0,0.0,0.015857069,0.0,0.0,0.0,,0.015917908,0.04447339,0.0,0.0,0.016467925,0.01287211,0.014423924,0.020400103,0.00832715,,0.0,0.0,0.0,0.0,,0.0,0.016082346,0.008797967,0.016566487,0.023633441,0.016720714,0.0,0.05695236,0.025080409,0.018916069,,0.017736878,,0.0,0.0,0.023918811,0.01572667,0.015771795,0.033850867,0.0,0.048815344,0.025360923,,0.0,0.0,0.0,0.010743313,0.0,0.0,0.0,0.024135517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.019965308,0.0,0.0,0.017408533,0.0,0.014412165,0.0,0.0,0.0,0.025219645,0.0,0.05577113,0.061527982,0.0,0.0,0.053638432,0.0,,0.012222726,0.0,,,0.049058266,0.0,0.011832016,0.0,0.0,0.0,0.0,0.024485175,0.0400857,0.012838442,0.0,0.023714505,0.0,0.0,0.0,0.0,0.0,0.0,0.013488357,,,,,,,,
0.0,0.0,,0.0,0.0,,0.0,0.040531788,0.013156992,0.0,0.0,0.0,,0.0,0.06509351,0.0,0.0,0.020305337,0.0124400705,0.014665854,0.016186863,0.026055083,,0.0,0.0,0.0,0.0,,0.0,0.038753808,0.015566188,0.0,0.03254912,0.02123205,0.0,0.0,0.0,0.010305058,,0.0,,0.0,0.030491272,0.0,0.02032019,0.015698649,0.009236272,0.0,0.0,0.0,,0.0,0.0,0.0,0.01152109,0.0,0.0,0.0,0.0,0.0,0.07747981,0.03520567,0.0,0.0,0.0,0.0,0.0,0.02652511,0.0,0.0,0.0,,0.014268208,0.0,0.0,0.02780174,0.0,0.01374429,0.0,0.0,0.031478606,0.0,0.0,0.0,0.0,0.0,0.15256873,0.0,0.0,,0.0,0.0,,,0.022924388,0.0,0.015162906,0.0,0.0,0.0,0.0,0.0,0.05294243,0.008834878,0.0,0.014894634,0.0,0.0,0.0,0.092059426,0.0,0.0,0.0,,,,,,,,
0.0,0.030223189,,0.0,0.0,,0.0,0.048289254,0.023540981,0.0,0.0,0.0,,0.0,0.040274072,0.0,0.0,0.032205153,0.021577863,0.0452653,0.022233728,0.03364804,,0.0,0.024641808,0.0,0.024008214,,0.0,0.0,0.018286675,0.0,0.0,0.021277813,0.0,0.0,0.0,0.02111512,,0.0,,0.0,0.0,0.050849546,0.030987086,0.02268967,0.015855296,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.053559944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138709,0.0,0.030151011,0.0,,0.0,0.0,0.0,0.062149994,0.0,0.026818385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022712748,0.0,,0.0,0.0,,,0.018036392,0.0,0.027474862,0.0,0.0,0.0,0.0,0.0,0.05302358,0.01613976,0.02255307,0.040102936,0.0,0.0,0.0,0.06892149,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.044328798,,0.0,0.021412527,0.023887882,0.0,0.0,0.0,,0.0,0.055099636,0.0,0.0,0.023821793,0.026839847,0.051024,0.02818382,0.07096528,,0.0,0.0,0.0,0.0,,0.0,0.03642966,0.019100348,0.0,0.0,0.027014013,0.0,0.087739594,0.0,0.019149793,,0.0,,0.0,0.0,0.0,0.0,0.025049673,0.017098015,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044030543,0.0,0.0,0.0663248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.02780983,0.0,0.0,0.024568252,0.0,0.01235574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052830897,0.0,,0.0,0.0,,,0.019112805,0.0,0.022970842,0.0,0.0,0.0,0.0,0.0,0.047328647,0.019785635,0.0,0.08573724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.031297248,,0.0,0.033373974,0.0190031,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.025434067,0.0,0.020354088,0.027234057,0.027397808,,0.0,0.0,0.0,0.0,,0.0,0.044365473,0.0,0.031224843,0.0,0.022142598,0.0,0.0,0.0,0.01859014,,0.044094473,,0.0,0.0,0.0,0.0,0.02491647,0.013575082,0.0,0.0,0.040683143,,0.11078746,0.0,0.0,0.0,0.0,0.03842548,0.0,0.045549523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.023257243,0.0,0.0,0.039043278,0.0,0.019648328,0.0,0.0,0.06345124,0.0,0.0,0.0,0.0,0.0,0.06390734,0.0,0.0,,0.027635422,0.0,,,0.033048168,0.0,0.019180495,0.0,0.0,0.0,0.0,0.0,0.07927454,0.013104869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.05466014,0.008326033,,0.0,0.04794838,0.01335307,0.0,0.0,0.017498428,,0.0,0.060641985,0.015611763,0.0,0.02756867,0.0,0.008255946,0.012164964,0.009396292,,0.0,0.0,0.02940768,0.0,,0.0,0.015111598,0.010430485,0.009353135,0.0,0.0111679295,0.0,0.0,0.011485886,0.009860298,,0.012290058,,0.0,0.0,0.0,0.0,0.012561945,0.018121378,0.0,0.0,0.02567478,,0.024787838,0.0,0.011525707,0.013967664,0.0,0.0403116,0.0,0.016309008,0.0,0.0,0.022064446,0.06391478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01600353,,0.022337645,0.0,0.0,0.012351376,0.0,0.010864116,0.0,0.0,0.030545982,0.008894464,0.0,0.0,0.014492508,0.0,0.010363169,0.058737304,0.0,,0.008657858,0.0,,,0.026813865,0.0,0.008852097,0.0,0.0,0.0,0.020878164,0.017375765,0.05580948,0.015076246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02817453,,,,,,,,
0.0,0.0,,0.0,0.024987543,,0.0,0.0,0.02002973,0.0,0.0,0.0,,0.0,0.035033,0.030703595,0.0,0.021802874,0.025207378,0.023497704,0.028461576,0.020233098,,0.0,0.0,0.0,0.0,,0.0,0.044882555,0.020591976,0.0,0.0,0.014172978,0.0,0.0,0.03234932,0.017233752,,0.0461679,,0.0,0.0,0.0,0.0,0.017153794,0.04980879,0.0,0.0,0.03433038,,0.0,0.0,0.0,0.019603658,0.0,0.0,0.0,0.060855202,0.0,0.04066709,0.069054365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.054955907,0.0,0.0,0.026292844,0.0,0.018529933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.038002647,0.0,0.05366778,0.0,0.0,0.0,0.0,0.0,0.059629798,0.015546707,0.0,0.036546174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.06632993,0.0,,0.0,0.020119796,0.041231025,0.0,0.0,0.0,,0.0,0.056649186,0.018686453,0.0,0.045877397,0.0251164,0.015510915,0.01996265,0.06427479,,0.0,0.016165081,0.0,0.0,,0.0,0.020796811,0.012403099,0.0,0.0,0.0146845,0.0,0.018099608,0.0,0.027800217,,0.0,,0.0,0.0,0.0,0.0,0.015824685,0.013235046,0.0,0.0,0.0,,0.085864,0.0,0.0,0.0,0.0,0.0,0.0,0.020101747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018849624,0.0,0.0,0.0,,0.02920909,0.021908421,0.0,0.020718189,0.0137122,0.013616647,0.0145929735,0.0,0.0,0.02248565,0.0,0.0,0.0,0.015296856,0.045014724,0.020650065,0.0,,0.01639056,0.0,,,0.016463157,0.03717267,0.0161923,0.0,0.0,0.0,0.0,0.0,0.046015218,0.012978302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.01961261,,0.0,0.020985775,0.024440844,0.0,0.0,0.0,,0.0,0.06666224,0.027023682,0.0,0.021184495,0.032299846,0.0,0.019104939,0.021116253,,0.0,0.0,0.0,0.0,,0.0,0.028896157,0.047530904,0.024772044,0.0306874,0.03119945,0.0,0.021298574,0.0,0.013703778,,0.024273291,,0.0,0.0,0.0,0.0,0.019608542,0.0164739,0.0,0.0,0.033259597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022350132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.018097596,0.0,0.0,0.024656165,0.021472583,0.012621024,0.0,0.0,0.017265763,0.0,0.0,0.0,0.0,0.0,0.12228642,0.0,0.0,,0.0,0.0,,,0.019003488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06577564,0.015397518,0.0,0.03698739,0.0,0.0,0.0,0.07995204,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.026708955,,0.0,0.028392412,0.036879595,0.0,0.0,0.0,,0.0,0.03941991,0.0,0.0,0.025010208,0.0,0.018915746,0.023573488,0.025537398,,0.0,0.0,0.0,0.0,,0.0,0.037059963,0.0,0.0,0.0,0.01827278,0.0,0.0,0.08359898,0.013537616,,0.032772005,,0.0,0.0,0.0,0.03584038,0.020348115,0.013698386,0.0,0.0,0.0,,0.0,0.0,0.05319334,0.025766496,0.044918396,0.018628335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.028795226,0.0,0.019377181,0.02462434,0.0,0.0279456,0.0,0.0,0.0,0.0,0.0,0.0,0.05497484,0.0,,0.0,0.0,,,0.021479674,0.030504076,0.01675029,0.0,0.0,0.0,0.0,0.0,0.067938894,0.014107191,0.0,0.0,0.0,0.0,0.0,0.07143016,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.0,,0.0,0.0,0.034578063,0.0,0.0,0.0,,0.0,0.04694094,0.0,0.0,0.029018348,0.0,0.06043013,0.023391904,0.023327788,,0.0,0.0,0.0,0.0,,0.0,0.042068385,0.0,0.039827302,0.0,0.02984687,0.0,0.0,0.0,0.038823523,,0.051117815,,0.0,0.0,0.04252977,0.0,0.04945484,0.056397,0.0,0.0,0.052803054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.049250577,0.0,0.016183447,0.0,0.0,0.030450638,0.0,0.0,0.0,0.0,0.0,0.0,0.06542438,0.0,,0.0,0.0,,,0.039966244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077444166,0.022930862,0.0,0.0,0.0,0.0,0.0,0.077794,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.04360083,0.0,,0.0,0.0,0.017660193,0.0,0.0,0.06442961,,0.0,0.03188603,0.0,0.0,0.026977722,0.021931365,0.026844883,0.013623211,0.019347114,,0.0,0.0,0.014802651,0.0146669615,,0.0,0.03430565,0.017796306,0.0,0.029855356,0.015446971,0.0,0.020966405,0.0,0.009818793,,0.0,,0.0,0.03129169,0.0,0.018597828,0.014348736,0.011812381,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.040890284,0.0,0.0,0.02844171,0.0,0.04927239,0.032426577,0.0,0.0,0.0,0.0,0.01583121,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03742035,0.0,0.010457123,0.010348615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019646376,0.0,,0.0,0.0,,,0.024754215,0.03295747,0.011533527,0.0,0.0,0.0,0.0,0.039351456,0.04030478,0.008291163,0.013426513,0.014350937,0.0,0.0,0.0,0.07028459,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.023178138,,0.0,0.02000262,0.026926935,0.0,0.0,0.0,,0.0,0.047303274,0.0,0.0,0.018745927,0.0,0.016383737,0.0,0.036279548,,0.0,0.0,0.0,0.0,,0.042690996,0.023924239,0.023250116,0.0,0.022191735,0.016262,0.0,0.0,0.032274608,0.0109861195,,0.036227237,,0.0,0.0,0.025794605,0.0269422,0.015712628,0.011227782,0.0,0.0,0.0,,0.0,0.0,0.0,0.020026328,0.0,0.05126531,0.0,0.03706011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022895036,0.0,0.0,0.0,,0.021900708,0.0,0.0,0.04228073,0.0,0.027361615,0.0,0.0,0.06014108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.030904828,0.0,0.015099605,0.0,0.0,0.0,0.0,0.0,0.054100633,0.008394447,0.0,0.07317358,0.0,0.0,0.0,0.059091534,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.018107425,,0.0,0.0,0.013202275,0.0,0.0,0.0,,0.0,0.03394482,0.0,0.0,0.017535299,0.016254108,0.02560119,0.018763589,0.049868274,,0.0,0.0,0.0,0.028716251,,0.0,0.028199963,0.037999667,0.0,0.0,0.016123848,0.0,0.0,0.0,0.019274205,,0.0,,0.0,0.0,0.041380245,0.02628585,0.016539736,0.01283338,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.043700006,0.0,0.029799117,0.0,0.05255029,0.042089015,0.0,0.0,0.0,0.0,0.0,0.029698782,0.0,0.0,0.0,,0.028867092,0.0,0.0,0.029962288,0.019980533,0.013067711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04975369,0.0,,0.0,0.0,,,0.012087578,0.04867594,0.015632141,0.0,0.0,0.0,0.0,0.0,0.054682154,0.008756244,0.0,0.016622024,0.0,0.0,0.0,0.08344526,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0,0.022015978,,0.0,0.08036422,0.013507282,0.0,0.0,0.0,,0.0,0.04722264,0.0,0.0,0.02128113,0.017099237,0.030336052,0.015880674,0.03724903,,0.0,0.0,0.0,0.0,,0.0,0.0,0.013846006,0.0,0.02556601,0.01959277,0.0,0.02380729,0.0,0.01466341,,0.0,,0.0,0.0,0.02950951,0.016780635,0.015924959,0.012497689,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024402758,0.041309826,0.032014553,0.0,0.0,0.0,0.0,0.0,0.032748148,0.0,0.0,0.0,,0.019096566,0.0,0.0,0.06847846,0.0,0.020690342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023676148,0.0,0.0,0.0,,0.0,0.0,,,0.018006528,0.0,0.01943778,0.0,0.0,0.0,0.0,0.0378307,0.056965575,0.010456302,0.0,0.02199188,0.0,0.0,0.0397382,0.07601169,0.0,0.0,0.0,,,,,,,,
0.0,0.0,,0.0430055,0.024509376,,0.0,0.039556783,0.019667953,0.0,0.0,0.0,,0.0,0.035420723,0.027868286,0.0,0.02081488,0.015436593,0.018763494,0.03043888,0.022472119,,0.0,0.0,0.0,0.0,,0.0,0.023085132,0.022569781,0.0,0.024859313,0.017607113,0.0,0.02228873,0.0,0.010873606,,0.0,,0.0,0.0,0.0,0.022242477,0.017500715,0.013598544,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.048604008,0.02959716,0.0,0.023558537,0.0,0.039940793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.017933888,0.0,0.0,0.036994733,0.01993016,0.01874023,0.0,0.0,0.058416445,0.0,0.0,0.0,0.0,0.0,0.0,0.03767513,0.0,,0.0,0.0,,,0.015074125,0.0,0.027775621,0.0,0.0,0.016556505,0.0,0.0,0.04675844,0.013503473,0.0,0.018230237,0.0,0.0,0.0,0.058130525,0.0,0.0,0.0,,,,,,,,
