g__Acidaminococcus,g__Acinetobacter,g__Actinobaculum,g__Actinomyces,g__Adlercreutzia,g__Aeromonas,g__Akkermansia,g__Alistipes,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Catenibacterium,g__Cetobacterium,g__Citrobacter,g__Clostridium,g__Collinsella,g__Coprobacillus,g__Coprobacter,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Escherichia,g__Eubacterium,g__Faecalibacterium,g__Flavonifractor,g__Fusobacterium,g__Gardnerella,g__Gemella,g__Gordonibacter,g__Granulicatella,g__Haemophilus,g__Holdemania,g__Klebsiella,g__Lactobacillus,g__Lactococcus,g__Leuconostoc,g__Megamonas,g__Megasphaera,g__Methanobrevibacter,g__Methanosphaera,g__Mitsuokella,g__Odoribacter,g__Oscillibacter,g__Oxalobacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Pediococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudomonas,g__Pyramidobacter,g__Raoultella,g__Roseburia,g__Rothia,g__Ruminococcus,g__Shigella,g__Slackia,g__Solobacterium,g__Staphylococcus,g__Streptococcus,g__Subdoligranulum,g__Succinatimonas,g__Sutterella,g__Turicibacter,g__Veillonella,g__Weissella,g__Enhydrobacter,g__Fretibacterium,g__Halomonas,g__Morganella,g__Providencia
0.0,0.0,0.0,0.0,0.008971552,0.0,0.0,0.023315426,0.0,0.0,0.050297834,0.03381334,0.0,0.01833634,0.015548786,0.031312544,0.038390867,0.014505488,0.0,0.0,0.0,0.0,0.0,0.0,0.025819743,0.021392543,0.0,0.032410905,0.0,0.011046826,0.0,0.02466051,0.023872089,0.019650135,0.022770796,0.0,0.013691252,0.013608918,0.02667076,0.02880585,0.0,0.0,0.0,0.013592211,0.0,0.04074167,0.014718467,0.0209261,0.062849514,0.0,0.0,0.041963562,0.0,0.0,0.0,0.0,0.0,0.022266274,0.0,0.019627279,0.0,0.0,0.0,0.0,0.046762258,0.0,0.0,0.06710526,0.0,0.0,0.0,0.0,0.0,0.013163666,0.0,0.011353884,0.0,0.0,0.0,0.0,0.06989983,0.012296457,0.0,0.0,0.0,0.04384105,0.0,,,,,
0.024742117,0.0,0.0,0.061901946,0.008824779,0.0,0.0,0.055941217,0.0,0.0,0.036254957,0.0,0.0,0.021791834,0.0,0.013582296,0.02025183,0.020155635,0.0,0.0,0.0,0.03162269,0.0,0.0,0.0,0.03087506,0.017444657,0.018516557,0.0,0.010214838,0.0,0.0,0.008120208,0.021030389,0.025996251,0.0,0.01687634,0.010941458,0.010231284,0.0,0.0,0.0,0.035751328,0.011354399,0.036642775,0.024804808,0.0,0.02202045,0.057497997,0.0,0.0,0.029384239,0.027606696,0.0,0.0,0.0,0.0,0.030356701,0.0,0.02303671,0.016744047,0.031921882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106910905,0.0,0.00989497,0.0,0.0,0.034561306,0.0,0.051704492,0.011703925,0.0,0.0,0.0,0.04540128,0.023604563,,,,,
0.0,0.0,0.0,0.0,0.007909832,0.0,0.0,0.026224332,0.0,0.0,0.05291242,0.03531151,0.0,0.02876222,0.019722922,0.019587785,0.038652107,0.03047594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025163054,0.0,0.021803452,0.024382295,0.007934616,0.0,0.0,0.014647351,0.031401332,0.019782845,0.0,0.022666786,0.013004794,0.015469406,0.026434097,0.0,0.0,0.0,0.015907455,0.0,0.038735088,0.02047085,0.02091302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033474755,0.021847354,0.0,0.028643603,0.0,0.039629653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011870587,0.01038684,0.059781916,0.010533229,0.0,0.0,0.041550938,0.0,0.06050406,0.012995632,0.0,0.0,0.0,0.06795378,0.022552261,,,,,
0.0,0.0,0.0,0.0,0.007095277,0.0,0.0,0.021914206,0.0,0.0,0.06531363,0.0,0.0,0.019029977,0.012530884,0.02420834,0.021776548,0.020505235,0.0,0.0,0.0,0.0,0.0,0.0,0.01735781,0.023971198,0.029705161,0.0,0.0,0.0069712736,0.0,0.051688474,0.010474563,0.0195918,0.013323248,0.017735403,0.014704346,0.010984004,0.008397987,0.022845434,0.0,0.0,0.0,0.006655256,0.05193234,0.038365897,0.011626658,0.011621842,0.06686295,0.028207958,0.01529025,0.0,0.0,0.0,0.0,0.0,0.013194797,0.02838324,0.0,0.027148165,0.009736159,0.021002395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019196615,0.0,0.01049361,0.0,0.0,0.0,0.0,0.060202837,0.0076561845,0.0,0.0,0.022344502,0.08909365,0.020859944,,,,,
0.0,0.0,0.0,0.06567439,0.009152252,0.0,0.0,0.017962594,0.0,0.0,0.046836983,0.0,0.0,0.029790988,0.01246729,0.0100895045,0.0161831,0.025307592,0.0,0.0,0.0,0.0,0.0,0.0,0.01647263,0.01663295,0.016303256,0.0,0.015008561,0.009246932,0.0,0.0,0.008201872,0.03573851,0.017970026,0.026292702,0.010937648,0.008916834,0.0076959194,0.0,0.0,0.0,0.03206606,0.0,0.04061879,0.020365141,0.017057925,0.019441793,0.028040523,0.023605548,0.024482382,0.0,0.0,0.014360489,0.0,0.0,0.025035944,0.046664987,0.013977872,0.025560927,0.0,0.04787664,0.0,0.0,0.0,0.0,0.0,0.023162855,0.0,0.0,0.0,0.0,0.012107398,0.008313502,0.0,0.0075758635,0.0,0.0,0.03396657,0.0,0.05846769,0.008104797,0.0,0.0,0.0,0.04626387,0.0,,,,,
0.0,0.0,0.0,0.07276882,0.0,0.0,0.0,0.028988002,0.02798612,0.0,0.021959728,0.017429518,0.0,0.020635914,0.0124832485,0.018405221,0.012830851,0.010416493,0.023999305,0.0,0.0,0.020488415,0.0,0.0,0.0,0.016491668,0.0,0.010403147,0.0,0.0,0.027560351,0.0,0.014686842,0.022797395,0.0,0.022454564,0.01278994,0.010068724,0.017359586,0.012212458,0.035918985,0.0,0.0,0.009524951,0.0,0.045782644,0.00926644,0.015639639,0.058288433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014808547,0.0104501685,0.0,0.010813897,0.0,0.016405977,0.0,0.0,0.0,0.0,0.036190435,0.081922,0.0,0.0,0.0,0.0,0.0,0.009797839,0.0,0.0111711845,0.011314909,0.0,0.0,0.0,0.044736184,0.015153047,0.0,0.0,0.0,0.09204897,0.015549389,,,,,
0.0,0.0,0.0,0.06998528,0.014324331,0.0,0.017538292,0.027126426,0.0,0.0,0.049045965,0.018829342,0.0,0.017749196,0.015720334,0.030331636,0.017325753,0.008639869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028261604,0.034216255,0.0,0.018800909,0.010594754,0.032219257,0.0,0.019169861,0.027101604,0.0,0.0,0.010687717,0.010109117,0.02151394,0.021286724,0.0,0.0,0.0,0.01079154,0.044238653,0.0,0.02123409,0.017971434,0.051568415,0.0,0.0,0.0,0.0,0.015440823,0.0,0.0,0.0129635,0.032556005,0.0,0.017468687,0.0,0.03285653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031105729,0.0,0.01134858,0.0,0.0,0.027738143,0.0,0.047310494,0.010754174,0.0,0.0,0.0,0.09407502,0.0,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022355689,0.0,0.04751895,0.05124007,0.04188767,0.0,0.019347256,0.019801227,0.028411329,0.02034081,0.013038662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023152873,0.0,0.022561945,0.0,0.012707227,0.0,0.0,0.012575652,0.035778467,0.0,0.0,0.033928506,0.034289543,0.013137286,0.041902672,0.040234208,0.0,0.0,0.015576146,0.0,0.054679777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04023979,0.024491807,0.0,0.022555783,0.0,0.03551488,0.0,0.0,0.0,0.05399881,0.0,0.0,0.0,0.0,0.0,0.044810344,0.0,0.050233673,0.0,0.015172188,0.0,0.0,0.0,0.0,0.07376627,0.034750465,0.0,0.0,0.0,0.0,0.0,,,,,
0.0,0.0,0.0,0.0,0.02376134,0.0,0.0,0.020050239,0.0,0.0,0.048290092,0.031919748,0.0,0.021231038,0.020034652,0.0,0.0,0.028390447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030979369,0.05027227,0.0,0.0,0.013932793,0.020246793,0.0,0.030459603,0.052796584,0.0,0.0,0.028008744,0.014995247,0.032558177,0.04610999,0.0,0.0,0.0,0.019373385,0.0,0.052019745,0.033797145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019389039,0.028894903,0.0,0.014786552,0.0,0.06465043,0.0,0.0,0.0,0.036968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01318513,0.0,0.014163295,0.0,0.0,0.0,0.0,0.074688725,0.0165341,0.0,0.0,0.0,0.09751227,0.0,,,,,
0.0,0.0,0.0,0.10127026,0.02774123,0.0,0.0,0.040759593,0.0,0.0,0.05618049,0.0,0.0,0.026823863,0.0,0.040099066,0.01905669,0.027262371,0.0,0.0,0.0,0.067029215,0.0,0.0,0.0,0.038920447,0.022784477,0.0,0.0,0.014144118,0.0,0.0,0.01637728,0.03378298,0.0,0.0,0.021021435,0.016473142,0.017081216,0.042112935,0.0,0.05353613,0.0,0.022702053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021609265,0.05262112,0.0,0.018273035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06517317,0.0,0.0,0.0,0.0,0.0,0.030020675,0.0,0.018686604,0.0,0.0,0.0,0.0,0.0,0.015140521,0.0,0.0,0.0,0.07331661,0.0,,,,,
0.025475115,0.0,0.0,0.0,0.009927023,0.0,0.04815834,0.019725451,0.0,0.0,0.05853359,0.023575224,0.0,0.017706234,0.0,0.027842002,0.017395366,0.021844573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023421409,0.041669555,0.0,0.0,0.007944222,0.0,0.013679345,0.012641533,0.028238885,0.0,0.0,0.017735997,0.0125517845,0.009064728,0.022380473,0.0,0.0,0.0,0.0,0.048453465,0.0,0.020777004,0.0,0.05665147,0.0,0.029130545,0.0,0.025792757,0.0,0.0,0.0,0.0,0.020728724,0.0,0.025578532,0.0,0.021649608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011522448,0.049058564,0.009752162,0.0,0.0,0.03255758,0.0,0.05253079,0.027828751,0.0,0.0,0.023319252,0.08515746,0.0,,,,,
0.0,0.0,0.0,0.0,0.009439816,0.0,0.023117285,0.014572251,0.0,0.0,0.0,0.0,0.0,0.023311142,0.00882252,0.027062159,0.020592904,0.04935104,0.0,0.016474416,0.010503001,0.0,0.0,0.0,0.020738589,0.019955141,0.02719098,0.0,0.020487927,0.008320057,0.029503299,0.0,0.03134139,0.02466174,0.018970868,0.0,0.010397295,0.008686939,0.014142366,0.0,0.0,0.0,0.0,0.012521931,0.0,0.038105257,0.019488415,0.012131257,0.060818836,0.0,0.0,0.0,0.020058786,0.0,0.0,0.0,0.013001636,0.017927984,0.0,0.035832234,0.013243816,0.033962533,0.0,0.0,0.0,0.0,0.0,0.01055983,0.0,0.0,0.0,0.0,0.0,0.015131014,0.058072016,0.008171802,0.0,0.020200735,0.0,0.0,0.05557599,0.028727185,0.0,0.014724322,0.0,0.07410129,0.0,,,,,
0.0,0.0,0.0,0.0,0.009675926,0.02864986,0.03487695,0.018929904,0.0,0.0,0.04093603,0.0,0.0,0.02765089,0.014098908,0.012523971,0.016573383,0.025469871,0.0,0.0,0.0,0.03189897,0.015386108,0.0,0.0,0.019577235,0.0,0.0,0.03263995,0.0084080435,0.0,0.0,0.0109658195,0.025712734,0.021252628,0.0,0.016440155,0.008892769,0.0149980355,0.0,0.0,0.0,0.0,0.011939952,0.039020643,0.024876343,0.020143759,0.018113859,0.054849897,0.0,0.0,0.0,0.0,0.018219044,0.019124562,0.0,0.014982031,0.02937828,0.0,0.019575594,0.0,0.0,0.016174333,0.0,0.0,0.0,0.0,0.008393257,0.0,0.0,0.0,0.0,0.0,0.025503967,0.034971368,0.0084348,0.0,0.0,0.0,0.0,0.054803494,0.017637283,0.0,0.0,0.028238693,0.07314873,0.026912078,,,,,
0.0,0.0,0.0,0.0,0.007866304,0.0,0.0,0.022702247,0.0,0.0,0.0,0.030692749,0.0,0.017235165,0.012416564,0.016247364,0.0197366,0.03545111,0.0,0.0,0.0,0.0,0.0,0.0,0.03404799,0.034461334,0.024484998,0.0,0.0,0.010955006,0.0,0.0,0.04035344,0.035775807,0.01693173,0.0,0.018412545,0.01133268,0.014492505,0.022949424,0.0,0.0,0.0,0.0137490835,0.0,0.031868037,0.03048897,0.019695304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018084293,0.020800045,0.0,0.028632298,0.014496769,0.04827188,0.0,0.0,0.0,0.0,0.0,0.084013656,0.0,0.0,0.0,0.0,0.0,0.025042163,0.05067824,0.01035102,0.0,0.0,0.0,0.0,0.06270674,0.009562239,0.0,0.0,0.0,0.10501375,0.0,,,,,
0.013979632,0.0,0.0,0.0,0.0,0.0,0.0,0.07216621,0.0,0.0,0.07363114,0.017273769,0.0,0.018076325,0.033133034,0.023866689,0.021930577,0.010188238,0.0,0.0,0.0,0.025387399,0.0,0.0,0.0,0.018807141,0.025092201,0.0,0.0,0.007818926,0.0,0.0,0.013137216,0.023176357,0.02098242,0.0,0.0124929035,0.010972531,0.01945384,0.017146936,0.04811113,0.019643454,0.0,0.0,0.0,0.014494267,0.020793354,0.018154005,0.054181978,0.0,0.023281168,0.0,0.0,0.0,0.0,0.0,0.0,0.02564514,0.0,0.010395056,0.0,0.024138374,0.0,0.0,0.0,0.0,0.05414842,0.012972113,0.0,0.0,0.0,0.017315663,0.0,0.018594353,0.0,0.008680853,0.0,0.0,0.0,0.0,0.06366868,0.01405806,0.0,0.0,0.0,0.073010445,0.0,,,,,
0.0,0.0,0.0,0.05619108,0.0063019055,0.0,0.0,0.02451651,0.0,0.0,0.041511774,0.020255199,0.0,0.030580845,0.016718982,0.042920496,0.014836353,0.013511374,0.0,0.0,0.009254757,0.021294095,0.0,0.0,0.021430584,0.0,0.012429543,0.0,0.0,0.007151888,0.012752821,0.0,0.00846923,0.0,0.014469441,0.0,0.011083853,0.007543049,0.008978418,0.01668774,0.0,0.0,0.031902783,0.010824921,0.0295777,0.03350105,0.013391287,0.013128832,0.0,0.018621845,0.0,0.0,0.0,0.0,0.0,0.018510554,0.013120712,0.019286271,0.0,0.018102856,0.015188655,0.023686513,0.0,0.02251961,0.0,0.010781328,0.027043398,0.009255451,0.0,0.0,0.0,0.0,0.0,0.008765194,0.044221606,0.0069390573,0.0,0.0,0.018959574,0.0,0.051209003,0.01355065,0.0,0.0107978,0.015760766,0.063443504,0.019019255,,,,,
0.0,0.0,0.0,0.0,0.010361813,0.0,0.029106831,0.01963392,0.0,0.026246598,0.0,0.02099546,0.0,0.016706323,0.011287408,0.011675034,0.0136406515,0.021478014,0.0,0.0,0.0,0.0,0.0,0.0,0.016180044,0.020263208,0.02829837,0.015684666,0.0,0.008956606,0.039346654,0.015247758,0.016756402,0.023252202,0.017942201,0.0,0.014246314,0.008630922,0.010279661,0.021443898,0.0,0.0,0.05453839,0.00985151,0.038644142,0.04263665,0.017433384,0.018256303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118432585,0.02253797,0.0,0.013130794,0.0,0.038705718,0.0,0.0,0.0,0.0,0.0,0.037176576,0.0,0.0,0.0,0.02085168,0.0,0.009586981,0.0,0.0107574845,0.0,0.0,0.030405477,0.0,0.057711896,0.02355561,0.0,0.0,0.0,0.07464207,0.03007317,,,,,
0.021864172,0.0,0.0,0.0,0.009020816,0.0,0.014339768,0.01537104,0.0,0.0,0.0,0.01920653,0.0,0.016554834,0.0117253605,0.039680798,0.01563043,0.037743703,0.0,0.0,0.0,0.0,0.0,0.0,0.018146355,0.01710941,0.027255796,0.0,0.0,0.009900241,0.026805239,0.0518614,0.023320757,0.023058139,0.015592157,0.0,0.009235178,0.009180908,0.011446673,0.018029278,0.0,0.022867756,0.0,0.0121753225,0.0,0.0,0.013373722,0.014354435,0.0,0.0,0.0,0.0,0.015316568,0.0,0.0,0.025923787,0.0,0.01914243,0.0,0.012558866,0.0,0.016196031,0.0,0.0,0.0,0.0,0.0,0.10433511,0.0,0.0,0.0,0.016343359,0.0,0.016981086,0.0,0.010819325,0.0,0.0,0.0,0.029649105,0.06375657,0.014930405,0.0,0.0,0.0,0.10710034,0.02209682,,,,,
0.0,0.0,0.0,0.0,0.009792616,0.0,0.0,0.019664474,0.0,0.0,0.052025683,0.02075166,0.0,0.0182387,0.0,0.03618964,0.0129695535,0.024553185,0.0,0.0,0.0,0.0,0.0,0.0,0.016614102,0.023206957,0.02535408,0.0154158445,0.0,0.00739531,0.030614045,0.0,0.016658168,0.020138977,0.021536829,0.022024166,0.014263915,0.011108259,0.016212098,0.023906022,0.0,0.0,0.03877103,0.010134023,0.048162423,0.03990943,0.016975865,0.020920528,0.0,0.022521313,0.0,0.0,0.02548412,0.0,0.0,0.0,0.015376285,0.026450092,0.0,0.018477682,0.0,0.028077697,0.0,0.0,0.0,0.0,0.0,0.014102896,0.0,0.0,0.0,0.0,0.0,0.010466076,0.0,0.008773575,0.0,0.0,0.021064598,0.0,0.06198417,0.018480107,0.0,0.0,0.0,0.09523387,0.0,,,,,
0.0,0.0,0.0,0.055908605,0.0,0.0,0.0,0.013376268,0.03454425,0.014548522,0.05340167,0.017976468,0.0,0.017800314,0.014754687,0.009575362,0.0,0.010375583,0.0,0.0,0.0,0.022254655,0.0,0.0,0.0,0.015496509,0.0,0.00921773,0.016398288,0.011157574,0.0,0.04375757,0.014157927,0.012295229,0.0,0.0,0.016979419,0.0098258685,0.056839976,0.015880337,0.0,0.02277006,0.046826012,0.007618752,0.038488466,0.0,0.010144446,0.01708645,0.03915204,0.0,0.0,0.0,0.0,0.022976946,0.0,0.0,0.01463531,0.011201481,0.0,0.012154127,0.0,0.013329653,0.0,0.021591254,0.01899588,0.0,0.019627793,0.023480702,0.0,0.0,0.0,0.0,0.0,0.053606473,0.0,0.009090352,0.0,0.0,0.0,0.0,0.041230485,0.009117606,0.0,0.0,0.0,0.060352977,0.0,,,,,
0.0,0.0,0.0,0.0,0.007988509,0.0,0.0,0.0,0.0,0.0,0.03614119,0.017822148,0.0,0.017794162,0.0,0.014391869,0.020469723,0.026602568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018365992,0.030895362,0.015931647,0.0,0.0074254368,0.0,0.010953957,0.014092843,0.016157776,0.018824246,0.0,0.009632465,0.011542732,0.017915044,0.016519358,0.04786742,0.018966932,0.0,0.009061331,0.04783122,0.020291576,0.016634366,0.013998318,0.07224757,0.0,0.02119179,0.0,0.0,0.0,0.0,0.0,0.019533375,0.025867103,0.0,0.0,0.0,0.017289987,0.0,0.0,0.021146255,0.0,0.05315627,0.08344691,0.0,0.0,0.0,0.0,0.0,0.016367206,0.0,0.024418386,0.0,0.0,0.0,0.0,0.049404275,0.014201258,0.0,0.0,0.0,0.07761129,0.0,,,,,
0.018744247,0.0,0.0,0.050841875,0.0072121173,0.0,0.0,0.025528006,0.02882732,0.0,0.046647247,0.0,0.0,0.023029556,0.0,0.01170283,0.0,0.0136484355,0.0,0.0,0.0,0.024784822,0.0,0.0,0.019080509,0.017069753,0.020363927,0.0066708126,0.0,0.0073266905,0.0,0.054862816,0.009297494,0.010805519,0.020432372,0.02205132,0.011343598,0.007700035,0.024806818,0.011850091,0.0,0.0,0.03976565,0.006005731,0.02860615,0.0,0.009533052,0.013817096,0.04280987,0.021902306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011407374,0.0,0.014050303,0.0,0.021264182,0.0,0.020607661,0.014532755,0.0,0.028754385,0.02142582,0.0,0.0,0.0,0.0,0.0,0.032870185,0.0,0.00850085,0.0,0.0,0.021139696,0.0,0.048331197,0.014461452,0.0,0.0,0.0,0.07232003,0.013265972,,,,,
0.0,0.0,0.0,0.0,0.009944786,0.0,0.0,0.018803624,0.0,0.0,0.036249958,0.019763742,0.0,0.022703655,0.015540923,0.016819706,0.030659514,0.01745495,0.0,0.0415202,0.0,0.0,0.0,0.0,0.012666914,0.025886642,0.047343317,0.0111982925,0.037868448,0.0097548505,0.0,0.0,0.014932864,0.03922217,0.013211261,0.02999351,0.012152386,0.0091854,0.029388843,0.015716625,0.039124157,0.0,0.0,0.0,0.0,0.0,0.02221356,0.012977236,0.0,0.03442482,0.0258252,0.01619499,0.0,0.0,0.0,0.0,0.018730404,0.018597187,0.0,0.021623502,0.01599253,0.0,0.0,0.0,0.0,0.0,0.0,0.023624264,0.0,0.0,0.0,0.0,0.011035323,0.014728214,0.0,0.010208258,0.0,0.0,0.0,0.0,0.0432853,0.01715597,0.0,0.035840806,0.0,0.060252685,0.020183079,,,,,
0.0,0.0,0.0,0.0,0.00902272,0.0,0.02084553,0.037513368,0.033131137,0.0,0.04326943,0.023526097,0.0,0.056658614,0.020243697,0.008571706,0.017337969,0.015125101,0.0,0.0,0.014768025,0.024067845,0.0,0.0,0.0,0.012606449,0.01283127,0.0,0.0,0.006248844,0.0,0.0,0.0064858054,0.021654744,0.01992468,0.0,0.009731185,0.009384526,0.010841348,0.0,0.0,0.0,0.0,0.010150702,0.0,0.03991739,0.01915505,0.012499099,0.011728033,0.0,0.0,0.02075716,0.0,0.011019094,0.013669831,0.0,0.014621705,0.030810097,0.0,0.05545348,0.012324293,0.0,0.0,0.0,0.0,0.01715355,0.03804414,0.01587197,0.0,0.0,0.06564584,0.0,0.0,0.018704673,0.0,0.007228695,0.0,0.0,0.0,0.0,0.056485657,0.0087559065,0.0,0.0,0.0,0.06633329,0.019880285,,,,,
0.0,0.0,0.0,0.0,0.008329194,0.0,0.011057764,0.01565556,0.0,0.0,0.037563976,0.020448059,0.0,0.04227654,0.024641216,0.019953983,0.024451144,0.015032181,0.0,0.0,0.0,0.0,0.0,0.0,0.022667903,0.02515708,0.015127995,0.0,0.014779654,0.0076760952,0.027203433,0.07603183,0.01137792,0.0,0.024415236,0.02599419,0.012786866,0.010737167,0.02527349,0.02145636,0.0,0.0,0.0,0.007698494,0.0,0.057804022,0.011608165,0.0,0.05622796,0.02067099,0.0,0.0,0.0,0.0,0.0,0.0,0.018788733,0.028477117,0.0,0.031218909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032529753,0.0,0.0,0.0,0.0,0.0,0.0143097835,0.0,0.008971088,0.0,0.0,0.0,0.0,0.057377975,0.008092691,0.0,0.023856722,0.0,0.0822727,0.0,,,,,
0.0,0.0,0.0,0.0,0.0075512487,0.0,0.039473098,0.018078715,0.0,0.01716351,0.051843856,0.022142416,0.0,0.048971437,0.011150741,0.023458451,0.028260896,0.0133191915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024483517,0.013844326,0.015967019,0.0,0.008515823,0.0,0.010890555,0.0074594175,0.024938373,0.0,0.0,0.019505758,0.008293328,0.011093229,0.017256511,0.0,0.0,0.045747824,0.0068890993,0.03956807,0.03990225,0.011598354,0.015520234,0.0,0.0,0.0,0.0,0.0,0.0,0.023182943,0.013022925,0.020856477,0.032699026,0.0,0.020810707,0.009682685,0.0,0.015572836,0.0,0.0,0.0,0.0,0.03650213,0.0,0.0,0.0,0.0,0.0,0.021362457,0.0,0.008031642,0.0,0.010342673,0.02499045,0.0,0.0544873,0.0077867084,0.0,0.0,0.0,0.075167775,0.022614045,,,,,
0.017936042,0.0,0.0,0.044126194,0.0,0.0,0.009117099,0.02128866,0.0,0.0,0.043109253,0.01791564,0.0,0.051124014,0.0,0.009005324,0.017183093,0.020346573,0.0,0.0,0.0,0.0,0.008919658,0.0,0.0,0.016986832,0.013425435,0.011436677,0.025172329,0.005696452,0.022878086,0.046004206,0.009680643,0.013958213,0.01868592,0.0,0.008139637,0.006823145,0.012678227,0.014076218,0.0,0.0,0.034902554,0.0068277856,0.02631308,0.035099406,0.011890842,0.01593507,0.020342793,0.0,0.0,0.017327791,0.0082674865,0.0,0.0,0.0,0.0,0.027711555,0.0,0.036606647,0.0,0.026553556,0.0,0.0,0.0,0.0,0.0,0.010627184,0.020446396,0.0,0.0,0.010770696,0.0,0.0145514775,0.0,0.008576213,0.0,0.0,0.024630012,0.022976184,0.045063622,0.0069381776,0.0,0.0,0.0,0.061113127,0.020814829,,,,,
0.0,0.0,0.0,0.04411726,0.0072583593,0.0,0.0,0.022054188,0.0,0.0,0.081574105,0.016824888,0.0,0.017382123,0.0,0.013304805,0.019764401,0.019574173,0.0,0.0,0.0,0.0,0.0,0.0,0.021335946,0.013447552,0.0,0.010351906,0.0,0.005974683,0.0,0.030381983,0.016674275,0.011701742,0.015286893,0.0,0.008840113,0.0093534915,0.020579904,0.012345951,0.0,0.020041041,0.036734104,0.0063238987,0.030610822,0.0,0.007633565,0.013841781,0.052068308,0.0,0.0,0.020106146,0.0,0.0,0.0,0.0,0.019849138,0.011442469,0.008444972,0.0101219965,0.0,0.028066054,0.0,0.01777673,0.01620156,0.0,0.038252715,0.066550784,0.0,0.0,0.0,0.0,0.0,0.013042321,0.0,0.007109107,0.0,0.0,0.0,0.0,0.04684786,0.006986405,0.0,0.019790338,0.0,0.06497925,0.019049965,,,,,
0.0,0.0,0.0,0.054752704,0.020644257,0.0,0.0,0.08076734,0.0,0.0,0.04425805,0.0,0.0,0.05760954,0.0,0.011886278,0.0,0.03329044,0.0,0.0,0.0,0.0,0.0,0.0,0.040155742,0.0,0.024401346,0.022207934,0.0,0.0106589515,0.0,0.0,0.009994826,0.0,0.03128419,0.0,0.032581892,0.01333587,0.011110782,0.0,0.0,0.0,0.030403841,0.0,0.039094582,0.025030203,0.0,0.0,0.041164353,0.0,0.0,0.017771808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03990227,0.0,0.033532113,0.0,0.0,0.0,0.0,0.0,0.04909703,0.0,0.0,0.0,0.0,0.0,0.012665715,0.028183602,0.015776614,0.0,0.0,0.0,0.0,0.06404524,0.017480988,0.0,0.0,0.0,0.047600616,0.03931082,,,,,
0.0,0.0,0.0,0.0,0.0104143,0.0,0.008580393,0.03818309,0.0,0.0,0.045843832,0.020044561,0.0,0.019759607,0.013945646,0.00946634,0.017083412,0.041188944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020755112,0.021383774,0.014111356,0.009314474,0.0066896263,0.0,0.0,0.013134325,0.022419984,0.015637355,0.0,0.014508466,0.009616354,0.0141394455,0.021594398,0.0,0.022444146,0.033841256,0.00691669,0.0,0.03302632,0.016725179,0.016083559,0.04694591,0.0,0.0,0.010803068,0.0,0.0,0.0,0.0,0.014907964,0.026127037,0.014376712,0.014403295,0.016332934,0.028108217,0.0,0.0,0.0,0.0,0.0,0.05683685,0.0,0.0,0.0,0.016247924,0.0,0.0128054535,0.0335687,0.007220759,0.0,0.0,0.0,0.0,0.040777612,0.009177749,0.0,0.0,0.024163084,0.07085956,0.019485204,,,,,
