feature,mean_abs_shap
ncbi_61170,0.027997064840536493
ncbi_158846,0.027898686401932098
ncbi_838,0.020610070999633003
ncbi_1895827,0.01868669870812567
ncbi_1730,0.01585602385702315
ncbi_375288,0.015855095524371164
ncbi_572511,0.015184211467540112
ncbi_84111,0.01460810960310427
ncbi_244127,0.012527296323932091
ncbi_239934,0.012006078627415914
ncbi_561,0.012001362768528574
ncbi_239759,0.010208208358531253
ncbi_946234,0.01003518671698702
ncbi_216851,0.009884641971784621
ncbi_39948,0.00954692804722368
ncbi_189330,0.00949416268558934
ncbi_207244,0.009015638044699773
ncbi_724,0.008759038200384716
ncbi_29465,0.008590301475935312
ncbi_283168,0.008226583028126507
ncbi_123375,0.007421967265050508
ncbi_816,0.007417377358785642
ncbi_841,0.007201003620436407
ncbi_577309,0.0071254379553487065
ncbi_100883,0.006688774340313196
ncbi_1485,0.005826369276761186
ncbi_1301,0.005575359110677671
ncbi_397864,0.005535280650520162
ncbi_577310,0.00521558728102772
ncbi_570,0.0051338753987431795
ncbi_292632,0.005080551433202003
ncbi_547,0.004945133148882314
ncbi_872,0.004944142114965438
ncbi_35832,0.004931724482988209
ncbi_186928,0.0045652808502888425
ncbi_459786,0.004483261935521408
ncbi_1678,0.004482461409885046
ncbi_848,0.004478969975614189
ncbi_1263,0.0038324330386772126
ncbi_447020,0.0037594820558618054
ncbi_846,0.0036132772850088236
ncbi_102106,0.0035547563949380463
ncbi_200630,0.003503238939618759
ncbi_186813,0.003450648155611873
ncbi_1578,0.0034436005386127844
ncbi_644652,0.0033434609747009267
ncbi_1348911,0.003334758743991444
ncbi_117563,0.003293557946097107
ncbi_482,0.0032695109002569655
ncbi_433334,0.003130507542700917
ncbi_32207,0.002925049629195265
ncbi_1507525,0.0029199352951369303
ncbi_1654,0.002709235548681976
ncbi_119065,0.0026891609294576674
ncbi_33042,0.0026144030422840703
ncbi_40544,0.0025849755521525886
ncbi_1378,0.00242727648551169
ncbi_1380,0.002384511959300761
ncbi_638847,0.002182561110085988
ncbi_1017280,0.0021641581319886177
ncbi_1257,0.0018086742549412805
ncbi_1350,0.0017092162342461617
ncbi_191303,0.0014557860565897987
ncbi_543311,0.0014452708728160705
ncbi_1357,0.0014196595913229765
ncbi_906,0.0013991938022263847
ncbi_46255,0.0013608796508543816
ncbi_836,0.0012925116956870597
ncbi_1284678,0.0012547969584380796
ncbi_580596,0.0011856492176623948
ncbi_189971,0.0010173113149414814
ncbi_904,0.000917087280059543
ncbi_544,0.0008928469679761089
ncbi_162289,0.0008001739441013567
ncbi_33024,0.0007739052673574297
ncbi_469,0.0007595477655149501
ncbi_156973,0.0006290809534295692
ncbi_620,0.0005749569685204364
ncbi_574697,0.0005634011420646833
ncbi_135858,0.0005428214001390862
ncbi_333046,0.000542408374660088
ncbi_583,0.0005375298087159715
ncbi_84108,0.00042476438356921225
ncbi_552397,0.000391890579519192
ncbi_52225,0.0003678080073241896
ncbi_2172,0.00031375636665791475
ncbi_1283313,0.00030664926258719714
ncbi_1243,0.0002581450823718787
ncbi_160674,0.00024119677835508774
ncbi_581,0.00018775170000070903
ncbi_413496,0.00016192322070433544
ncbi_264995,0.00013010398864658196
ncbi_84113,0.0001141756494810177
ncbi_212791,9.825734366214443e-05
ncbi_156454,4.642795852493656e-05
ncbi_57493,4.4461851864832126e-05
ncbi_528,3.7446003648136426e-05
ncbi_76833,3.350241430545454e-05
ncbi_113286,2.6378656209683214e-05
ncbi_2753,5.743927521600661e-06
