ncbi_838,ncbi_216851,ncbi_841,ncbi_1730,ncbi_292632,ncbi_1263,ncbi_200630,ncbi_570,ncbi_207244,ncbi_433334,ncbi_1301,ncbi_29465,ncbi_724,ncbi_33042,ncbi_186928,ncbi_816,ncbi_189330,ncbi_572511,ncbi_577310,ncbi_1678,ncbi_119065,ncbi_102106,ncbi_32207,ncbi_561,ncbi_577309,ncbi_375288,ncbi_158846,ncbi_117563,ncbi_239934,ncbi_1578,ncbi_1485,ncbi_123375,ncbi_239759,ncbi_283168,ncbi_84111,ncbi_397864,ncbi_333046,ncbi_547,ncbi_447020,ncbi_61170,ncbi_644652,ncbi_459786,ncbi_35832,ncbi_100883,ncbi_84113,ncbi_244127,ncbi_186813,ncbi_872,ncbi_1654,ncbi_1284678,ncbi_848,ncbi_1378,ncbi_543311,ncbi_1895827,ncbi_1257,ncbi_39948,ncbi_946234,ncbi_469,ncbi_906,ncbi_846,ncbi_581,ncbi_1380,ncbi_1507525,ncbi_544,ncbi_836,ncbi_1350,ncbi_84108,ncbi_904,ncbi_189971,ncbi_160674,ncbi_482,ncbi_40544,ncbi_1243,ncbi_580596,ncbi_1283313,ncbi_1357,ncbi_638847,ncbi_1348911,ncbi_552397,ncbi_620,ncbi_583,ncbi_156973,ncbi_191303,ncbi_46255,ncbi_264995,ncbi_33024,ncbi_52225,ncbi_212791,ncbi_162289,ncbi_1017280,ncbi_413496,ncbi_2172,ncbi_135858,ncbi_156454,ncbi_574697,ncbi_76833,ncbi_2753,ncbi_528,ncbi_57493,ncbi_113286
0.0011095433322905553,0.023602663392487993,-0.0027182945427357682,-0.06586346052151591,-0.0,-0.06303054543727589,-0.0,0.0,-0.0,-0.0,-0.0,0.0008039961162753941,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.03019518725972741,0.0,-0.0,-0.0,0.0,-0.0,-0.01591811701311687,-0.0,-0.0,0.004833000876478444,-0.0,-0.007070425855700597,-0.0,0.056600533809511216,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.034074919256044174,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0010971237659048029,0.1611522378621771,-0.0028237234466779834,-0.10103628725617873,-0.0,0.014752469668925846,0.0,-0.0,0.0,0.0,0.0,-0.009514834852499243,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.002869437001474639,-0.0,-0.0,0.0,-0.0,-0.0,-0.015911779299884916,-0.0,0.0,0.004833000876478444,-0.0,-0.08736680932692784,0.0,0.05647836866692793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.034074919256044174,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0010942542374584026,-0.014870630130964426,0.0026643868622776125,-0.0870159824332184,-0.0,-0.06303588857941492,-0.0,-0.0,-0.0,-0.0,0.0,-0.007543774253232698,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.04807610291830346,-0.0,-0.0,0.0,0.0,-0.0,-0.01593545863560786,-0.0,-0.0,-0.0011592118329778783,0.0,-0.0018759022252708155,0.0,0.05657895259037003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.034074919256044174,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0011061351272843361,0.20383778933009433,-0.0023214228128682624,-0.08824276812438642,-0.0,-0.06302529284162554,-0.0,0.0,-0.0,0.0,-0.0,-0.010106626582591002,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.026331623023091926,-0.0,-0.0,0.0,0.0,-0.0,0.006103726047322101,-0.0,0.0,-0.010655885183108076,-0.0,0.004587372266505056,-0.0,0.05656604240354813,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.034074919256044174,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0011080330422181118,-0.03622535383211548,-0.0010342423590508723,-0.07481320366937627,-0.0,-0.06303670362251679,-0.0,0.0,-0.0,-0.0,-0.0,-0.002285235838806636,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.024230326725836276,-0.0,-0.0,-0.0,-0.0,-0.0,0.03332173837441946,-0.0,-0.0,-0.07704073946333523,-0.0,0.00315947252067493,-0.0,0.056523265317495304,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.034074919256044174,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.001112176243154678,0.13532132919707932,-0.00282643402266884,-0.10056633225753898,-0.0,-0.06293771932150088,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004361062209348201,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.00987119681455262,0.0,0.0,0.0,-0.0,-0.0,-0.01272523491547055,-0.0,0.0,0.004822075574913591,-0.0,0.011789928976508178,-0.0,0.05652104932216262,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.028096541758271355,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0010975567268846965,0.5403770200003056,0.0003420010153137544,-0.07601171437499647,0.0,-0.032723917295779975,0.0,-0.0,-0.0,-0.0,-0.0,0.00038103993949338745,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007377887403117841,-0.0,-0.0,0.0,-0.0,-0.0,-0.00189334099254141,-0.0,0.0,0.002338695681061545,-0.0,0.011303906166085839,-0.0,0.05383149091515562,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00808387668902225,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0010156993842290035,-0.13438775434531966,-0.00282844865695573,-0.09975960566506577,-0.0,-0.06301931573031684,0.0,-0.0,-0.0,-0.0,-0.0,-0.0004106980083802666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035777803320790384,-0.0,-0.0,-0.0,0.0,-0.0,-0.0030324493099655944,-0.0,-0.0,0.0047765191683030355,-0.0,-0.08303771587748883,0.0,0.056604002212721605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.03317252067487628,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.001091032334714219,0.167822139049057,0.0004129131609401952,0.012133083094939882,-0.0,-0.022698566896161763,-0.0,-0.0,-0.0,-0.0,-0.0,0.001050366600418761,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.06065058657787441,0.0,-0.0,0.0,0.0,-0.0,-0.00019471032186086897,-0.0,-0.0,-0.012972813864495659,-0.0,0.01142814225383012,-0.0,-0.062378614885553484,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0201857874200987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0011163395931742177,-0.15553394823013242,-0.0028346207305014197,-0.10193297499765465,-0.0,-0.06304259012385288,-0.0,-0.0,0.0,0.0,-0.0,-0.030725251888112516,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.027064008837605957,-0.0,-0.0,0.0,0.0,-0.0,-0.01592863341121611,-0.0,-0.0,0.004821209797478127,-0.0,-0.001752349357946939,-0.0,0.05656874000837296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.034074919256044174,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
