feature,mean_abs_shap
ncbi_1895827,0.15932210107994113
ncbi_158846,0.06847852466975687
ncbi_838,0.06435177778674031
ncbi_61170,0.04100606384162852
ncbi_572511,0.022846002693649742
ncbi_644652,0.018705694664307257
ncbi_1507525,0.018131966913626823
ncbi_46255,0.013219273971897549
ncbi_200630,0.012327958398031804
ncbi_186928,0.011418527209839316
ncbi_577309,0.008139015667201125
ncbi_189330,0.008091838141098213
ncbi_570,0.00797775585014698
ncbi_1301,0.007248254585756065
ncbi_816,0.007085150605315677
ncbi_447020,0.006793534443961326
ncbi_547,0.006580805311481616
ncbi_561,0.006436685951786975
ncbi_544,0.006090786570157582
ncbi_872,0.005946419803456888
ncbi_84111,0.005824566411732896
ncbi_216851,0.005766289264223991
ncbi_580596,0.005739189924008805
ncbi_577310,0.005586061821385111
ncbi_433334,0.005280225468060698
ncbi_1378,0.005197134601333334
ncbi_244127,0.005050932935913044
ncbi_724,0.00504186372789833
ncbi_583,0.005039839942095089
ncbi_1243,0.004822696185984216
ncbi_119065,0.004702660010131998
ncbi_469,0.004616861001258924
ncbi_946234,0.004584463264655339
ncbi_1730,0.004513995316100975
ncbi_1678,0.004480094847162405
ncbi_620,0.0044036407213582105
ncbi_1654,0.004366581914154945
ncbi_482,0.004359775426324775
ncbi_292632,0.004341209323323517
ncbi_846,0.004205902952110218
ncbi_841,0.004078170385103028
ncbi_283168,0.003958844949958075
ncbi_100883,0.003945708276599237
ncbi_397864,0.0039174158916688955
ncbi_848,0.0038133378126167764
ncbi_123375,0.003758577274440265
ncbi_1284678,0.0036855572534193848
ncbi_375288,0.003651315729978389
ncbi_1283313,0.0035957661090866054
ncbi_191303,0.003521078188355429
ncbi_207244,0.0035050500225121883
ncbi_239934,0.0034517565636438875
ncbi_84108,0.0034411413595887294
ncbi_543311,0.003434904397215589
ncbi_581,0.0034291063153327373
ncbi_264995,0.0034020672377584045
ncbi_2172,0.0033863238717298147
ncbi_35832,0.003375751938463306
ncbi_413496,0.0033593892209868026
ncbi_552397,0.0033041388038824093
ncbi_117563,0.003279915193907174
ncbi_1485,0.0032618969882173745
ncbi_40544,0.003254990143176465
ncbi_333046,0.0032328986699686232
ncbi_1263,0.003168623237932718
ncbi_904,0.0031505196046101016
ncbi_162289,0.0031295448007372245
ncbi_84113,0.0030707928327918313
ncbi_239759,0.00305478944182854
ncbi_102106,0.003047160851409653
ncbi_1357,0.003024937999498977
ncbi_29465,0.003005260357846596
ncbi_186813,0.0029426598359060287
ncbi_1350,0.0028632124554574404
ncbi_76833,0.002846699452807759
ncbi_574697,0.002826281453748146
ncbi_156973,0.0027867274609794917
ncbi_1348911,0.0027451466706949973
ncbi_160674,0.0027247601350740016
ncbi_1578,0.002721572959206201
ncbi_33042,0.0026908078514288297
ncbi_836,0.0026624834784791307
ncbi_33024,0.0025593326481669907
ncbi_135858,0.0025281043003710876
ncbi_459786,0.0025194603972352064
ncbi_113286,0.0024407243307135737
ncbi_1380,0.002381573039887926
ncbi_1017280,0.0023503033981040074
ncbi_2753,0.0022316251548150524
ncbi_39948,0.002221099221349336
ncbi_32207,0.0020949915868865455
ncbi_1257,0.0020641872741012923
ncbi_189971,0.00202181778849373
ncbi_906,0.001849171851385358
ncbi_638847,0.0018353051003979928
ncbi_52225,0.001671347260905301
ncbi_156454,0.0013861048021555466
ncbi_212791,0.0011993398376239322
ncbi_57493,0.0004457500714424141
ncbi_528,0.00029560376923242854
