1,2,model
1.0,0.8289160214413341,ElasticNet
0.93,0.9781481481481482,ElasticNet
,,ElasticNet
0.9875,0.6118597379392495,RandomForest
0.9175,0.9923809523809524,RandomForest
,,RandomForest
1.0,0.6434633710541989,TabPFN
0.995,1.0,TabPFN
,,TabPFN
