model,1,2,3,4
ElasticNet_DebiasM,0.5378844711177795,0.45138339920948617,0.43000000000000005,0.47425014148273914
RandomForest_DebiasM,0.528132033008252,0.5936758893280631,0.6355555555555555,0.47297679683078664
TabPFN_DebiasM,0.6159039759939985,0.30988142292490123,0.6277777777777779,0.48075834748160723
ElasticNet_ComBat,0.6016504126031508,0.4292490118577075,0.49777777777777776,0.5104697226938314
RandomForest_ComBat,0.7449362340585146,0.38577075098814234,0.6511111111111112,0.5169779286926995
TabPFN_ComBat,0.7644411102775694,0.391304347826087,0.7833333333333333,0.5053763440860216
ElasticNet_MMUPHin,,,,
RandomForest_MMUPHin,,,,
TabPFN_MMUPHin,,,,
