1,2,3,4,5,6,model
0.8815555555555555,0.38344988344988346,0.36666829673822676,0.357922077922078,0.603448275862069,0.4313022700119475,ElasticNet
0.2712673611111111,0.6130456349206349,0.6474644236881999,0.7561038961038961,0.5362068965517242,0.5113500597371565,ElasticNet
0.521701388888889,0.5058275058275058,0.8214625445897742,0.5181818181818181,0.6448275862068966,0.5495818399044204,ElasticNet
0.572482638888889,0.5163170163170163,0.5656511320846985,0.9066666666666666,0.6551724137931034,0.43966547192353644,ElasticNet
0.5355902777777778,0.47668997668997665,0.5085823267641449,0.49584415584415586,0.43666666666666665,0.49581839904420555,ElasticNet
0.5047743055555556,0.5081585081585082,0.5567998435131302,0.4662337662337662,0.5379310344827586,0.5961904761904762,ElasticNet
0.3802083333333333,0.4662004662004662,0.5253068609711966,0.5890909090909091,0.6931034482758621,0.4814814814814815,ElasticNet
0.9226666666666666,0.3694638694638695,0.38290380947723607,0.33441558441558444,0.5620689655172414,0.5298685782556751,RandomForest
0.2152777777777778,0.6200892857142858,0.6024255464814905,0.5611688311688312,0.6,0.43369175627240136,RandomForest
0.48697916666666663,0.5125291375291374,0.8791362323764226,0.5819480519480519,0.6629310344827586,0.5065710872162484,RandomForest
0.5208333333333334,0.5713869463869464,0.5191940926206661,0.8665,0.46206896551724136,0.5077658303464755,RandomForest
0.4822048611111111,0.56497668997669,0.48087926059954034,0.5154545454545455,0.5016666666666667,0.30286738351254483,RandomForest
0.5731336805555556,0.4388111888111888,0.47669812704777736,0.32883116883116886,0.46120689655172414,0.4850793650793651,RandomForest
0.3849826388888889,0.506993006993007,0.6610103183529757,0.5148051948051948,0.5982758620689654,0.3428912783751493,RandomForest
0.9268888888888889,0.35780885780885785,0.37229204362071494,0.42753246753246754,0.48793103448275865,0.5256869772998806,TabPFN
0.22265625000000003,0.6291170634920634,0.549953542960536,0.6984415584415584,0.5258620689655172,0.4408602150537635,TabPFN
0.3923611111111111,0.42482517482517484,0.9329454730762698,0.5184415584415585,0.5793103448275863,0.6308243727598567,TabPFN
0.4314236111111111,0.6503496503496504,0.6440901755587071,0.9026666666666667,0.6086206896551724,0.3954599761051374,TabPFN
0.5364583333333333,0.4912587412587412,0.4355225194386034,0.4166233766233766,0.555,0.43966547192353644,TabPFN
0.5421006944444444,0.5268065268065267,0.4593378649322705,0.45428571428571424,0.4172413793103448,0.5566666666666666,TabPFN
0.44704861111111116,0.4662004662004662,0.610103183529757,0.6025974025974027,0.5948275862068965,0.46117084826762256,TabPFN
