1,2,3,4,5,model
0.8329004329004329,0.5989010989010989,0.884342607746863,0.7991071428571429,0.8363715277777778,ElasticNet
0.6006493506493507,0.883768115942029,0.9612656846699401,0.9153814935064934,0.765625,ElasticNet
0.6883116883116883,0.8122171945701357,0.9419841269841269,0.880275974025974,0.8072916666666667,ElasticNet
0.5221861471861472,0.7815126050420169,0.9252591380250955,0.9150326797385621,0.818142361111111,ElasticNet
0.7261904761904762,0.7734324499030382,0.955264593562466,0.9003652597402597,0.8097069597069597,ElasticNet
0.6715367965367965,0.8419521654815773,0.9645390070921986,0.8987418831168831,0.8598090277777777,ElasticNet
0.8534451659451661,0.653038138332256,0.850518276050191,0.7103287337662338,0.8355034722222223,RandomForest
0.5652056277056278,0.882391304347826,0.9334424440807418,0.898234577922078,0.8198784722222222,RandomForest
0.7408008658008658,0.8563348416289592,0.9724603174603175,0.8551136363636362,0.8296440972222222,RandomForest
0.6268939393939394,0.8603749191984487,0.9154391707583196,0.9208556149732621,0.8763020833333334,RandomForest
0.7895021645021645,0.8406593406593407,0.9487179487179488,0.9070616883116883,0.9108058608058609,RandomForest
0.6801948051948052,0.8526179702650292,0.9388979814511729,0.9176136363636365,0.8815104166666667,RandomForest
0.8434343434343434,0.7120232708468003,0.8696126568466994,0.7952516233766234,0.8524305555555555,TabPFN
0.5059523809523809,0.9174637681159421,0.916530278232406,0.8938717532467533,0.7799479166666666,TabPFN
0.6839826839826839,0.8186813186813187,0.9831746031746033,0.8553165584415584,0.8289930555555556,TabPFN
0.626082251082251,0.8361344537815126,0.9138025095471904,0.9251336898395722,0.8645833333333333,TabPFN
0.7375541125541126,0.8015513897866838,0.9574468085106382,0.900974025974026,0.8823489010989011,TabPFN
0.6222943722943722,0.8438914027149321,0.9465357337697764,0.9105113636363635,0.8953993055555556,TabPFN
