model,1,2,3,4
ElasticNet_DebiasM,0.5491549295774647,0.4426406926406926,0.6944444444444444,0.4267171444023797
RandomForest_DebiasM,0.5563380281690141,0.5411255411255411,0.5266666666666666,0.5191995673336939
TabPFN_DebiasM,0.5771830985915493,0.5432900432900433,0.7144444444444444,0.3623580313683072
ElasticNet_ComBat,0.4953521126760563,0.512987012987013,0.6544444444444444,0.40508382909680907
RandomForest_ComBat,0.5354929577464789,0.5551948051948052,0.6494444444444445,0.4891833423472147
TabPFN_ComBat,0.6194366197183099,0.5324675324675325,0.6877777777777777,0.4207679826933477
ElasticNet_MMUPHin,,,,
RandomForest_MMUPHin,,,,
TabPFN_MMUPHin,,,,
