model,1,2,3
ElasticNet_DebiasM,0.749468085106383,0.7924731182795699,0.8189655172413793
RandomForest_DebiasM,0.7135638297872341,0.7053763440860215,0.6689655172413793
TabPFN_DebiasM,0.7531914893617022,0.7225806451612904,0.7862068965517242
ElasticNet_ComBat,0.6675531914893617,0.6774193548387097,0.8318965517241379
RandomForest_ComBat,0.7148936170212766,0.4327956989247312,0.9366379310344828
TabPFN_ComBat,0.7659574468085106,0.6182795698924731,0.9344827586206896
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
