1,2,3,4,5,model
0.700974025974026,0.5368455074337427,0.7037643207855974,0.6454951298701299,0.6241319444444444,ElasticNet
0.3993506493506494,0.8528985507246377,0.855973813420622,0.7997159090909091,0.736111111111111,ElasticNet
0.564935064935065,0.7265675500969618,0.9666666666666668,0.799512987012987,0.8033854166666666,ElasticNet
0.6498917748917749,0.7527472527472527,0.8783415166393889,0.8618835412953061,0.7994791666666667,ElasticNet
0.5275974025974026,0.6932773109243697,0.8597926895799236,0.8898133116883117,0.7643543956043957,ElasticNet
0.5330086580086579,0.7504848093083387,0.9083469721767594,0.8289366883116883,0.8224826388888888,ElasticNet
0.709054834054834,0.363283775048481,0.49536279323513366,0.4812297077922078,0.5030381944444444,RandomForest
0.40584415584415584,0.8747826086956522,0.8434260774686306,0.7747564935064934,0.6775173611111112,RandomForest
0.5592532467532467,0.7679379444085327,0.9610317460317461,0.8090503246753248,0.7799479166666667,RandomForest
0.5603354978354979,0.8265998707175177,0.8731587561374795,0.9054070112893642,0.7703993055555555,RandomForest
0.5332792207792207,0.8143180349062703,0.9588106928532459,0.8785511363636364,0.7841346153846154,RandomForest
0.5887445887445888,0.7944408532643827,0.876432078559738,0.8329951298701299,0.7643229166666667,RandomForest
0.716125541125541,0.4243697478991597,0.4969994544462629,0.5503246753246753,0.513454861111111,TabPFN
0.3787878787878788,0.8994927536231885,0.8314238952536825,0.8092532467532467,0.7039930555555556,TabPFN
0.550865800865801,0.7702003878474467,0.9694444444444444,0.820413961038961,0.8072916666666666,TabPFN
0.6206709956709957,0.7621202327084681,0.872885979268958,0.9090017825311942,0.8016493055555556,TabPFN
0.5265151515151516,0.7950872656755009,0.9132569558101473,0.8910308441558441,0.7692078754578754,TabPFN
0.5762987012987013,0.7934712346477052,0.9203491543917076,0.8808847402597402,0.849392361111111,TabPFN
