model,1,2,3,4,5,6,7
ElasticNet_DebiasM,0.7242516489091831,0.8240516545601291,0.7708179808400885,0.641025641025641,0.6987500000000001,0.7144522144522144,0.5422446406052963
RandomForest_DebiasM,0.8541349568746829,0.9027441485068604,0.843036109064112,0.7360482654600302,0.7875000000000001,0.7918747918747919,0.780264817150063
TabPFN_DebiasM,0.877980720446474,0.9055690072639225,0.8422991893883567,0.776395173453997,0.801875,0.7973692973692974,0.8102143757881463
ElasticNet_ComBat,0.6334348046676813,0.648910411622276,0.6595431098010317,0.5806938159879336,0.6399999999999999,0.6951381951381951,0.6024590163934427
RandomForest_ComBat,0.8452562151192288,0.8297013720742534,0.8176123802505527,0.6972096530920061,0.810625,0.773060273060273,0.7938209331651955
TabPFN_ComBat,0.8619989852866565,0.841000807102502,0.8927781871775976,0.7428355957767723,0.8081250000000001,0.748917748917749,0.7843631778058008
ElasticNet_MMUPHin,0.6831557584982243,0.6271186440677966,0.6186440677966102,0.5886123680241326,0.6325000000000001,0.6726606726606726,0.5939470365699874
RandomForest_MMUPHin,0.8951040081177067,0.8773204196933011,0.8467207074428887,0.7839366515837104,0.813125,0.8163503163503164,0.7834174022698612
TabPFN_MMUPHin,0.8985286656519533,0.8700564971751412,0.8865143699336773,0.7911010558069381,0.821875,0.8123543123543124,0.8184110970996217
