1,2,3,model
0.4722222222222222,0.5,0.5,ElasticNet
0.5054613935969868,0.48884310134310144,0.5242165242165242,ElasticNet
0.52015065913371,0.6136363636363636,0.6594545454545455,ElasticNet
0.5483992467043315,0.5310245310245311,0.5954415954415955,ElasticNet
0.4682659932659933,0.6158008658008658,0.5470085470085471,RandomForest
0.49981167608286253,0.5966422466422466,0.6068376068376069,RandomForest
0.5282485875706214,0.6179653679653679,0.713121212121212,RandomForest
0.5431261770244821,0.5932539682539683,0.6136039886039886,RandomForest
0.4424242424242424,0.6327561327561328,0.650997150997151,TabPFN
0.4768361581920904,0.5496031746031746,0.5035612535612535,TabPFN
0.5269303201506592,0.6028138528138529,0.739090909090909,TabPFN
0.5551789077212806,0.5692640692640693,0.5327635327635327,TabPFN
