model,1,2,3
ElasticNet_DebiasM,0.5618577075098814,0.5656828703703703,0.4475
RandomForest_DebiasM,0.592391304347826,0.4787326388888889,0.425625
TabPFN_DebiasM,0.5968379446640317,0.5122974537037037,0.44999999999999996
ElasticNet_ComBat,0.6391304347826088,0.5108506944444444,0.404375
RandomForest_ComBat,0.516205533596838,0.5713975694444445,0.46499999999999997
TabPFN_ComBat,0.5640316205533598,0.49146412037037035,0.464375
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
