model,1,2,3
ElasticNet_DebiasM,0.6351033834586466,0.6006493506493507,0.837890625
RandomForest_DebiasM,0.6417998120300752,0.49891774891774887,0.86328125
TabPFN_DebiasM,0.6405075187969925,0.5032467532467533,0.853515625
ElasticNet_ComBat,0.8016917293233082,0.564935064935065,0.794921875
RandomForest_ComBat,0.7933505639097744,0.5573593073593074,0.8434244791666666
TabPFN_ComBat,0.7511748120300751,0.487012987012987,0.7708333333333334
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
