1,2,3,model
0.7364393939393941,0.4036796536796537,0.6927083333333334,ElasticNet
0.5044642857142858,0.8334920634920635,0.5130208333333334,ElasticNet
0.6954887218045112,0.5216450216450217,0.7525641025641026,ElasticNet
0.6914943609022556,0.40909090909090906,0.6243489583333334,ElasticNet
0.8226388888888889,0.6255411255411256,0.8424479166666667,RandomForest
0.6548402255639099,0.9014285714285715,0.5787760416666666,RandomForest
0.8045112781954887,0.5995670995670995,0.8697435897435899,RandomForest
0.8038063909774437,0.6461038961038962,0.7630208333333334,RandomForest
0.7973484848484848,0.4967532467532467,0.837890625,TabPFN
0.6416823308270676,0.8815873015873017,0.4850260416666667,TabPFN
0.8414003759398496,0.5822510822510822,0.9074358974358974,TabPFN
0.7704417293233082,0.472943722943723,0.7337239583333333,TabPFN
