1,2,3,model
0.6160714285714286,0.2872340425531915,0.4109686609686609,ElasticNet
0.5486486486486486,0.8435802469135802,0.5933048433048433,ElasticNet
0.5108108108108108,0.5233029381965553,0.5436363636363637,ElasticNet
0.4918918918918919,0.4878419452887538,0.6994301994301994,ElasticNet
0.7375,0.5263424518743668,0.5042735042735043,RandomForest
0.3418918918918919,0.9125925925925926,0.8411680911680912,RandomForest
0.4554054054054054,0.8508105369807498,0.8012121212121212,RandomForest
0.47972972972972977,0.826241134751773,0.8051994301994302,RandomForest
0.6258928571428573,0.7355623100303953,0.6082621082621082,TabPFN
0.40810810810810816,0.9455246913580246,0.7279202279202279,TabPFN
0.5824324324324325,0.7487335359675786,0.8051515151515153,TabPFN
0.41216216216216217,0.8318135764944276,0.7457264957264957,TabPFN
