model,1,2,3,4,5,6
ElasticNet_DebiasM,0.2591145833333333,0.41083916083916083,0.43620714949386274,0.5358441558441558,0.6482758620689655,0.4755077658303465
RandomForest_DebiasM,0.4006076388888889,0.4020979020979021,0.4678957406230133,0.552987012987013,0.7120689655172415,0.4026284348864994
TabPFN_DebiasM,0.3532986111111111,0.46853146853146854,0.5235463836862438,0.3976623376623376,0.7327586206896551,0.5770609318996416
ElasticNet_ComBat,0.3350694444444444,0.3490675990675991,0.5,0.5968831168831169,0.743103448275862,0.44802867383512546
RandomForest_ComBat,0.39279513888888884,0.42861305361305363,0.5660668003325345,0.49194805194805197,0.5706896551724138,0.508363201911589
TabPFN_ComBat,0.4557291666666667,0.4953379953379953,0.5025673627072229,0.6241558441558441,0.6120689655172413,0.4922341696535245
ElasticNet_MMUPHin,0.26345486111111105,0.41666666666666674,0.5305393906792508,0.5163636363636364,0.5362068965517242,0.46594982078853053
RandomForest_MMUPHin,0.45442708333333337,0.4507575757575758,0.6161670497334832,0.6490909090909092,0.55,0.4038231780167264
TabPFN_MMUPHin,0.5225694444444444,0.5151515151515151,0.48779891437234085,0.5361038961038962,0.6086206896551725,0.43727598566308246
