1,2,3,4,5,model
0.8468253968253968,0.5998707175177763,0.8859792689579923,0.8265016233766234,0.8207465277777778,ElasticNet
0.6314935064935066,0.8524637681159419,0.955264593562466,0.9228896103896105,0.8285590277777777,ElasticNet
0.6996753246753248,0.8244990303813834,0.9615079365079365,0.8991477272727272,0.8012152777777778,ElasticNet
0.5800865800865801,0.8118939883645766,0.9307146753955264,0.9309566250742721,0.8376736111111112,ElasticNet
0.7813852813852814,0.7430510665804784,0.93835242771413,0.8581574675324676,0.8461309523809524,ElasticNet
0.6385281385281385,0.7866839043309632,0.9416257501363884,0.932224025974026,0.8572048611111112,ElasticNet
0.818488455988456,0.7672915319974144,0.8696126568466994,0.8135146103896104,0.7643229166666666,RandomForest
0.5170454545454546,0.8738405797101448,0.9410801963993454,0.8731737012987013,0.7641059027777777,RandomForest
0.7711038961038962,0.8590820943762121,0.9605952380952381,0.9209618506493507,0.8467881944444445,RandomForest
0.6823593073593074,0.8393665158371041,0.9399890889252591,0.9471776589423648,0.884765625,RandomForest
0.740530303030303,0.8485778926955397,0.938897981451173,0.9394277597402598,0.8766254578754579,RandomForest
0.6961580086580087,0.8661926308985132,0.9618112384069831,0.9301948051948052,0.8448350694444444,RandomForest
0.8140692640692642,0.718164188752424,0.8548827059465357,0.8340097402597402,0.8511284722222222,TabPFN
0.5027056277056277,0.9041304347826088,0.8707037643207856,0.8370535714285714,0.6575520833333334,TabPFN
0.6607142857142857,0.8448610213316096,0.9671031746031747,0.859172077922078,0.7773437499999999,TabPFN
0.6585497835497836,0.8542340012928248,0.9328968903436988,0.9211527035056448,0.859375,TabPFN
0.7581168831168832,0.8073691014867486,0.9454446262956901,0.9030032467532467,0.861996336996337,TabPFN
0.6471861471861472,0.8552036199095023,0.9307146753955264,0.9157873376623377,0.884548611111111,TabPFN
