model,1,2,3
ElasticNet_DebiasM,0.5755178907721281,0.5782828282828283,0.6339031339031339
RandomForest_DebiasM,0.6045197740112994,0.5414862914862915,0.6997863247863249
TabPFN_DebiasM,0.5325800376647835,0.5909090909090909,0.6801994301994302
ElasticNet_ComBat,0.63954802259887,0.5353535353535354,0.7293447293447295
RandomForest_ComBat,0.5883239171374764,0.5541125541125541,0.6584757834757835
TabPFN_ComBat,0.5751412429378532,0.6201298701298702,0.712962962962963
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
