model,1,2,3,4,5,6,7
ElasticNet_DebiasM,0.8678678678678677,0.9241323648103309,0.8349299926308033,0.7160633484162896,0.80125,0.8028638028638029,0.7165825977301387
RandomForest_DebiasM,0.8508508508508509,0.9176755447941888,0.810611643330877,0.6579939668174962,0.800625,0.7902097902097902,0.7099621689785625
TabPFN_DebiasM,0.8353353353353354,0.8861985472154964,0.847457627118644,0.7111613876319759,0.819375,0.7862137862137862,0.7635561160151324
ElasticNet_ComBat,0.8455955955955956,0.9023405972558515,0.8861459100957996,0.7345399698340874,0.804375,0.8215118215118216,0.7726986128625473
RandomForest_ComBat,0.8409659659659661,0.9301856335754641,0.8570375829034635,0.7068250377073906,0.81875,0.7975357975357975,0.8209331651954603
TabPFN_ComBat,0.8566066066066066,0.9096045197740112,0.8787767133382461,0.7307692307692307,0.8156249999999999,0.8115218115218116,0.7960277427490542
ElasticNet_MMUPHin,,,,,,,
RandomForest_MMUPHin,,,,,,,
TabPFN_MMUPHin,,,,,,,
