model,1,2,3
ElasticNet_DebiasM,0.6111372180451128,0.3917748917748918,0.7063802083333334
RandomForest_DebiasM,0.6186560150375939,0.5984848484848485,0.7545572916666667
TabPFN_DebiasM,0.7018327067669172,0.7153679653679654,0.7740885416666666
ElasticNet_ComBat,0.7507048872180452,0.5963203463203464,0.7356770833333334
RandomForest_ComBat,0.7220394736842105,0.58008658008658,0.8082682291666666
TabPFN_ComBat,0.6494360902255639,0.5854978354978355,0.7454427083333334
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
