model,1,2,3,4
ElasticNet_DebiasM,0.595648912228057,0.6055335968379447,0.52,0.47821165817770234
RandomForest_DebiasM,0.758814703675919,0.5754940711462451,0.6588888888888889,0.44269949066213926
TabPFN_DebiasM,0.6939234808702176,0.4687747035573122,0.6144444444444445,0.45698924731182794
ElasticNet_ComBat,0.5836459114778695,0.5549407114624506,0.5033333333333333,0.4722693831352575
RandomForest_ComBat,0.609152288072018,0.5881422924901185,0.638888888888889,0.43406904357668363
TabPFN_ComBat,0.6391597899474869,0.4679841897233202,0.6244444444444444,0.5195246179966044
ElasticNet_MMUPHin,0.5978994748687172,0.541501976284585,0.48444444444444434,0.40775325410299945
RandomForest_MMUPHin,0.7505626406601651,0.5304347826086957,0.5911111111111111,0.43916242218449353
TabPFN_MMUPHin,0.5791447861965491,0.4537549407114625,0.6433333333333333,0.4841539332201471
