1,2,3,4,5,model
0.7589105339105339,0.4987071751777634,0.6797599563557011,0.6469155844155845,0.6006944444444444,ElasticNet
0.44859307359307354,0.8686956521739131,0.8641571194762685,0.7575081168831169,0.7296006944444444,ElasticNet
0.6022727272727273,0.7462831286360698,0.9638888888888889,0.7564935064935066,0.79296875,ElasticNet
0.6617965367965368,0.7420814479638009,0.8499727223131479,0.8757278669043375,0.7890625,ElasticNet
0.5487012987012987,0.7171945701357466,0.9214402618657938,0.8756087662337663,0.7720009157509157,ElasticNet
0.5443722943722944,0.7517776341305753,0.9176213857064921,0.7982954545454546,0.7682291666666667,ElasticNet
0.8125360750360751,0.7196186166774402,0.8052373158756138,0.7949472402597403,0.7977430555555554,RandomForest
0.5846861471861472,0.8728260869565219,0.9290780141843971,0.9169034090909092,0.8439670138888888,RandomForest
0.7367424242424243,0.8152876535229476,0.9751190476190477,0.9021915584415584,0.841796875,RandomForest
0.6691017316017316,0.826115061409179,0.9378068739770867,0.9440879382055852,0.8682725694444444,RandomForest
0.7472943722943722,0.8164188752424046,0.9470812875068193,0.9551542207792207,0.8749427655677655,RandomForest
0.7126623376623377,0.8283775048480931,0.9459901800327333,0.9374999999999999,0.888454861111111,RandomForest
0.8468253968253968,0.6480284421460891,0.8254228041462084,0.6943993506493507,0.7599826388888888,TabPFN
0.5070346320346321,0.9133333333333333,0.9367157665030006,0.901176948051948,0.8255208333333333,TabPFN
0.682900432900433,0.8209437621202327,0.9588095238095239,0.874797077922078,0.8324652777777778,TabPFN
0.6493506493506493,0.8209437621202328,0.9105291871249319,0.9211229946524064,0.8611111111111112,TabPFN
0.7137445887445888,0.7983193277310925,0.9623567921440261,0.9228896103896104,0.8359661172161171,TabPFN
0.6185064935064934,0.8432449903038138,0.938897981451173,0.9230925324675325,0.8880208333333333,TabPFN
