1,2,3,model
0.5295893719806763,0.5795990566037735,0.5045161290322582,ElasticNet
0.5090744101633393,0.6266666666666667,0.5832258064516129,ElasticNet
0.5735027223230491,0.6196933962264152,0.7666666666666666,ElasticNet
0.5911978221415608,0.6468160377358491,0.5819354838709677,ElasticNet
0.6908816425120772,0.5580778301886793,0.6335483870967742,RandomForest
0.4652903811252268,0.6006926406926407,0.564516129032258,RandomForest
0.6565335753176044,0.5619103773584906,0.7704761904761905,RandomForest
0.5889292196007259,0.5518867924528301,0.6787096774193548,RandomForest
0.6073671497584542,0.6031839622641508,0.49290322580645163,TabPFN
0.6401996370235935,0.749004329004329,0.5909677419354838,TabPFN
0.6578947368421053,0.5760613207547169,0.6914285714285715,TabPFN
0.6302177858439202,0.6462264150943396,0.6180645161290322,TabPFN
