1,2,3,4,5,6,model
0.9440000000000002,0.32867132867132864,0.35894175754315616,0.4148051948051948,0.49999999999999994,0.5388291517323776,ElasticNet
0.33550347222222227,0.6063492063492063,0.6459973592840725,0.6942857142857143,0.546551724137931,0.5232974910394266,ElasticNet
0.43489583333333337,0.5501165501165501,0.8291829454730764,0.5064935064935066,0.5706896551724138,0.6260454002389486,ElasticNet
0.5286458333333334,0.5273892773892774,0.5566042349259133,0.9010833333333332,0.5655172413793104,0.4635603345280765,ElasticNet
0.44140624999999994,0.5064102564102564,0.5086801310577534,0.5010389610389611,0.5316666666666667,0.45041816009557945,ElasticNet
0.4539930555555555,0.5279720279720279,0.5017849283583549,0.39142857142857146,0.3775862068965517,0.5774603174603175,ElasticNet
0.38715277777777773,0.4784382284382285,0.5650643063230476,0.6467532467532466,0.5379310344827587,0.5710872162485066,ElasticNet
0.9402222222222223,0.3720862470862471,0.4745464325883906,0.5089610389610391,0.5844827586206897,0.5997610513739546,RandomForest
0.3637152777777778,0.7050099206349206,0.5335713237811139,0.59,0.5456896551724137,0.4492234169653525,RandomForest
0.3580729166666667,0.47202797202797203,0.8885043315780534,0.5258441558441558,0.46379310344827585,0.5017921146953406,RandomForest
0.529513888888889,0.5148601398601398,0.5396107389114382,0.9013333333333333,0.46724137931034476,0.4838709677419355,RandomForest
0.47374131944444453,0.5524475524475525,0.4994865274585554,0.47103896103896103,0.53,0.41517323775388293,RandomForest
0.6868489583333333,0.4227855477855478,0.4645214924935205,0.5242857142857144,0.41551724137931034,0.4375396825396825,RandomForest
0.47677951388888884,0.4289044289044289,0.5336202259279181,0.5,0.5155172413793103,0.5937873357228195,RandomForest
0.9077777777777778,0.31526806526806533,0.3705315663357621,0.41844155844155845,0.503448275862069,0.5782556750298686,TabPFN
0.2439236111111111,0.6485119047619048,0.5402709178932955,0.7127272727272728,0.6017241379310345,0.4755077658303465,TabPFN
0.5638020833333333,0.47668997668997676,0.9222439272974352,0.5137662337662338,0.5293103448275862,0.5197132616487455,TabPFN
0.3984375,0.5804195804195804,0.5649665020294391,0.8987499999999999,0.6,0.41935483870967744,TabPFN
0.55078125,0.5093240093240093,0.4293608489412685,0.437922077922078,0.6183333333333334,0.3488649940262844,TabPFN
0.5321180555555556,0.5058275058275059,0.41336984693628054,0.5771428571428572,0.36724137931034484,0.49079365079365084,TabPFN
0.34809027777777773,0.3892773892773893,0.4971392244119517,0.5514285714285714,0.5948275862068966,0.6093189964157706,TabPFN
