1,2,3,4,5,model
0.7564213564213563,0.4892438070404172,0.5499181669394436,0.6140422077922079,0.5806587837837838,ElasticNet
0.43993506493506496,0.9131159420289855,0.7561374795417348,0.7075892857142856,0.6752533783783783,ElasticNet
0.5827922077922078,0.6453715775749674,0.9471428571428572,0.7489853896103897,0.7622466216216216,ElasticNet
0.6812770562770563,0.6981747066492829,0.8614293507910529,0.8482471776589424,0.772804054054054,ElasticNet
0.6158008658008657,0.7226205997392438,0.9399890889252591,0.7859172077922079,0.7435439560439561,ElasticNet
0.6704545454545455,0.7007822685788787,0.8265139116202946,0.7635957792207793,0.7364864864864864,ElasticNet
0.862391774891775,0.8282268578878749,0.9268957992362248,0.8449675324675324,0.8686655405405405,RandomForest
0.8317099567099567,0.93268115942029,0.9530823786142936,0.9242086038961038,0.8562077702702703,RandomForest
0.7389069264069265,0.8526727509778357,0.9845634920634921,0.8759131493506492,0.8420608108108107,RandomForest
0.7099567099567099,0.8500651890482399,0.9519912711402073,0.9439096850861557,0.9108952702702703,RandomForest
0.8271103896103896,0.8639178617992177,0.9522640480087289,0.9357751623376623,0.8548534798534797,RandomForest
0.8095238095238095,0.8784224250325946,0.9596290234588107,0.9405438311688312,0.9161739864864865,RandomForest
0.8750360750360751,0.7320730117340286,0.84506273867976,0.7792207792207793,0.8475506756756755,TabPFN
0.7976190476190478,0.9507246376811593,0.8925259138025096,0.9101055194805194,0.8475506756756757,TabPFN
0.6493506493506493,0.8305084745762712,0.9943650793650793,0.8492288961038962,0.8184121621621622,TabPFN
0.6569264069264069,0.8347457627118644,0.9225313693398799,0.9360071301247771,0.909206081081081,TabPFN
0.8041125541125541,0.817470664928292,0.9689034369885434,0.921672077922078,0.8318681318681318,TabPFN
0.7543290043290043,0.8771186440677966,0.9159847244953628,0.937297077922078,0.8999155405405406,TabPFN
