1,2,3,model
0.7681313131313132,0.6179653679653679,0.8372395833333334,ElasticNet
0.5549812030075187,0.7717460317460317,0.5240885416666666,ElasticNet
0.7161654135338346,0.662878787878788,0.8756410256410257,ElasticNet
0.7354323308270676,0.6222943722943722,0.7486979166666667,ElasticNet
0.8183585858585858,0.5811688311688312,0.8059895833333334,RandomForest
0.6319313909774437,0.7902380952380953,0.5670572916666667,RandomForest
0.7769031954887219,0.6590909090909092,0.9078205128205127,RandomForest
0.7333176691729323,0.6785714285714285,0.7919921875,RandomForest
0.8036868686868687,0.6331168831168832,0.806640625,TabPFN
0.6531954887218044,0.7855555555555556,0.5234375,TabPFN
0.756578947368421,0.6872294372294372,0.8974358974358975,TabPFN
0.7044172932330827,0.6861471861471862,0.7871093750000001,TabPFN
