model,1,2,3
ElasticNet_DebiasM,0.5932203389830508,0.4873737373737374,0.7386039886039887
RandomForest_DebiasM,0.5453860640301319,0.6199494949494949,0.6096866096866097
TabPFN_DebiasM,0.5005649717514125,0.5515873015873016,0.586894586894587
ElasticNet_ComBat,0.5529190207156309,0.5591630591630592,0.6524216524216525
RandomForest_ComBat,0.5504708097928438,0.6053391053391054,0.6474358974358974
TabPFN_ComBat,0.5721280602636535,0.6194083694083694,0.79985754985755
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
