1,2,3,model
0.7911616161616161,0.3268398268398269,0.7727864583333334,ElasticNet
0.5639097744360902,0.7036507936507936,0.5091145833333333,ElasticNet
0.7060620300751881,0.4675324675324676,0.7807692307692309,ElasticNet
0.7117011278195489,0.4036796536796537,0.6399739583333333,ElasticNet
0.8176262626262627,0.44318181818181823,0.751953125,RandomForest
0.6410949248120299,0.7831746031746032,0.525390625,RandomForest
0.76609492481203,0.3365800865800866,0.8083333333333332,RandomForest
0.8019266917293233,0.4188311688311688,0.6673177083333334,RandomForest
0.838409090909091,0.30627705627705626,0.7662760416666667,TabPFN
0.7046522556390977,0.7996825396825397,0.5358072916666666,TabPFN
0.793468045112782,0.433982683982684,0.7930769230769231,TabPFN
0.7406015037593985,0.3582251082251082,0.6692708333333333,TabPFN
