model,1,2,3,4,5
ElasticNet_DebiasM,0.6033549783549783,0.7385919165580183,0.734860883797054,0.8851461038961039,0.8551520270270271
RandomForest_DebiasM,0.6847943722943722,0.7542372881355932,0.8390616475722859,0.8437499999999999,0.8243243243243243
TabPFN_DebiasM,0.650974025974026,0.8223598435462842,0.8897981451172942,0.7753652597402597,0.8902027027027026
ElasticNet_ComBat,0.7629870129870131,0.8601694915254238,0.955264593562466,0.9190340909090908,0.9016047297297297
RandomForest_ComBat,0.7445887445887444,0.835071707953064,0.9424440807419531,0.9208603896103896,0.8969594594594595
TabPFN_ComBat,0.7635281385281386,0.8546284224250326,0.950354609929078,0.9318181818181819,0.8914695945945946
ElasticNet_MMUPHin,,,,,
RandomForest_MMUPHin,,,,,
TabPFN_MMUPHin,,,,,
