1,2,3,4,model
0.7583809523809524,0.5281385281385281,0.36444444444444446,0.5484045429962142,ElasticNet
0.6267605633802816,0.6834920634920635,0.12444444444444444,0.5256895619253651,ElasticNet
0.48352112676056336,0.5043290043290043,0.9944444444444445,0.5597620335316387,ElasticNet
0.47450704225352114,0.4956709956709957,0.8688888888888889,0.6185185185185185,ElasticNet
0.6301408450704225,0.474025974025974,0.46888888888888886,0.44564629529475397,ElasticNet
0.8304761904761904,0.39880952380952384,0.5,0.5159545700378583,RandomForest
0.48577464788732394,0.5599999999999999,0.5677777777777778,0.5676041103299081,RandomForest
0.5554929577464788,0.5303030303030303,0.9777777777777779,0.6124932395889671,RandomForest
0.44014084507042245,0.5357142857142857,0.7083333333333334,0.565432098765432,RandomForest
0.5330985915492957,0.4117965367965368,0.5922222222222222,0.5516495402920497,RandomForest
0.8367142857142857,0.33766233766233766,0.6444444444444445,0.46836127636560304,TabPFN
0.49732394366197186,0.4834920634920635,0.64,0.48674959437533805,TabPFN
0.5429577464788732,0.5346320346320346,0.9722222222222223,0.5770686857760953,TabPFN
0.4885915492957746,0.5833333333333335,0.4388888888888889,0.575925925925926,TabPFN
0.5847887323943661,0.42099567099567103,0.6666666666666667,0.4451054624121146,TabPFN
