1,2,3,model
0.8414141414141415,0.5984848484848485,0.8678385416666666,ElasticNet
0.6405075187969924,0.8484126984126984,0.470703125,ElasticNet
0.7927631578947368,0.6320346320346321,0.8312820512820513,ElasticNet
0.7925281954887218,0.5833333333333333,0.8170572916666666,ElasticNet
0.8466666666666667,0.4935064935064935,0.8522135416666666,RandomForest
0.6400375939849624,0.8542857142857143,0.5559895833333333,RandomForest
0.8526785714285714,0.6001082251082251,0.8951282051282053,RandomForest
0.8110902255639098,0.5811688311688312,0.7848307291666667,RandomForest
0.8667676767676766,0.5432900432900434,0.8802083333333333,TabPFN
0.6670582706766918,0.8487301587301588,0.5618489583333333,TabPFN
0.8136748120300752,0.5216450216450217,0.901025641025641,TabPFN
0.7584586466165414,0.5357142857142857,0.7845052083333334,TabPFN
