1,2,3,4,5,6,7,model
0.7115324675324675,0.6481033091202583,0.6127487103905674,0.5622171945701357,0.6181249999999999,0.6938061938061938,0.5633669609079445,ElasticNet
0.6171171171171171,0.6508333333333333,0.3625644804716286,0.5739064856711915,0.54625,0.51998001998002,0.42370744010088274,ElasticNet
0.5883383383383384,0.48991121872477805,0.7263299663299664,0.5648567119155354,0.4650000000000001,0.7061272061272061,0.5970996216897857,ElasticNet
0.5125125125125125,0.6368038740920097,0.6090641120117908,0.4756363636363637,0.646875,0.5740925740925741,0.6569987389659521,ElasticNet
0.5845845845845847,0.6908797417271992,0.4948415622697126,0.5780542986425339,0.578125,0.5427905427905427,0.6516393442622951,ElasticNet
0.6296296296296297,0.7175141242937852,0.7354458364038319,0.5961538461538461,0.623125,0.7701176016965492,0.5854350567465322,ElasticNet
0.5462962962962963,0.4697336561743341,0.6083271923360353,0.5569381598793364,0.629375,0.5049950049950049,0.6428554778554779,ElasticNet
0.6616616616616616,0.7183212267958031,0.6978629329403094,0.6598793363499246,0.634375,0.728105228105228,0.6421815889029004,ElasticNet
0.8647099567099567,0.8732849071832123,0.7807663964627856,0.6828808446455505,0.793125,0.7744755244755244,0.7599306431273645,RandomForest
0.8724974974974975,0.8885606060606059,0.7582903463522476,0.7119155354449472,0.7503125,0.736929736929737,0.8116330390920554,RandomForest
0.8025525525525525,0.774818401937046,0.9170033670033669,0.7234162895927602,0.84875,0.7562437562437562,0.7600882723833544,RandomForest
0.862112112112112,0.870863599677159,0.7899778924097273,0.6335454545454546,0.8256249999999999,0.787129537129537,0.7969735182849936,RandomForest
0.7745245245245245,0.7909604519774012,0.8286661753868829,0.6817496229260934,0.7265625,0.7505827505827505,0.7726986128625473,RandomForest
0.7742742742742743,0.8248587570621468,0.8434045689019896,0.6357466063348416,0.793125,0.8722222222222223,0.7033417402269861,RandomForest
0.7981731731731732,0.8563357546408393,0.7973470891672807,0.7115384615384616,0.7418750000000001,0.7324342324342324,0.7984324009324009,RandomForest
0.8616116116116116,0.87409200968523,0.8341930729550479,0.746606334841629,0.81,0.8083583083583084,0.7957124842370744,RandomForest
0.8718614718614719,0.87409200968523,0.7770817980840088,0.7028657616892912,0.8018749999999999,0.7777222777222776,0.7698612862547288,TabPFN
0.8633633633633633,0.8734848484848484,0.7593957258658806,0.7073906485671191,0.76875,0.7254412254412255,0.7853089533417402,TabPFN
0.8280780780780782,0.8619854721549637,0.9263299663299664,0.7175716440422323,0.8043750000000001,0.8018648018648019,0.7704918032786885,TabPFN
0.8465965965965967,0.891041162227603,0.8227708179808401,0.6756363636363636,0.766875,0.736097236097236,0.7326607818411097,TabPFN
0.82007007007007,0.8482647296206618,0.8316138540899042,0.644419306184012,0.728125,0.7998667998667999,0.7745901639344261,TabPFN
0.8155655655655656,0.8603712671509282,0.8526160648489315,0.6825037707390649,0.809375,0.8513527408264251,0.7168978562421187,TabPFN
0.8473473473473473,0.8587570621468926,0.7977155490051584,0.7070135746606334,0.788125,0.7304362304362304,0.75495337995338,TabPFN
0.8831331331331331,0.9071832122679581,0.8725128960943256,0.723604826546003,0.83375,0.8175158175158176,0.826923076923077,TabPFN
