1,2,3,model
0.5494949494949495,0.5699855699855699,0.7065527065527066,ElasticNet
0.5209039548022598,0.5594322344322344,0.6894586894586895,ElasticNet
0.5224105461393598,0.584054834054834,0.7558181818181818,ElasticNet
0.5555555555555555,0.5559163059163059,0.6317663817663818,ElasticNet
0.5462121212121211,0.5670995670995671,0.4451566951566952,RandomForest
0.6267419962335217,0.5464056776556776,0.7393162393162392,RandomForest
0.5642184557438795,0.5941558441558441,0.7415757575757576,RandomForest
0.5630885122410547,0.5661976911976913,0.7421652421652423,RandomForest
0.4185185185185185,0.5656565656565657,0.6103988603988604,TabPFN
0.5258003766478343,0.5738705738705738,0.7649572649572649,TabPFN
0.46327683615819215,0.6378066378066377,0.7970303030303029,TabPFN
0.5446327683615819,0.6259018759018758,0.7827635327635329,TabPFN
