1,2,3,model
0.8736111111111112,0.6483870967741936,0.8698275862068966,ElasticNet
0.6037234042553192,0.7674603174603176,0.6077586206896552,ElasticNet
0.6659574468085107,0.6086021505376344,0.9178030303030302,ElasticNet
0.7452127659574468,0.5655913978494624,0.8344827586206898,ElasticNet
0.8561111111111112,0.8053763440860214,0.8034482758620689,RandomForest
0.5986702127659574,0.9111111111111112,0.7586206896551725,RandomForest
0.6502659574468085,0.6397849462365591,0.99375,RandomForest
0.7345744680851064,0.37526881720430105,0.8198275862068966,RandomForest
0.8566666666666667,0.7182795698924732,0.8060344827586207,TabPFN
0.6819148936170212,0.8150793650793652,0.7172413793103448,TabPFN
0.6468085106382979,0.5408602150537635,0.9912878787878787,TabPFN
0.5962765957446808,0.5881720430107527,0.8758620689655172,TabPFN
