model,1,2,3,4
ElasticNet_DebiasM,0.6091522880720179,0.49960474308300395,0.43,0.46236559139784944
RandomForest_DebiasM,0.49737434358589644,0.3762845849802372,0.625,0.5558856819468025
TabPFN_DebiasM,0.4606151537884471,0.2972332015810277,0.6533333333333333,0.5234861346915676
ElasticNet_ComBat,0.5828957239309827,0.48616600790513836,0.4988888888888889,0.4847198641765704
RandomForest_ComBat,0.613278319579895,0.416600790513834,0.6044444444444445,0.5240520656479911
TabPFN_ComBat,0.6466616654163541,0.4181818181818182,0.7044444444444445,0.48981324278438026
ElasticNet_MMUPHin,,,,
RandomForest_MMUPHin,,,,
TabPFN_MMUPHin,,,,
