1,2,3,model
0.8179040404040405,0.6396103896103896,0.79296875,ElasticNet
0.5606203007518797,0.8763492063492064,0.4661458333333333,ElasticNet
0.7638627819548872,0.6569264069264069,0.8946153846153846,ElasticNet
0.7779605263157895,0.5670995670995671,0.7473958333333333,ElasticNet
0.8625505050505051,0.5849567099567099,0.9251302083333334,RandomForest
0.6019736842105263,0.8484126984126984,0.6536458333333333,RandomForest
0.8229558270676691,0.5292207792207793,0.9261538461538461,RandomForest
0.772203947368421,0.58495670995671,0.8313802083333334,RandomForest
0.8699747474747476,0.5735930735930737,0.8756510416666666,TabPFN
0.6390977443609023,0.8368253968253969,0.5579427083333334,TabPFN
0.806625939849624,0.604978354978355,0.8946153846153846,TabPFN
0.7699718045112782,0.551948051948052,0.7975260416666666,TabPFN
