1,2,3,model
0.6823333333333335,0.42816156615661566,0.5787439613526569,ElasticNet
0.4722638680659671,0.9823441734417344,0.5077294685990339,ElasticNet
0.5,0.5,0.5069135802469136,ElasticNet
0.5157421289355323,0.39423942394239425,0.5304347826086957,ElasticNet
0.6060000000000001,0.2622637263726373,0.577536231884058,RandomForest
0.3440779610194903,0.9732352941176471,0.5884057971014492,RandomForest
0.5262368815592204,0.66505400540054,0.5560493827160494,RandomForest
0.4527736131934033,0.47997299729973003,0.5492753623188407,RandomForest
0.6180000000000001,0.4365436543654365,0.5207729468599034,TabPFN
0.39730134932533734,0.9862880599394229,0.5202898550724638,TabPFN
0.6101949025487257,0.5819644464446444,0.5449382716049384,TabPFN
0.43628185907046474,0.4126350135013501,0.5072463768115942,TabPFN
