1,2,3,model
0.6763888888888889,0.6838709677419355,0.7491379310344828,ElasticNet
0.6164893617021276,0.6222222222222222,0.8258620689655172,ElasticNet
0.5590425531914894,0.6333333333333333,0.9742424242424242,ElasticNet
0.6420212765957447,0.5053763440860216,0.7448275862068966,ElasticNet
0.8688888888888888,0.6774193548387096,0.7922413793103448,RandomForest
0.6428191489361703,0.8960317460317461,0.7043103448275863,RandomForest
0.7507978723404256,0.5150537634408603,1.0,RandomForest
0.7210106382978723,0.4048387096774193,0.8301724137931035,RandomForest
0.8783333333333333,0.5849462365591397,0.8405172413793103,TabPFN
0.7590425531914894,0.7753968253968254,0.8336206896551724,TabPFN
0.7356382978723404,0.4408602150537635,0.9958333333333332,TabPFN
0.75,0.5161290322580645,0.871551724137931,TabPFN
