1,2,3,4,model
0.9879629629629629,0.36284584980237156,0.7038888888888889,0.42770232031692135,ElasticNet
0.6429107276819205,0.5918181818181818,0.33777777777777773,0.5050933786078098,ElasticNet
0.5993998499624906,0.34980237154150196,0.8055555555555557,0.4565647990945104,ElasticNet
0.5513878469617405,0.5399209486166008,0.43555555555555553,0.528467365967366,ElasticNet
0.6796699174793699,0.4276679841897234,0.4155555555555555,0.5065082059988681,ElasticNet
0.975925925925926,0.4256916996047431,0.7783333333333333,0.4960384833050368,RandomForest
0.4463615903975994,0.7163636363636364,0.35000000000000003,0.5846066779852859,RandomForest
0.7040510127531883,0.3683794466403162,0.7944444444444445,0.5155631013016412,RandomForest
0.5885221305326332,0.5280632411067194,0.5033333333333334,0.5840083527583527,RandomForest
0.6999249812453114,0.37944664031620556,0.5022222222222222,0.4702886247877759,RandomForest
0.9958333333333333,0.3786561264822135,0.7566666666666666,0.4753820033955858,TabPFN
0.3923480870217554,0.6300000000000001,0.27888888888888885,0.5481041312959819,TabPFN
0.6744186046511628,0.47351778656126486,0.8277777777777778,0.4620826259196378,TabPFN
0.6024006001500375,0.4624505928853755,0.5688888888888889,0.6663558663558664,TabPFN
0.7014253563390848,0.46403162055335967,0.6177777777777778,0.5789473684210527,TabPFN
