1,2,3,model
0.6958532695374802,0.5747974537037037,0.563125,ElasticNet
0.541897233201581,0.630125313283208,0.33999999999999997,ElasticNet
0.5,0.5,0.48435897435897435,ElasticNet
0.6061264822134388,0.5496961805555556,0.420625,ElasticNet
0.6154970760233918,0.5234375,0.5349999999999999,RandomForest
0.5022727272727272,0.5841478696741854,0.41,RandomForest
0.516600790513834,0.5164930555555556,0.508974358974359,RandomForest
0.49664031620553356,0.5142505787037037,0.4246875,RandomForest
0.6564593301435406,0.5367476851851851,0.56,TabPFN
0.5656126482213438,0.6434586466165413,0.3925,TabPFN
0.5079051383399209,0.3388310185185185,0.513076923076923,TabPFN
0.5409090909090909,0.5409432870370371,0.458125,TabPFN
