1,2,3,4,model
0.8141904761904761,0.512987012987013,0.71,0.4407787993510005,ElasticNet
0.5365492957746478,0.5316666666666666,0.7822222222222223,0.5327203893996755,ElasticNet
0.5995774647887324,0.538961038961039,0.9555555555555557,0.511087074094105,ElasticNet
0.4419014084507042,0.5795454545454545,0.49777777777777776,0.5231481481481481,ElasticNet
0.4764788732394366,0.5600649350649352,0.6944444444444444,0.42725797728501896,ElasticNet
0.829,0.49080086580086574,0.8188888888888889,0.4329367225527312,RandomForest
0.5364788732394365,0.5404761904761906,0.7044444444444444,0.5743645213628988,RandomForest
0.6280281690140845,0.5156926406926408,0.9694444444444444,0.5275824770146025,RandomForest
0.3960563380281691,0.5854978354978355,0.5261111111111112,0.6092592592592593,RandomForest
0.47718309859154934,0.5692640692640693,0.6511111111111111,0.46782044348296375,RandomForest
0.8306666666666667,0.3841991341991342,0.6966666666666667,0.40886965927528396,TabPFN
0.5828169014084507,0.6061904761904762,0.8711111111111112,0.47971876690102755,TabPFN
0.6190140845070422,0.4675324675324675,0.95,0.505137912385073,TabPFN
0.4202816901408451,0.5692640692640693,0.43777777777777777,0.5645061728395062,TabPFN
0.5939436619718309,0.4274891774891775,0.7377777777777778,0.3645213628988643,TabPFN
