1,2,3,model
0.37499999999999994,0.2148964896489649,0.5729468599033816,ElasticNet
0.36731634182908546,0.9982783357245337,0.47246376811594204,ElasticNet
0.5,0.5,0.47037037037037044,ElasticNet
0.4077961019490255,0.45342034203420345,0.5478260869565217,ElasticNet
0.514,0.37331233123312324,0.46256038647342995,RandomForest
0.3785607196401799,1.0,0.39516908212560387,RandomForest
0.5952023988005997,0.471675292529253,0.6428395061728395,RandomForest
0.44527736131934037,0.3297704770477048,0.4183574879227053,RandomForest
0.5810000000000001,0.46197119711971196,0.5154589371980676,TabPFN
0.3868065967016492,1.0,0.39951690821256036,TabPFN
0.6581709145427286,0.4146039603960396,0.4972839506172839,TabPFN
0.41679160419790107,0.3280828082808281,0.3806763285024155,TabPFN
