model,1,2,3
ElasticNet_DebiasM,0.47976011994003,0.27835283528352833,0.4623188405797102
RandomForest_DebiasM,0.4122938530734632,0.34360936093609357,0.5830917874396134
TabPFN_DebiasM,0.36881559220389803,0.18074932493249324,0.5690821256038647
ElasticNet_ComBat,0.5082458770614693,0.24240549054905491,0.5251207729468599
RandomForest_ComBat,0.4730134932533733,0.31694419441944194,0.4565217391304348
TabPFN_ComBat,0.5547226386806596,0.26277002700270025,0.42608695652173906
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
