model,1,2,3
ElasticNet_DebiasM,0.7561090225563909,0.6547619047619048,0.8092447916666666
RandomForest_DebiasM,0.7738486842105263,0.571969696969697,0.7470703125000001
TabPFN_DebiasM,0.7502349624060151,0.48917748917748916,0.8118489583333334
ElasticNet_ComBat,0.744125939849624,0.5303030303030303,0.7434895833333334
RandomForest_ComBat,0.746358082706767,0.6569264069264069,0.8020833333333334
TabPFN_ComBat,0.7323778195488723,0.5984848484848485,0.7799479166666666
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
