model,1,2,3
ElasticNet_DebiasM,0.5653483992467043,0.6475468975468975,0.6809116809116809
RandomForest_DebiasM,0.5427495291902072,0.6601731601731602,0.7528490028490029
TabPFN_DebiasM,0.5265536723163842,0.6432178932178932,0.7884615384615384
ElasticNet_ComBat,0.5664783427495292,0.6645021645021645,0.655982905982906
RandomForest_ComBat,0.5559322033898306,0.560966810966811,0.7321937321937322
TabPFN_ComBat,0.5220338983050848,0.6287878787878788,0.7393162393162395
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
