model,1,2,3
ElasticNet_DebiasM,0.47292490118577074,0.525173611111111,0.46499999999999997
RandomForest_DebiasM,0.50098814229249,0.4856770833333333,0.46375
TabPFN_DebiasM,0.5007905138339921,0.46325231481481477,0.4075
ElasticNet_ComBat,0.4185770750988142,0.43475115740740733,0.5
RandomForest_ComBat,0.4642292490118577,0.4286024305555555,0.41500000000000004
TabPFN_ComBat,0.44861660079051385,0.4045138888888889,0.48624999999999996
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
