model,1,2,3
ElasticNet_DebiasM,0.544256120527307,0.4693362193362194,0.7115384615384616
RandomForest_DebiasM,0.5357815442561206,0.5707070707070708,0.6424501424501424
TabPFN_DebiasM,0.5871939736346516,0.5566378066378067,0.7094017094017094
ElasticNet_ComBat,0.5958568738229755,0.5151515151515152,0.7421652421652423
RandomForest_ComBat,0.5745762711864407,0.6161616161616161,0.6958689458689459
TabPFN_ComBat,0.5642184557438795,0.6255411255411255,0.7207977207977208
ElasticNet_MMUPHin,,,
RandomForest_MMUPHin,,,
TabPFN_MMUPHin,,,
