model,1,2,3
ElasticNet_DebiasM,0.7767857142857143,0.3647186147186147,0.671875
RandomForest_DebiasM,0.7603383458646616,0.6412337662337663,0.8411458333333334
TabPFN_DebiasM,0.7349624060150376,0.527056277056277,0.7884114583333334
ElasticNet_ComBat,0.7828947368421052,0.3939393939393939,0.69921875
RandomForest_ComBat,0.7725563909774436,0.4188311688311688,0.80859375
TabPFN_ComBat,0.7008928571428571,0.42099567099567103,0.8463541666666666
ElasticNet_MMUPHin,0.7812499999999999,0.4772727272727273,0.6165364583333334
RandomForest_MMUPHin,0.8092105263157895,0.5378787878787878,0.7734375
TabPFN_MMUPHin,0.7648026315789473,0.5075757575757576,0.7819010416666667
