model,1,2,3,4,5
ElasticNet_DebiasM,0.8685064935064936,0.8585397653194262,0.9492635024549918,0.9056412337662337,0.8758445945945946
RandomForest_DebiasM,0.8176406926406926,0.8624511082138201,0.9274413529732679,0.8534902597402597,0.8724662162162162
TabPFN_DebiasM,0.8198051948051949,0.8800521512385919,0.9290780141843973,0.8660714285714285,0.875
ElasticNet_ComBat,0.7337662337662338,0.8588657105606259,0.9143480632842335,0.9048295454545454,0.8973817567567567
RandomForest_ComBat,0.7862554112554112,0.834419817470665,0.938897981451173,0.940239448051948,0.8783783783783783
TabPFN_ComBat,0.738095238095238,0.8569100391134289,0.9154391707583197,0.9188311688311688,0.8851351351351351
ElasticNet_MMUPHin,,,,,
RandomForest_MMUPHin,,,,,
TabPFN_MMUPHin,,,,,
