1,2,3,4,5,6,model
0.7390488215488216,0.6535031632790416,0.6507918552036199,0.7682051282051282,0.44459833795013853,0.6678232286340394,ElasticNet
0.7266537920199012,0.7235122141372141,0.6292138009049774,0.6799999999999999,0.5207756232686981,0.6207085463842221,ElasticNet
0.6652482733789402,0.5443195584870103,0.5789784289784291,0.8584615384615385,0.6121883656509696,0.68718042366691,ElasticNet
0.7213511832673234,0.6346412706959214,0.6527149321266968,0.8385714285714286,0.6274238227146814,0.6577794010226443,ElasticNet
0.5035841707309089,0.45105330461704135,0.5039592760180995,0.441025641025641,1.0,0.49324324324324326,ElasticNet
0.6456744460083139,0.51457127473415,0.6906108597285068,0.6092307692307692,0.5318559556786703,0.6260952380952381,ElasticNet
0.7062943929822263,0.6180340557275541,0.6479638009049774,0.6307692307692307,0.4390581717451524,0.6309349890430971,ElasticNet
0.7572409277964833,0.6303674787993001,0.6607466063348416,0.8502564102564102,0.5803324099722992,0.6683710737764792,RandomForest
0.6823344571372459,0.774978054978055,0.6379524886877828,0.716923076923077,0.5318559556786704,0.6428049671292915,RandomForest
0.7336912048705443,0.5950498048189528,0.6483618233618234,0.8594871794871795,0.646814404432133,0.66672753834916,RandomForest
0.6840037969297241,0.5883530757840894,0.6520927601809955,0.6939285714285715,0.6336565096952907,0.5796201607012417,RandomForest
0.5959706719910969,0.4893575851393188,0.5573529411764705,0.5302564102564103,1.0,0.38750913075237403,RandomForest
0.7244280056299301,0.5605566025037018,0.6570701357466063,0.7117948717948718,0.5678670360110804,0.6602539682539683,RandomForest
0.7376517953585806,0.6268508547583793,0.6741233031674208,0.7948717948717948,0.6412742382271468,0.706172388604821,RandomForest
0.7453107797552241,0.6413043478260868,0.6445701357466064,0.837948717948718,0.4279778393351801,0.6712929145361577,TabPFN
0.7038722136754934,0.7695521483021484,0.6610859728506787,0.6728205128205128,0.6204986149584488,0.610482103725347,TabPFN
0.6896009950574449,0.673038093956118,0.5935999185999187,0.801025641025641,0.4722991689750693,0.7350255661066472,TabPFN
0.7068672056561159,0.5914490510162875,0.6296380090497737,0.7642857142857142,0.3919667590027701,0.5723155588020453,TabPFN
0.6191941343982194,0.4969545026248486,0.5093608597285069,0.6656410256410257,1.0,0.5701241782322863,TabPFN
0.6369349612123989,0.5414927984923947,0.6434954751131222,0.5025641025641026,0.43351800554016623,0.6123174603174604,TabPFN
0.7164740925010639,0.6179835778705075,0.6659502262443439,0.8707692307692307,0.5124653739612188,0.6917457998539079,TabPFN
