1,2,3,4,5,6,7,model
0.721021645021645,0.6577885391444713,0.6134856300663226,0.5773001508295625,0.6499999999999999,0.6983016983016984,0.5542244640605296,ElasticNet
0.6476476476476476,0.7065151515151514,0.4911569638909359,0.5848416289592759,0.5656249999999999,0.639027639027639,0.5242749054224465,ElasticNet
0.6013513513513513,0.5270379338175948,0.6411784511784513,0.5874811463046757,0.49249999999999994,0.7276057276057275,0.6160151324085751,ElasticNet
0.5585585585585586,0.7086359967715901,0.6683861459100958,0.46781818181818186,0.605,0.6165501165501166,0.6557377049180328,ElasticNet
0.6396396396396397,0.6287328490718321,0.5184229918938836,0.5437405731523379,0.596875,0.5607725607725608,0.6377679697351828,ElasticNet
0.6188688688688688,0.7046004842615012,0.7560795873249816,0.5912518853695324,0.60625,0.757271383587173,0.6046658259773015,ElasticNet
0.5257757757757757,0.41162227602905566,0.6521739130434783,0.5015082956259427,0.61,0.5411255411255411,0.6030885780885781,ElasticNet
0.6769269269269269,0.8038740920096852,0.6834929992630803,0.666289592760181,0.66,0.7527472527472528,0.6746532156368222,ElasticNet
0.655982683982684,0.6594027441485069,0.6175386882829771,0.5622171945701357,0.6275000000000001,0.6684149184149184,0.5638398486759143,RandomForest
0.6132382382382382,0.6757575757575757,0.4935519528371408,0.5196078431372548,0.5271874999999999,0.5664335664335665,0.4825031525851197,RandomForest
0.5382882882882882,0.5407586763518967,0.6507070707070707,0.5612745098039216,0.479375,0.7415917415917416,0.5914249684741488,RandomForest
0.5897147147147147,0.6162227602905569,0.6066691230655858,0.4632727272727273,0.5546875,0.6360306360306361,0.637610340479193,RandomForest
0.6333833833833834,0.6892655367231639,0.5876934414148858,0.5211161387631976,0.70625,0.6097236097236097,0.6462799495586382,RandomForest
0.6242492492492492,0.6174334140435835,0.7391304347826088,0.5852187028657617,0.584375,0.7597905018957649,0.5668348045397226,RandomForest
0.4846096096096095,0.4176755447941889,0.58069270449521,0.5918174962292609,0.665625,0.48509823509823513,0.6391258741258741,RandomForest
0.6356356356356356,0.5690072639225181,0.6950994841562269,0.6070889894419307,0.6606249999999999,0.7131202131202131,0.587641866330391,RandomForest
0.6707532467532467,0.6682808716707022,0.6407516580692704,0.604449472096531,0.64625,0.7154512154512155,0.5542244640605296,TabPFN
0.7019519519519519,0.6793939393939394,0.4963154016212233,0.6097285067873304,0.57625,0.6242091242091242,0.5274274905422446,TabPFN
0.5685685685685686,0.49233252623083124,0.6838047138047137,0.5520361990950227,0.498125,0.7181152181152183,0.6040353089533417,TabPFN
0.5310310310310311,0.6876513317191282,0.548268238761975,0.4539999999999999,0.6006250000000001,0.5572760572760572,0.6412358133669609,TabPFN
0.6186186186186187,0.6658595641646489,0.5681650700073693,0.5444947209653093,0.65,0.5757575757575757,0.6601513240857504,TabPFN
0.6311311311311312,0.7110573042776434,0.7649226234340457,0.5467571644042233,0.600625,0.7911284621810938,0.5781841109709962,TabPFN
0.496996996996997,0.38740920096852305,0.6761238025055268,0.552790346907994,0.58375,0.5006660006660006,0.6978088578088578,TabPFN
0.6909409409409409,0.7175141242937852,0.7424465733235077,0.6481900452488687,0.54625,0.6926406926406927,0.6610970996216899,TabPFN
