1,2,3,4,model
0.5074074074074074,0.5,0.5,0.5,ElasticNet
0.5866466616654163,0.5163636363636364,0.5388888888888889,0.46434634974533107,ElasticNet
0.5348837209302325,0.425296442687747,0.45,0.4318053197509904,ElasticNet
0.5,0.5,0.5,0.4776223776223777,ElasticNet
0.5753938484621156,0.5897233201581028,0.518888888888889,0.5186757215619695,ElasticNet
0.4665343915343915,0.6027667984189724,0.5638888888888889,0.5458404074702886,RandomForest
0.5551387846961741,0.5195454545454545,0.4844444444444444,0.5739954725523486,RandomForest
0.5420105026256564,0.47430830039525695,0.5666666666666667,0.4393039049235993,RandomForest
0.6256564141035259,0.6434782608695652,0.4938888888888889,0.538150738150738,RandomForest
0.5352588147036759,0.6055335968379446,0.45333333333333337,0.4957555178268251,RandomForest
0.4974867724867725,0.6237154150197629,0.6022222222222222,0.5065082059988681,TabPFN
0.5783945986496624,0.5636363636363637,0.48444444444444446,0.5192416525183928,TabPFN
0.5288822205551388,0.4442687747035573,0.5611111111111111,0.46661007357102435,TabPFN
0.5513878469617405,0.5944664031620553,0.4788888888888889,0.5271173271173272,TabPFN
0.5566391597899475,0.5968379446640316,0.4988888888888889,0.546406338426712,TabPFN
