model,1,2,3,4,5,6
ElasticNet_DebiasM,0.7380118490393113,0.5025154798761611,0.636368778280543,0.6902564102564102,0.5720221606648199,0.7341124908692477
RandomForest_DebiasM,0.697063925894406,0.5672869834432628,0.6449095022624435,0.683076923076923,0.6191135734072023,0.6413440467494522
TabPFN_DebiasM,0.7173905927792872,0.4945483914389554,0.6349547511312217,0.6882051282051281,0.5526315789473685,0.5327794010226443
ElasticNet_ComBat,0.7274393636869497,0.6437441109166778,0.6618778280542986,0.7753846153846153,0.64404432132964,0.7010591672753835
RandomForest_ComBat,0.7422015645969036,0.6306703459415803,0.6695135746606335,0.8,0.6066481994459834,0.7008765522279035
TabPFN_ComBat,0.7175869856960493,0.5730919370036344,0.6888574660633484,0.7897435897435898,0.5457063711911357,0.6921110299488679
ElasticNet_MMUPHin,,,,,,
RandomForest_MMUPHin,,,,,,
TabPFN_MMUPHin,,,,,,
