model,1,2,3,4
ElasticNet_DebiasM,0.5378844711177794,0.524110671936759,0.5677777777777778,0.5285795132993775
RandomForest_DebiasM,0.6519129782445611,0.608695652173913,0.7133333333333334,0.47325976230899836
TabPFN_DebiasM,0.5701425356339085,0.4806324110671937,0.5577777777777777,0.4575551782682513
ElasticNet_ComBat,0.6121530382595649,0.5596837944664032,0.6277777777777778,0.4994340690435767
RandomForest_ComBat,0.541635408852213,0.6047430830039525,0.5344444444444444,0.5304187889077533
TabPFN_ComBat,0.5228807201800449,0.5596837944664033,0.5822222222222222,0.6344086021505376
ElasticNet_MMUPHin,0.5746436609152288,0.49881422924901186,0.5233333333333333,0.49264289756649693
RandomForest_MMUPHin,0.6346586646661666,0.5778656126482213,0.6355555555555555,0.4881154499151104
TabPFN_MMUPHin,0.7111777944486122,0.5794466403162055,0.55,0.5172608941709111
