model,1,2,3,4,5,6
ElasticNet_DebiasM,0.2786458333333333,0.6824009324009324,0.5226661450437675,0.6361038961038961,0.5224137931034483,0.6069295101553166
RandomForest_DebiasM,0.3411458333333333,0.4857226107226107,0.40835737688884544,0.5181818181818182,0.2844827586206896,0.6045400238948626
TabPFN_DebiasM,0.3038194444444444,0.5058275058275058,0.5330089490928651,0.642077922077922,0.6051724137931035,0.4862604540023895
ElasticNet_ComBat,0.453125,0.5145687645687647,0.5671181964888259,0.5984415584415584,0.5844827586206898,0.5352449223416966
RandomForest_ComBat,0.4800347222222222,0.42948717948717946,0.45725952369309014,0.48623376623376624,0.5413793103448276,0.5125448028673835
TabPFN_ComBat,0.47222222222222227,0.45687645687645684,0.4419287006699594,0.43454545454545457,0.5672413793103448,0.5663082437275986
ElasticNet_MMUPHin,,,,,,
RandomForest_MMUPHin,,,,,,
TabPFN_MMUPHin,,,,,,
